state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state
31,Urban,dm_disease,10.7,7.9,13.6,Proportion,"10.7 (7.9, 13.6)",465,swealthq_ur,2,Lakshadweep
31,Urban,dm_diagnosed,9.7,6.9,12.5,Proportion,"9.7 (6.9, 12.5)",465,swealthq_ur,2,Lakshadweep
31,Urban,dm_treated,8,5.5,10.4,Proportion,"8 (5.5, 10.4)",465,swealthq_ur,2,Lakshadweep
31,Urban,dm_controlled,4.9,3.1,6.8,Proportion,"4.9 (3.1, 6.8)",465,swealthq_ur,2,Lakshadweep
31,Urban,dm_screened,87,83,91,Proportion,"87 (83, 91)",467,swealthq_ur,3,Lakshadweep
31,Urban,dm_disease,14.3,10.9,17.8,Proportion,"14.3 (10.9, 17.8)",467,swealthq_ur,3,Lakshadweep
31,Urban,dm_diagnosed,13.7,10.5,16.9,Proportion,"13.7 (10.5, 16.9)",467,swealthq_ur,3,Lakshadweep
31,Urban,dm_treated,11.1,8.3,13.9,Proportion,"11.1 (8.3, 13.9)",467,swealthq_ur,3,Lakshadweep
31,Urban,dm_controlled,8.1,5.3,10.9,Proportion,"8.1 (5.3, 10.9)",467,swealthq_ur,3,Lakshadweep
31,Urban,dm_screened,88.3,84.5,92.1,Proportion,"88.3 (84.5, 92.1)",436,swealthq_ur,4,Lakshadweep
31,Urban,dm_disease,9.9,6.6,13.1,Proportion,"9.9 (6.6, 13.1)",436,swealthq_ur,4,Lakshadweep
31,Urban,dm_diagnosed,7.8,4.8,10.8,Proportion,"7.8 (4.8, 10.8)",436,swealthq_ur,4,Lakshadweep
31,Urban,dm_treated,6.1,3.4,8.9,Proportion,"6.1 (3.4, 8.9)",436,swealthq_ur,4,Lakshadweep
31,Urban,dm_controlled,3.4,1.5,5.3,Proportion,"3.4 (1.5, 5.3)",436,swealthq_ur,4,Lakshadweep
31,Urban,dm_screened,88.7,85.3,92.1,Proportion,"88.7 (85.3, 92.1)",431,swealthq_ur,5,Lakshadweep
31,Urban,dm_disease,8.7,5.9,11.6,Proportion,"8.7 (5.9, 11.6)",431,swealthq_ur,5,Lakshadweep
31,Urban,dm_diagnosed,7.6,4.8,10.4,Proportion,"7.6 (4.8, 10.4)",431,swealthq_ur,5,Lakshadweep
31,Urban,dm_treated,6.5,3.9,9.1,Proportion,"6.5 (3.9, 9.1)",431,swealthq_ur,5,Lakshadweep
31,Urban,dm_controlled,4.9,2.9,6.9,Proportion,"4.9 (2.9, 6.9)",431,swealthq_ur,5,Lakshadweep
32,Rural,dm_screened,74.5,72.2,76.9,Proportion,"74.5 (72.2, 76.9)",4178,swealthq_ur,1,Kerala
32,Rural,dm_disease,15,13.7,16.4,Proportion,"15 (13.7, 16.4)",4178,swealthq_ur,1,Kerala
32,Rural,dm_diagnosed,12.7,11.4,14,Proportion,"12.7 (11.4, 14)",4178,swealthq_ur,1,Kerala
32,Rural,dm_treated,9.7,8.5,10.8,Proportion,"9.7 (8.5, 10.8)",4178,swealthq_ur,1,Kerala
32,Rural,dm_controlled,5.7,4.8,6.6,Proportion,"5.7 (4.8, 6.6)",4178,swealthq_ur,1,Kerala
32,Rural,dm_screened,78.4,76.1,80.7,Proportion,"78.4 (76.1, 80.7)",3573,swealthq_ur,2,Kerala
32,Rural,dm_disease,15.6,14.1,17,Proportion,"15.6 (14.1, 17)",3573,swealthq_ur,2,Kerala
32,Rural,dm_diagnosed,13.2,11.8,14.7,Proportion,"13.2 (11.8, 14.7)",3573,swealthq_ur,2,Kerala
32,Rural,dm_treated,10.7,9.4,11.9,Proportion,"10.7 (9.4, 11.9)",3573,swealthq_ur,2,Kerala
32,Rural,dm_controlled,6.8,5.8,7.7,Proportion,"6.8 (5.8, 7.7)",3573,swealthq_ur,2,Kerala
32,Rural,dm_screened,82.1,80,84.2,Proportion,"82.1 (80, 84.2)",3492,swealthq_ur,3,Kerala
32,Rural,dm_disease,17.5,15.8,19.2,Proportion,"17.5 (15.8, 19.2)",3492,swealthq_ur,3,Kerala
32,Rural,dm_diagnosed,15,13.4,16.6,Proportion,"15 (13.4, 16.6)",3492,swealthq_ur,3,Kerala
32,Rural,dm_treated,12.6,11.1,14.1,Proportion,"12.6 (11.1, 14.1)",3492,swealthq_ur,3,Kerala
32,Rural,dm_controlled,7.3,6.1,8.5,Proportion,"7.3 (6.1, 8.5)",3492,swealthq_ur,3,Kerala
32,Rural,dm_screened,83.3,81.2,85.5,Proportion,"83.3 (81.2, 85.5)",3318,swealthq_ur,4,Kerala
32,Rural,dm_disease,19.7,18,21.3,Proportion,"19.7 (18, 21.3)",3318,swealthq_ur,4,Kerala
32,Rural,dm_diagnosed,16.8,15.2,18.4,Proportion,"16.8 (15.2, 18.4)",3318,swealthq_ur,4,Kerala
32,Rural,dm_treated,14.6,13.1,16.2,Proportion,"14.6 (13.1, 16.2)",3318,swealthq_ur,4,Kerala
32,Rural,dm_controlled,9,7.7,10.2,Proportion,"9 (7.7, 10.2)",3318,swealthq_ur,4,Kerala
32,Rural,dm_screened,84,81.9,86.1,Proportion,"84 (81.9, 86.1)",3385,swealthq_ur,5,Kerala
32,Rural,dm_disease,21.2,19.5,22.9,Proportion,"21.2 (19.5, 22.9)",3385,swealthq_ur,5,Kerala
32,Rural,dm_diagnosed,19.2,17.5,20.9,Proportion,"19.2 (17.5, 20.9)",3385,swealthq_ur,5,Kerala
32,Rural,dm_treated,15.9,14.4,17.5,Proportion,"15.9 (14.4, 17.5)",3385,swealthq_ur,5,Kerala
32,Rural,dm_controlled,10.3,9,11.6,Proportion,"10.3 (9, 11.6)",3385,swealthq_ur,5,Kerala
32,Urban,dm_screened,81.1,78.9,83.4,Proportion,"81.1 (78.9, 83.4)",2484,swealthq_ur,1,Kerala
32,Urban,dm_disease,16.1,14.3,18,Proportion,"16.1 (14.3, 18)",2484,swealthq_ur,1,Kerala
32,Urban,dm_diagnosed,13.5,11.7,15.2,Proportion,"13.5 (11.7, 15.2)",2484,swealthq_ur,1,Kerala
32,Urban,dm_treated,10.7,9.1,12.2,Proportion,"10.7 (9.1, 12.2)",2484,swealthq_ur,1,Kerala
32,Urban,dm_controlled,6.7,5.5,7.9,Proportion,"6.7 (5.5, 7.9)",2484,swealthq_ur,1,Kerala
32,Urban,dm_screened,82.1,79.8,84.3,Proportion,"82.1 (79.8, 84.3)",2577,swealthq_ur,2,Kerala
32,Urban,dm_disease,15.1,13.5,16.6,Proportion,"15.1 (13.5, 16.6)",2577,swealthq_ur,2,Kerala
32,Urban,dm_diagnosed,13.6,12.1,15.1,Proportion,"13.6 (12.1, 15.1)",2577,swealthq_ur,2,Kerala
32,Urban,dm_treated,11.4,10,12.8,Proportion,"11.4 (10, 12.8)",2577,swealthq_ur,2,Kerala
32,Urban,dm_controlled,7.4,6.2,8.5,Proportion,"7.4 (6.2, 8.5)",2577,swealthq_ur,2,Kerala
32,Urban,dm_screened,82.6,80.4,84.7,Proportion,"82.6 (80.4, 84.7)",2463,swealthq_ur,3,Kerala
32,Urban,dm_disease,17.4,15.5,19.4,Proportion,"17.4 (15.5, 19.4)",2463,swealthq_ur,3,Kerala
32,Urban,dm_diagnosed,15.2,13.4,16.9,Proportion,"15.2 (13.4, 16.9)",2463,swealthq_ur,3,Kerala
32,Urban,dm_treated,12.9,11.3,14.5,Proportion,"12.9 (11.3, 14.5)",2463,swealthq_ur,3,Kerala
32,Urban,dm_controlled,7.6,6.3,8.9,Proportion,"7.6 (6.3, 8.9)",2463,swealthq_ur,3,Kerala
32,Urban,dm_screened,83.4,80.8,86.1,Proportion,"83.4 (80.8, 86.1)",2401,swealthq_ur,4,Kerala
32,Urban,dm_disease,18.2,16.5,19.9,Proportion,"18.2 (16.5, 19.9)",2401,swealthq_ur,4,Kerala
32,Urban,dm_diagnosed,16.1,14.5,17.8,Proportion,"16.1 (14.5, 17.8)",2401,swealthq_ur,4,Kerala
32,Urban,dm_treated,14.3,12.7,15.9,Proportion,"14.3 (12.7, 15.9)",2401,swealthq_ur,4,Kerala
32,Urban,dm_controlled,8.6,7.3,9.9,Proportion,"8.6 (7.3, 9.9)",2401,swealthq_ur,4,Kerala
32,Urban,dm_screened,85.2,83.2,87.2,Proportion,"85.2 (83.2, 87.2)",2403,swealthq_ur,5,Kerala
32,Urban,dm_disease,20.4,18.4,22.4,Proportion,"20.4 (18.4, 22.4)",2403,swealthq_ur,5,Kerala
32,Urban,dm_diagnosed,18.7,16.8,20.6,Proportion,"18.7 (16.8, 20.6)",2403,swealthq_ur,5,Kerala
32,Urban,dm_treated,16.3,14.5,18.1,Proportion,"16.3 (14.5, 18.1)",2403,swealthq_ur,5,Kerala
32,Urban,dm_controlled,10.9,9.4,12.3,Proportion,"10.9 (9.4, 12.3)",2403,swealthq_ur,5,Kerala
33,Rural,dm_screened,67.4,65,69.8,Proportion,"67.4 (65, 69.8)",8283,swealthq_ur,1,Tamil Nadu
33,Rural,dm_disease,10.4,9.1,11.6,Proportion,"10.4 (9.1, 11.6)",8283,swealthq_ur,1,Tamil Nadu
33,Rural,dm_diagnosed,8.2,7.1,9.4,Proportion,"8.2 (7.1, 9.4)",8283,swealthq_ur,1,Tamil Nadu
33,Rural,dm_treated,5.1,4.5,5.7,Proportion,"5.1 (4.5, 5.7)",8283,swealthq_ur,1,Tamil Nadu
33,Rural,dm_controlled,3.2,2.8,3.7,Proportion,"3.2 (2.8, 3.7)",8283,swealthq_ur,1,Tamil Nadu
33,Rural,dm_screened,68.4,66,70.9,Proportion,"68.4 (66, 70.9)",7661,swealthq_ur,2,Tamil Nadu
33,Rural,dm_disease,11,9.7,12.3,Proportion,"11 (9.7, 12.3)",7661,swealthq_ur,2,Tamil Nadu
33,Rural,dm_diagnosed,8.8,7.6,10,Proportion,"8.8 (7.6, 10)",7661,swealthq_ur,2,Tamil Nadu
33,Rural,dm_treated,5.2,4.6,5.8,Proportion,"5.2 (4.6, 5.8)",7661,swealthq_ur,2,Tamil Nadu
33,Rural,dm_controlled,3.1,2.6,3.5,Proportion,"3.1 (2.6, 3.5)",7661,swealthq_ur,2,Tamil Nadu
33,Rural,dm_screened,70.1,67.8,72.3,Proportion,"70.1 (67.8, 72.3)",7491,swealthq_ur,3,Tamil Nadu
33,Rural,dm_disease,11.3,10.1,12.5,Proportion,"11.3 (10.1, 12.5)",7491,swealthq_ur,3,Tamil Nadu
33,Rural,dm_diagnosed,8.7,7.5,9.8,Proportion,"8.7 (7.5, 9.8)",7491,swealthq_ur,3,Tamil Nadu
33,Rural,dm_treated,5.6,4.9,6.2,Proportion,"5.6 (4.9, 6.2)",7491,swealthq_ur,3,Tamil Nadu
33,Rural,dm_controlled,2.9,2.4,3.3,Proportion,"2.9 (2.4, 3.3)",7491,swealthq_ur,3,Tamil Nadu
33,Rural,dm_screened,71,68.8,73.3,Proportion,"71 (68.8, 73.3)",7455,swealthq_ur,4,Tamil Nadu
33,Rural,dm_disease,13.2,11.7,14.7,Proportion,"13.2 (11.7, 14.7)",7455,swealthq_ur,4,Tamil Nadu
33,Rural,dm_diagnosed,10.5,9,11.9,Proportion,"10.5 (9, 11.9)",7455,swealthq_ur,4,Tamil Nadu
33,Rural,dm_treated,6.6,5.9,7.3,Proportion,"6.6 (5.9, 7.3)",7455,swealthq_ur,4,Tamil Nadu
33,Rural,dm_controlled,3.6,3,4.1,Proportion,"3.6 (3, 4.1)",7455,swealthq_ur,4,Tamil Nadu
33,Rural,dm_screened,73.2,70.9,75.5,Proportion,"73.2 (70.9, 75.5)",7048,swealthq_ur,5,Tamil Nadu
33,Rural,dm_disease,17.6,15.8,19.5,Proportion,"17.6 (15.8, 19.5)",7048,swealthq_ur,5,Tamil Nadu
33,Rural,dm_diagnosed,14.3,12.5,16.1,Proportion,"14.3 (12.5, 16.1)",7048,swealthq_ur,5,Tamil Nadu
33,Rural,dm_treated,9.4,8.5,10.3,Proportion,"9.4 (8.5, 10.3)",7048,swealthq_ur,5,Tamil Nadu
33,Rural,dm_controlled,4.7,4.1,5.3,Proportion,"4.7 (4.1, 5.3)",7048,swealthq_ur,5,Tamil Nadu
33,Urban,dm_screened,70.1,67.1,73.1,Proportion,"70.1 (67.1, 73.1)",6428,swealthq_ur,1,Tamil Nadu
33,Urban,dm_disease,13.7,11.7,15.7,Proportion,"13.7 (11.7, 15.7)",6428,swealthq_ur,1,Tamil Nadu
33,Urban,dm_diagnosed,10.6,8.6,12.6,Proportion,"10.6 (8.6, 12.6)",6428,swealthq_ur,1,Tamil Nadu
33,Urban,dm_treated,6.9,6.1,7.7,Proportion,"6.9 (6.1, 7.7)",6428,swealthq_ur,1,Tamil Nadu
33,Urban,dm_controlled,4.1,3.5,4.6,Proportion,"4.1 (3.5, 4.6)",6428,swealthq_ur,1,Tamil Nadu
33,Urban,dm_screened,72.5,69.9,75.1,Proportion,"72.5 (69.9, 75.1)",5817,swealthq_ur,2,Tamil Nadu
33,Urban,dm_disease,14.5,13,16.1,Proportion,"14.5 (13, 16.1)",5817,swealthq_ur,2,Tamil Nadu
33,Urban,dm_diagnosed,11.6,10.1,13.1,Proportion,"11.6 (10.1, 13.1)",5817,swealthq_ur,2,Tamil Nadu
33,Urban,dm_treated,8.4,7.4,9.3,Proportion,"8.4 (7.4, 9.3)",5817,swealthq_ur,2,Tamil Nadu
33,Urban,dm_controlled,4.1,3.4,4.8,Proportion,"4.1 (3.4, 4.8)",5817,swealthq_ur,2,Tamil Nadu
33,Urban,dm_screened,73.9,71.5,76.4,Proportion,"73.9 (71.5, 76.4)",5492,swealthq_ur,3,Tamil Nadu
33,Urban,dm_disease,16,14.3,17.6,Proportion,"16 (14.3, 17.6)",5492,swealthq_ur,3,Tamil Nadu
33,Urban,dm_diagnosed,13.3,11.7,14.8,Proportion,"13.3 (11.7, 14.8)",5492,swealthq_ur,3,Tamil Nadu
33,Urban,dm_treated,9.7,8.6,10.8,Proportion,"9.7 (8.6, 10.8)",5492,swealthq_ur,3,Tamil Nadu
33,Urban,dm_controlled,4.7,4,5.4,Proportion,"4.7 (4, 5.4)",5492,swealthq_ur,3,Tamil Nadu
33,Urban,dm_screened,76.3,73.8,78.8,Proportion,"76.3 (73.8, 78.8)",5137,swealthq_ur,4,Tamil Nadu
33,Urban,dm_disease,18.1,16.6,19.6,Proportion,"18.1 (16.6, 19.6)",5137,swealthq_ur,4,Tamil Nadu
33,Urban,dm_diagnosed,15.5,14,17,Proportion,"15.5 (14, 17)",5137,swealthq_ur,4,Tamil Nadu
33,Urban,dm_treated,12.5,11.4,13.6,Proportion,"12.5 (11.4, 13.6)",5137,swealthq_ur,4,Tamil Nadu
33,Urban,dm_controlled,6.4,5.5,7.3,Proportion,"6.4 (5.5, 7.3)",5137,swealthq_ur,4,Tamil Nadu
33,Urban,dm_screened,77.3,75,79.6,Proportion,"77.3 (75, 79.6)",4223,swealthq_ur,5,Tamil Nadu
33,Urban,dm_disease,20.4,18.3,22.4,Proportion,"20.4 (18.3, 22.4)",4223,swealthq_ur,5,Tamil Nadu
33,Urban,dm_diagnosed,17.5,15.4,19.5,Proportion,"17.5 (15.4, 19.5)",4223,swealthq_ur,5,Tamil Nadu
33,Urban,dm_treated,13.6,12.3,15,Proportion,"13.6 (12.3, 15)",4223,swealthq_ur,5,Tamil Nadu
33,Urban,dm_controlled,7.6,6.6,8.7,Proportion,"7.6 (6.6, 8.7)",4223,swealthq_ur,5,Tamil Nadu
34,Rural,dm_screened,50.3,39.2,61.4,Proportion,"50.3 (39.2, 61.4)",384,swealthq_ur,1,Puducherry
34,Rural,dm_disease,4.2,1.6,6.9,Proportion,"4.2 (1.6, 6.9)",384,swealthq_ur,1,Puducherry
34,Rural,dm_diagnosed,2.8,0.8,4.9,Proportion,"2.8 (0.8, 4.9)",384,swealthq_ur,1,Puducherry
34,Rural,dm_treated,1.9,0.3,3.4,Proportion,"1.9 (0.3, 3.4)",384,swealthq_ur,1,Puducherry
34,Rural,dm_controlled,1.5,0.1,3,Proportion,"1.5 (0.1, 3)",384,swealthq_ur,1,Puducherry
34,Rural,dm_screened,64.4,56.8,72.1,Proportion,"64.4 (56.8, 72.1)",406,swealthq_ur,2,Puducherry
34,Rural,dm_disease,8.4,3.8,13,Proportion,"8.4 (3.8, 13)",406,swealthq_ur,2,Puducherry
34,Rural,dm_diagnosed,6.2,2.7,9.8,Proportion,"6.2 (2.7, 9.8)",406,swealthq_ur,2,Puducherry
34,Rural,dm_treated,4.9,1.6,8.2,Proportion,"4.9 (1.6, 8.2)",406,swealthq_ur,2,Puducherry
34,Rural,dm_controlled,1.9,0.4,3.4,Proportion,"1.9 (0.4, 3.4)",406,swealthq_ur,2,Puducherry
34,Rural,dm_screened,60.1,49.6,70.5,Proportion,"60.1 (49.6, 70.5)",339,swealthq_ur,3,Puducherry
34,Rural,dm_disease,9.9,5.6,14.2,Proportion,"9.9 (5.6, 14.2)",339,swealthq_ur,3,Puducherry
34,Rural,dm_diagnosed,7,3.3,10.7,Proportion,"7 (3.3, 10.7)",339,swealthq_ur,3,Puducherry
34,Rural,dm_treated,6.2,2.7,9.6,Proportion,"6.2 (2.7, 9.6)",339,swealthq_ur,3,Puducherry
34,Rural,dm_controlled,4,1.3,6.7,Proportion,"4 (1.3, 6.7)",339,swealthq_ur,3,Puducherry
34,Rural,dm_screened,59.3,49.5,69.1,Proportion,"59.3 (49.5, 69.1)",351,swealthq_ur,4,Puducherry
34,Rural,dm_disease,10.2,6.9,13.4,Proportion,"10.2 (6.9, 13.4)",351,swealthq_ur,4,Puducherry
34,Rural,dm_diagnosed,8,5.1,11,Proportion,"8 (5.1, 11)",351,swealthq_ur,4,Puducherry
34,Rural,dm_treated,6.8,4.1,9.5,Proportion,"6.8 (4.1, 9.5)",351,swealthq_ur,4,Puducherry
34,Rural,dm_controlled,3.4,1.5,5.3,Proportion,"3.4 (1.5, 5.3)",351,swealthq_ur,4,Puducherry
34,Rural,dm_screened,61.7,51.1,72.3,Proportion,"61.7 (51.1, 72.3)",338,swealthq_ur,5,Puducherry
34,Rural,dm_disease,12.5,6.6,18.3,Proportion,"12.5 (6.6, 18.3)",338,swealthq_ur,5,Puducherry
34,Rural,dm_diagnosed,11,5.5,16.5,Proportion,"11 (5.5, 16.5)",338,swealthq_ur,5,Puducherry
34,Rural,dm_treated,9.8,5.1,14.6,Proportion,"9.8 (5.1, 14.6)",338,swealthq_ur,5,Puducherry
34,Rural,dm_controlled,4.8,1.5,8,Proportion,"4.8 (1.5, 8)",338,swealthq_ur,5,Puducherry
34,Urban,dm_screened,66.7,61.1,72.3,Proportion,"66.7 (61.1, 72.3)",1205,swealthq_ur,1,Puducherry
34,Urban,dm_disease,13.2,10.3,16,Proportion,"13.2 (10.3, 16)",1205,swealthq_ur,1,Puducherry
34,Urban,dm_diagnosed,10.9,8.3,13.5,Proportion,"10.9 (8.3, 13.5)",1205,swealthq_ur,1,Puducherry
34,Urban,dm_treated,8.6,6,11.2,Proportion,"8.6 (6, 11.2)",1205,swealthq_ur,1,Puducherry
34,Urban,dm_controlled,6.4,4.1,8.7,Proportion,"6.4 (4.1, 8.7)",1205,swealthq_ur,1,Puducherry
34,Urban,dm_screened,72.8,66.7,79,Proportion,"72.8 (66.7, 79)",1388,swealthq_ur,2,Puducherry
34,Urban,dm_disease,15.6,11.6,19.5,Proportion,"15.6 (11.6, 19.5)",1388,swealthq_ur,2,Puducherry
34,Urban,dm_diagnosed,13.1,9.3,17,Proportion,"13.1 (9.3, 17)",1388,swealthq_ur,2,Puducherry
34,Urban,dm_treated,10.3,7.2,13.3,Proportion,"10.3 (7.2, 13.3)",1388,swealthq_ur,2,Puducherry
34,Urban,dm_controlled,6.3,3.9,8.7,Proportion,"6.3 (3.9, 8.7)",1388,swealthq_ur,2,Puducherry
34,Urban,dm_screened,77.6,72.1,83,Proportion,"77.6 (72.1, 83)",1731,swealthq_ur,3,Puducherry
34,Urban,dm_disease,12.5,9.3,15.6,Proportion,"12.5 (9.3, 15.6)",1731,swealthq_ur,3,Puducherry
34,Urban,dm_diagnosed,10.5,7.6,13.4,Proportion,"10.5 (7.6, 13.4)",1731,swealthq_ur,3,Puducherry
34,Urban,dm_treated,9.6,6.7,12.4,Proportion,"9.6 (6.7, 12.4)",1731,swealthq_ur,3,Puducherry
34,Urban,dm_controlled,6.7,4.2,9.3,Proportion,"6.7 (4.2, 9.3)",1731,swealthq_ur,3,Puducherry
34,Urban,dm_screened,77.9,71.6,84.3,Proportion,"77.9 (71.6, 84.3)",1723,swealthq_ur,4,Puducherry
34,Urban,dm_disease,15.4,12.9,17.8,Proportion,"15.4 (12.9, 17.8)",1723,swealthq_ur,4,Puducherry
34,Urban,dm_diagnosed,14.4,11.9,17,Proportion,"14.4 (11.9, 17)",1723,swealthq_ur,4,Puducherry
34,Urban,dm_treated,12.3,10,14.5,Proportion,"12.3 (10, 14.5)",1723,swealthq_ur,4,Puducherry
34,Urban,dm_controlled,7.3,5.6,9,Proportion,"7.3 (5.6, 9)",1723,swealthq_ur,4,Puducherry
34,Urban,dm_screened,80.7,73.7,87.7,Proportion,"80.7 (73.7, 87.7)",1280,swealthq_ur,5,Puducherry
34,Urban,dm_disease,19.2,12.9,25.6,Proportion,"19.2 (12.9, 25.6)",1280,swealthq_ur,5,Puducherry
34,Urban,dm_diagnosed,17,12,21.9,Proportion,"17 (12, 21.9)",1280,swealthq_ur,5,Puducherry
34,Urban,dm_treated,15.5,11.4,19.6,Proportion,"15.5 (11.4, 19.6)",1280,swealthq_ur,5,Puducherry
34,Urban,dm_controlled,10.2,7.4,13.1,Proportion,"10.2 (7.4, 13.1)",1280,swealthq_ur,5,Puducherry
35,Rural,dm_screened,71.5,66.6,76.4,Proportion,"71.5 (66.6, 76.4)",1348,swealthq_ur,1,Andaman & Nicobar Islands
35,Rural,dm_disease,5.8,4.1,7.6,Proportion,"5.8 (4.1, 7.6)",1348,swealthq_ur,1,Andaman & Nicobar Islands
35,Rural,dm_diagnosed,5.2,3.4,7,Proportion,"5.2 (3.4, 7)",1348,swealthq_ur,1,Andaman & Nicobar Islands
35,Rural,dm_treated,4.1,2.3,5.9,Proportion,"4.1 (2.3, 5.9)",1348,swealthq_ur,1,Andaman & Nicobar Islands
35,Rural,dm_controlled,3.3,1.7,4.9,Proportion,"3.3 (1.7, 4.9)",1348,swealthq_ur,1,Andaman & Nicobar Islands
35,Rural,dm_screened,77.1,72.5,81.8,Proportion,"77.1 (72.5, 81.8)",1224,swealthq_ur,2,Andaman & Nicobar Islands
35,Rural,dm_disease,5.4,3.5,7.3,Proportion,"5.4 (3.5, 7.3)",1224,swealthq_ur,2,Andaman & Nicobar Islands
35,Rural,dm_diagnosed,4.2,2.8,5.7,Proportion,"4.2 (2.8, 5.7)",1224,swealthq_ur,2,Andaman & Nicobar Islands
35,Rural,dm_treated,3.8,2.4,5.3,Proportion,"3.8 (2.4, 5.3)",1224,swealthq_ur,2,Andaman & Nicobar Islands
35,Rural,dm_controlled,3,1.8,4.2,Proportion,"3 (1.8, 4.2)",1224,swealthq_ur,2,Andaman & Nicobar Islands
35,Rural,dm_screened,80.1,76,84.2,Proportion,"80.1 (76, 84.2)",1077,swealthq_ur,3,Andaman & Nicobar Islands
35,Rural,dm_disease,7.4,4.7,10.1,Proportion,"7.4 (4.7, 10.1)",1077,swealthq_ur,3,Andaman & Nicobar Islands
35,Rural,dm_diagnosed,6.4,4,8.8,Proportion,"6.4 (4, 8.8)",1077,swealthq_ur,3,Andaman & Nicobar Islands
35,Rural,dm_treated,5.8,3.7,7.8,Proportion,"5.8 (3.7, 7.8)",1077,swealthq_ur,3,Andaman & Nicobar Islands
35,Rural,dm_controlled,3.2,1.5,4.8,Proportion,"3.2 (1.5, 4.8)",1077,swealthq_ur,3,Andaman & Nicobar Islands
35,Rural,dm_screened,76.4,71.4,81.5,Proportion,"76.4 (71.4, 81.5)",920,swealthq_ur,4,Andaman & Nicobar Islands
35,Rural,dm_disease,8,4.9,11,Proportion,"8 (4.9, 11)",920,swealthq_ur,4,Andaman & Nicobar Islands
35,Rural,dm_diagnosed,7.2,4.2,10.1,Proportion,"7.2 (4.2, 10.1)",920,swealthq_ur,4,Andaman & Nicobar Islands
35,Rural,dm_treated,5.7,3.1,8.3,Proportion,"5.7 (3.1, 8.3)",920,swealthq_ur,4,Andaman & Nicobar Islands
35,Rural,dm_controlled,3.5,1.5,5.5,Proportion,"3.5 (1.5, 5.5)",920,swealthq_ur,4,Andaman & Nicobar Islands
35,Rural,dm_screened,83.8,78.5,89.1,Proportion,"83.8 (78.5, 89.1)",673,swealthq_ur,5,Andaman & Nicobar Islands
35,Rural,dm_disease,12.5,9.9,15,Proportion,"12.5 (9.9, 15)",673,swealthq_ur,5,Andaman & Nicobar Islands
35,Rural,dm_diagnosed,10.7,8.2,13.2,Proportion,"10.7 (8.2, 13.2)",673,swealthq_ur,5,Andaman & Nicobar Islands
35,Rural,dm_treated,10,7.6,12.4,Proportion,"10 (7.6, 12.4)",673,swealthq_ur,5,Andaman & Nicobar Islands
35,Rural,dm_controlled,5.7,3.7,7.6,Proportion,"5.7 (3.7, 7.6)",673,swealthq_ur,5,Andaman & Nicobar Islands
35,Urban,dm_screened,67.3,57.9,76.6,Proportion,"67.3 (57.9, 76.6)",240,swealthq_ur,1,Andaman & Nicobar Islands
35,Urban,dm_disease,3.2,1.1,5.3,Proportion,"3.2 (1.1, 5.3)",240,swealthq_ur,1,Andaman & Nicobar Islands
35,Urban,dm_diagnosed,2.4,0.8,4,Proportion,"2.4 (0.8, 4)",240,swealthq_ur,1,Andaman & Nicobar Islands
35,Urban,dm_treated,2.4,0.8,4,Proportion,"2.4 (0.8, 4)",240,swealthq_ur,1,Andaman & Nicobar Islands
35,Urban,dm_controlled,1.3,-0,2.6,Proportion,"1.3 (0, 2.6)",240,swealthq_ur,1,Andaman & Nicobar Islands
35,Urban,dm_screened,66.2,59.5,73,Proportion,"66.2 (59.5, 73)",247,swealthq_ur,2,Andaman & Nicobar Islands
35,Urban,dm_disease,4.4,1.5,7.2,Proportion,"4.4 (1.5, 7.2)",247,swealthq_ur,2,Andaman & Nicobar Islands
35,Urban,dm_diagnosed,3.3,0.5,6.1,Proportion,"3.3 (0.5, 6.1)",247,swealthq_ur,2,Andaman & Nicobar Islands
35,Urban,dm_treated,3.3,0.5,6.1,Proportion,"3.3 (0.5, 6.1)",247,swealthq_ur,2,Andaman & Nicobar Islands
35,Urban,dm_controlled,1.7,0.3,3,Proportion,"1.7 (0.3, 3)",247,swealthq_ur,2,Andaman & Nicobar Islands
35,Urban,dm_screened,76.6,68.7,84.4,Proportion,"76.6 (68.7, 84.4)",279,swealthq_ur,3,Andaman & Nicobar Islands
35,Urban,dm_disease,10.3,6.2,14.4,Proportion,"10.3 (6.2, 14.4)",279,swealthq_ur,3,Andaman & Nicobar Islands
35,Urban,dm_diagnosed,8.9,5.2,12.6,Proportion,"8.9 (5.2, 12.6)",279,swealthq_ur,3,Andaman & Nicobar Islands
35,Urban,dm_treated,8,4.4,11.5,Proportion,"8 (4.4, 11.5)",279,swealthq_ur,3,Andaman & Nicobar Islands
35,Urban,dm_controlled,5.5,2.2,8.7,Proportion,"5.5 (2.2, 8.7)",279,swealthq_ur,3,Andaman & Nicobar Islands
35,Urban,dm_screened,75.3,68,82.5,Proportion,"75.3 (68, 82.5)",267,swealthq_ur,4,Andaman & Nicobar Islands
35,Urban,dm_disease,11.9,7.1,16.8,Proportion,"11.9 (7.1, 16.8)",267,swealthq_ur,4,Andaman & Nicobar Islands
35,Urban,dm_diagnosed,11.2,6,16.3,Proportion,"11.2 (6, 16.3)",267,swealthq_ur,4,Andaman & Nicobar Islands
