state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
35,dm_treated,68.9,44.7,85.9,Proportion,"68.9 (44.7, 85.9)",35,caste,Schedule Tribe,Andaman & Nicobar Islands,South
35,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",35,caste,Schedule Tribe,Andaman & Nicobar Islands,South
35,highbp,43.8,26.4,62.9,Proportion,"43.8 (26.4, 62.9)",35,caste,Schedule Tribe,Andaman & Nicobar Islands,South
35,invhighbp,56.2,37.1,73.6,Proportion,"56.2 (37.1, 73.6)",35,caste,Schedule Tribe,Andaman & Nicobar Islands,South
36,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",544,caste,General,Telangana,South
36,dm_controlled,56.4,50.8,61.9,Proportion,"56.4 (50.8, 61.9)",544,caste,General,Telangana,South
36,highbp,41.7,36.5,47,Proportion,"41.7 (36.5, 47)",544,caste,General,Telangana,South
36,invhighbp,58.3,53,63.5,Proportion,"58.3 (53, 63.5)",544,caste,General,Telangana,South
36,dm_treated,89.2,87.2,90.9,Proportion,"89.2 (87.2, 90.9)",2112,caste,OBC,Telangana,South
36,dm_controlled,57.8,54.9,60.7,Proportion,"57.8 (54.9, 60.7)",2112,caste,OBC,Telangana,South
36,highbp,39.8,37,42.7,Proportion,"39.8 (37, 42.7)",2104,caste,OBC,Telangana,South
36,invhighbp,60.2,57.3,63,Proportion,"60.2 (57.3, 63)",2104,caste,OBC,Telangana,South
36,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",628,caste,Schedule Caste,Telangana,South
36,dm_controlled,57,52.4,61.4,Proportion,"57 (52.4, 61.4)",628,caste,Schedule Caste,Telangana,South
36,highbp,39.3,34.1,44.8,Proportion,"39.3 (34.1, 44.8)",627,caste,Schedule Caste,Telangana,South
36,invhighbp,60.7,55.2,65.9,Proportion,"60.7 (55.2, 65.9)",627,caste,Schedule Caste,Telangana,South
36,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",152,caste,Schedule Tribe,Telangana,South
36,dm_controlled,62.6,51.5,72.5,Proportion,"62.6 (51.5, 72.5)",152,caste,Schedule Tribe,Telangana,South
36,highbp,34.5,24,46.8,Proportion,"34.5 (24, 46.8)",151,caste,Schedule Tribe,Telangana,South
36,invhighbp,65.5,53.2,76,Proportion,"65.5 (53.2, 76)",151,caste,Schedule Tribe,Telangana,South
37,dm_treated,0,0,0,Proportion,"0 (0, 0)",90,caste,General,Ladakh,North
37,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",90,caste,General,Ladakh,North
37,highbp,0,0,0,Proportion,"0 (0, 0)",90,caste,General,Ladakh,North
37,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",90,caste,General,Ladakh,North
37,dm_treated,0,0,0,Proportion,"0 (0, 0)",8,caste,Schedule Caste,Ladakh,North
37,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",8,caste,Schedule Caste,Ladakh,North
37,highbp,0,0,NA,Proportion,"0 (0, NaN)",8,caste,Schedule Caste,Ladakh,North
37,invhighbp,NA,0,NA,Proportion,"NaN (0, NaN)",8,caste,Schedule Caste,Ladakh,North
37,dm_treated,34.8,16.8,58.5,Proportion,"34.8 (16.8, 58.5)",293,caste,Schedule Tribe,Ladakh,North
37,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",293,caste,Schedule Tribe,Ladakh,North
37,highbp,0,0,0,Proportion,"0 (0, 0)",293,caste,Schedule Tribe,Ladakh,North
37,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",293,caste,Schedule Tribe,Ladakh,North
1,dm_treated,64.4,57.6,70.7,Proportion,"64.4 (57.6, 70.7)",507,religion,Hindu,Jammu & Kashmir,North
1,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",507,religion,Hindu,Jammu & Kashmir,North
1,highbp,33.9,27.9,40.3,Proportion,"33.9 (27.9, 40.3)",507,religion,Hindu,Jammu & Kashmir,North
1,invhighbp,66.1,59.7,72.1,Proportion,"66.1 (59.7, 72.1)",507,religion,Hindu,Jammu & Kashmir,North
1,dm_treated,58.4,52.2,64.3,Proportion,"58.4 (52.2, 64.3)",1485,religion,Muslim,Jammu & Kashmir,North
1,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1485,religion,Muslim,Jammu & Kashmir,North
1,highbp,30,26.4,33.9,Proportion,"30 (26.4, 33.9)",1480,religion,Muslim,Jammu & Kashmir,North
1,invhighbp,70,66.1,73.6,Proportion,"70 (66.1, 73.6)",1480,religion,Muslim,Jammu & Kashmir,North
1,dm_treated,44.3,25.2,65.3,Proportion,"44.3 (25.2, 65.3)",89,religion,Other,Jammu & Kashmir,North
1,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",89,religion,Other,Jammu & Kashmir,North
1,highbp,0,0,0,Proportion,"0 (0, 0)",88,religion,Other,Jammu & Kashmir,North
1,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",88,religion,Other,Jammu & Kashmir,North
2,dm_treated,66.7,61.5,71.5,Proportion,"66.7 (61.5, 71.5)",1092,religion,Hindu,Himachal Pradesh,North
2,dm_controlled,59.3,54.7,63.8,Proportion,"59.3 (54.7, 63.8)",1092,religion,Hindu,Himachal Pradesh,North
2,highbp,38.2,34.9,41.7,Proportion,"38.2 (34.9, 41.7)",1089,religion,Hindu,Himachal Pradesh,North
2,invhighbp,61.8,58.3,65.1,Proportion,"61.8 (58.3, 65.1)",1089,religion,Hindu,Himachal Pradesh,North
2,dm_treated,62.9,34.3,84.6,Proportion,"62.9 (34.3, 84.6)",18,religion,Muslim,Himachal Pradesh,North
2,dm_controlled,63.3,35.6,84.3,Proportion,"63.3 (35.6, 84.3)",18,religion,Muslim,Himachal Pradesh,North
2,highbp,43.9,20.1,70.9,Proportion,"43.9 (20.1, 70.9)",18,religion,Muslim,Himachal Pradesh,North
2,invhighbp,56.1,29.1,79.9,Proportion,"56.1 (29.1, 79.9)",18,religion,Muslim,Himachal Pradesh,North
2,dm_treated,44.7,25.4,65.7,Proportion,"44.7 (25.4, 65.7)",73,religion,Other,Himachal Pradesh,North
2,dm_controlled,68.9,55.1,80,Proportion,"68.9 (55.1, 80)",73,religion,Other,Himachal Pradesh,North
2,highbp,42.8,34,52.1,Proportion,"42.8 (34, 52.1)",73,religion,Other,Himachal Pradesh,North
2,invhighbp,57.2,47.9,66,Proportion,"57.2 (47.9, 66)",73,religion,Other,Himachal Pradesh,North
3,dm_treated,76.5,71.5,80.9,Proportion,"76.5 (71.5, 80.9)",934,religion,Hindu,Punjab,North
3,dm_controlled,43.8,39.1,48.6,Proportion,"43.8 (39.1, 48.6)",934,religion,Hindu,Punjab,North
3,highbp,53.2,48.6,57.7,Proportion,"53.2 (48.6, 57.7)",934,religion,Hindu,Punjab,North
3,invhighbp,46.8,42.3,51.4,Proportion,"46.8 (42.3, 51.4)",934,religion,Hindu,Punjab,North
3,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",26,religion,Muslim,Punjab,North
3,dm_controlled,0,0,NA,Proportion,"0 (0, NaN)",26,religion,Muslim,Punjab,North
3,highbp,NA,0,NA,Proportion,"NaN (0, NaN)",26,religion,Muslim,Punjab,North
3,invhighbp,0,0,NA,Proportion,"0 (0, NaN)",26,religion,Muslim,Punjab,North
3,dm_treated,72.4,69,75.5,Proportion,"72.4 (69, 75.5)",1687,religion,Other,Punjab,North
3,dm_controlled,46.3,43.1,49.6,Proportion,"46.3 (43.1, 49.6)",1687,religion,Other,Punjab,North
3,highbp,52.2,49.1,55.3,Proportion,"52.2 (49.1, 55.3)",1686,religion,Other,Punjab,North
3,invhighbp,47.8,44.7,50.9,Proportion,"47.8 (44.7, 50.9)",1686,religion,Other,Punjab,North
4,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",71,religion,Hindu,Chandigarh,North
4,dm_controlled,33.8,24.9,44,Proportion,"33.8 (24.9, 44)",71,religion,Hindu,Chandigarh,North
4,highbp,42.5,30.3,55.7,Proportion,"42.5 (30.3, 55.7)",71,religion,Hindu,Chandigarh,North
4,invhighbp,57.5,44.3,69.7,Proportion,"57.5 (44.3, 69.7)",71,religion,Hindu,Chandigarh,North
4,dm_treated,NA,0,NA,Proportion,"NaN (0, NaN)",6,religion,Muslim,Chandigarh,North
4,dm_controlled,0,0,0,Proportion,"0 (0, 0)",6,religion,Muslim,Chandigarh,North
4,highbp,50,12.9,87.1,Proportion,"50 (12.9, 87.1)",6,religion,Muslim,Chandigarh,North
4,invhighbp,50,12.9,87.1,Proportion,"50 (12.9, 87.1)",6,religion,Muslim,Chandigarh,North
4,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",19,religion,Other,Chandigarh,North
4,dm_controlled,57.9,28.7,82.5,Proportion,"57.9 (28.7, 82.5)",19,religion,Other,Chandigarh,North
4,highbp,55,28.8,78.7,Proportion,"55 (28.8, 78.7)",19,religion,Other,Chandigarh,North
4,invhighbp,45,21.3,71.2,Proportion,"45 (21.3, 71.2)",19,religion,Other,Chandigarh,North
5,dm_treated,70,64.6,74.8,Proportion,"70 (64.6, 74.8)",933,religion,Hindu,Uttarakhand,Central
5,dm_controlled,54.7,50.1,59.2,Proportion,"54.7 (50.1, 59.2)",933,religion,Hindu,Uttarakhand,Central
5,highbp,45.9,41.6,50.3,Proportion,"45.9 (41.6, 50.3)",932,religion,Hindu,Uttarakhand,Central
5,invhighbp,54.1,49.7,58.4,Proportion,"54.1 (49.7, 58.4)",932,religion,Hindu,Uttarakhand,Central
5,dm_treated,50.4,37.1,63.6,Proportion,"50.4 (37.1, 63.6)",71,religion,Muslim,Uttarakhand,Central
5,dm_controlled,51.5,37.1,65.8,Proportion,"51.5 (37.1, 65.8)",71,religion,Muslim,Uttarakhand,Central
5,highbp,39,27.7,51.5,Proportion,"39 (27.7, 51.5)",71,religion,Muslim,Uttarakhand,Central
5,invhighbp,61,48.5,72.3,Proportion,"61 (48.5, 72.3)",71,religion,Muslim,Uttarakhand,Central
5,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",22,religion,Other,Uttarakhand,Central
5,dm_controlled,52.8,32.1,72.5,Proportion,"52.8 (32.1, 72.5)",22,religion,Other,Uttarakhand,Central
5,highbp,0,0,0,Proportion,"0 (0, 0)",22,religion,Other,Uttarakhand,Central
5,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",22,religion,Other,Uttarakhand,Central
6,dm_treated,54.8,50.6,59,Proportion,"54.8 (50.6, 59)",1995,religion,Hindu,Haryana,North
6,dm_controlled,60.3,56.9,63.6,Proportion,"60.3 (56.9, 63.6)",1995,religion,Hindu,Haryana,North
6,highbp,39.7,37.2,42.2,Proportion,"39.7 (37.2, 42.2)",1990,religion,Hindu,Haryana,North
6,invhighbp,60.3,57.8,62.8,Proportion,"60.3 (57.8, 62.8)",1990,religion,Hindu,Haryana,North
6,dm_treated,42.4,27.5,58.9,Proportion,"42.4 (27.5, 58.9)",44,religion,Muslim,Haryana,North
6,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",44,religion,Muslim,Haryana,North
6,highbp,0,0,0,Proportion,"0 (0, 0)",44,religion,Muslim,Haryana,North
6,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",44,religion,Muslim,Haryana,North
6,dm_treated,NA,0,NA,Proportion,"NaN (0, NaN)",137,religion,Other,Haryana,North
6,dm_controlled,52.1,41.6,62.4,Proportion,"52.1 (41.6, 62.4)",137,religion,Other,Haryana,North
6,highbp,49.9,40.3,59.4,Proportion,"49.9 (40.3, 59.4)",137,religion,Other,Haryana,North
6,invhighbp,50.1,40.6,59.7,Proportion,"50.1 (40.6, 59.7)",137,religion,Other,Haryana,North
7,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1136,religion,Hindu,Nct Of Delhi,North
7,dm_controlled,54.2,50.6,57.9,Proportion,"54.2 (50.6, 57.9)",1136,religion,Hindu,Nct Of Delhi,North
7,highbp,49.9,46.3,53.4,Proportion,"49.9 (46.3, 53.4)",1133,religion,Hindu,Nct Of Delhi,North
7,invhighbp,50.1,46.6,53.7,Proportion,"50.1 (46.6, 53.7)",1133,religion,Hindu,Nct Of Delhi,North
7,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",125,religion,Muslim,Nct Of Delhi,North
7,dm_controlled,55.2,42.5,67.2,Proportion,"55.2 (42.5, 67.2)",125,religion,Muslim,Nct Of Delhi,North
7,highbp,57.7,49.7,65.4,Proportion,"57.7 (49.7, 65.4)",124,religion,Muslim,Nct Of Delhi,North
7,invhighbp,42.3,34.6,50.3,Proportion,"42.3 (34.6, 50.3)",124,religion,Muslim,Nct Of Delhi,North
7,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",71,religion,Other,Nct Of Delhi,North
7,dm_controlled,54.4,41.9,66.4,Proportion,"54.4 (41.9, 66.4)",71,religion,Other,Nct Of Delhi,North
7,highbp,42.8,32,54.4,Proportion,"42.8 (32, 54.4)",70,religion,Other,Nct Of Delhi,North
7,invhighbp,57.2,45.6,68,Proportion,"57.2 (45.6, 68)",70,religion,Other,Nct Of Delhi,North
8,dm_treated,49.8,45.1,54.5,Proportion,"49.8 (45.1, 54.5)",1811,religion,Hindu,Rajasthan,North
8,dm_controlled,72.2,68.9,75.2,Proportion,"72.2 (68.9, 75.2)",1811,religion,Hindu,Rajasthan,North
8,highbp,37.1,34.2,40.1,Proportion,"37.1 (34.2, 40.1)",1808,religion,Hindu,Rajasthan,North
8,invhighbp,62.9,59.9,65.8,Proportion,"62.9 (59.9, 65.8)",1808,religion,Hindu,Rajasthan,North
8,dm_treated,47.2,25.5,70,Proportion,"47.2 (25.5, 70)",177,religion,Muslim,Rajasthan,North
8,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",177,religion,Muslim,Rajasthan,North
8,highbp,0,0,NA,Proportion,"0 (0, NaN)",177,religion,Muslim,Rajasthan,North
8,invhighbp,NA,0,NA,Proportion,"NaN (0, NaN)",177,religion,Muslim,Rajasthan,North
8,dm_treated,56.4,40.1,71.4,Proportion,"56.4 (40.1, 71.4)",91,religion,Other,Rajasthan,North
8,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",91,religion,Other,Rajasthan,North
8,highbp,35.6,26.2,46.2,Proportion,"35.6 (26.2, 46.2)",91,religion,Other,Rajasthan,North
8,invhighbp,64.4,53.8,73.8,Proportion,"64.4 (53.8, 73.8)",91,religion,Other,Rajasthan,North
9,dm_treated,42,39.1,44.9,Proportion,"42 (39.1, 44.9)",5232,religion,Hindu,Uttar Pradesh,Central
9,dm_controlled,70.7,68.5,72.8,Proportion,"70.7 (68.5, 72.8)",5232,religion,Hindu,Uttar Pradesh,Central
9,highbp,35.2,33.6,37,Proportion,"35.2 (33.6, 37)",5216,religion,Hindu,Uttar Pradesh,Central
9,invhighbp,64.8,63,66.4,Proportion,"64.8 (63, 66.4)",5216,religion,Hindu,Uttar Pradesh,Central
9,dm_treated,50.4,44.1,56.6,Proportion,"50.4 (44.1, 56.6)",864,religion,Muslim,Uttar Pradesh,Central
9,dm_controlled,66.8,61.7,71.5,Proportion,"66.8 (61.7, 71.5)",864,religion,Muslim,Uttar Pradesh,Central
9,highbp,38.4,34.2,42.7,Proportion,"38.4 (34.2, 42.7)",861,religion,Muslim,Uttar Pradesh,Central
9,invhighbp,61.6,57.3,65.8,Proportion,"61.6 (57.3, 65.8)",861,religion,Muslim,Uttar Pradesh,Central
9,dm_treated,59.5,37.1,78.5,Proportion,"59.5 (37.1, 78.5)",39,religion,Other,Uttar Pradesh,Central
9,dm_controlled,NA,0,NA,Proportion,"NaN (0, NaN)",39,religion,Other,Uttar Pradesh,Central
9,highbp,38.5,22.5,57.3,Proportion,"38.5 (22.5, 57.3)",39,religion,Other,Uttar Pradesh,Central
9,invhighbp,61.5,42.7,77.5,Proportion,"61.5 (42.7, 77.5)",39,religion,Other,Uttar Pradesh,Central
10,dm_treated,50.7,47.1,54.4,Proportion,"50.7 (47.1, 54.4)",2522,religion,Hindu,Bihar,East
10,dm_controlled,65.9,62.9,68.8,Proportion,"65.9 (62.9, 68.8)",2522,religion,Hindu,Bihar,East
10,highbp,33.2,30.7,35.8,Proportion,"33.2 (30.7, 35.8)",2512,religion,Hindu,Bihar,East
10,invhighbp,66.8,64.2,69.3,Proportion,"66.8 (64.2, 69.3)",2512,religion,Hindu,Bihar,East
10,dm_treated,47.1,40.5,53.9,Proportion,"47.1 (40.5, 53.9)",511,religion,Muslim,Bihar,East
10,dm_controlled,68.5,62.6,73.9,Proportion,"68.5 (62.6, 73.9)",511,religion,Muslim,Bihar,East
10,highbp,31.2,26.1,36.8,Proportion,"31.2 (26.1, 36.8)",510,religion,Muslim,Bihar,East
10,invhighbp,68.8,63.2,73.9,Proportion,"68.8 (63.2, 73.9)",510,religion,Muslim,Bihar,East
10,dm_treated,NA,0,NA,Proportion,"NaN (0, NaN)",6,religion,Other,Bihar,East
10,dm_controlled,0,0,NA,Proportion,"0 (0, NaN)",6,religion,Other,Bihar,East
10,highbp,0,0,NA,Proportion,"0 (0, NaN)",6,religion,Other,Bihar,East
10,invhighbp,NA,0,NA,Proportion,"NaN (0, NaN)",6,religion,Other,Bihar,East
11,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",154,religion,Hindu,Sikkim,North East
11,dm_controlled,49.2,37.1,61.5,Proportion,"49.2 (37.1, 61.5)",154,religion,Hindu,Sikkim,North East
11,highbp,51.9,42.3,61.3,Proportion,"51.9 (42.3, 61.3)",154,religion,Hindu,Sikkim,North East
11,invhighbp,48.1,38.7,57.7,Proportion,"48.1 (38.7, 57.7)",154,religion,Hindu,Sikkim,North East
11,dm_treated,0,0,NA,Proportion,"0 (0, NaN)",3,religion,Muslim,Sikkim,North East
11,dm_controlled,NA,0,NA,Proportion,"NaN (0, NaN)",3,religion,Muslim,Sikkim,North East
11,highbp,9.2,0,97.8,Proportion,"9.2 (0, 97.8)",2,religion,Muslim,Sikkim,North East
11,invhighbp,90.8,2.2,100,Proportion,"90.8 (2.2, 100)",2,religion,Muslim,Sikkim,North East
11,dm_treated,65.2,50.2,77.7,Proportion,"65.2 (50.2, 77.7)",130,religion,Other,Sikkim,North East
11,dm_controlled,53.6,37.1,69.3,Proportion,"53.6 (37.1, 69.3)",130,religion,Other,Sikkim,North East
11,highbp,57.4,40.1,73,Proportion,"57.4 (40.1, 73)",129,religion,Other,Sikkim,North East
11,invhighbp,42.6,27,59.9,Proportion,"42.6 (27, 59.9)",129,religion,Other,Sikkim,North East
12,dm_treated,46,37,55.2,Proportion,"46 (37, 55.2)",284,religion,Hindu,Arunachal Pradesh,North East
12,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",284,religion,Hindu,Arunachal Pradesh,North East
12,highbp,44.3,35.3,53.8,Proportion,"44.3 (35.3, 53.8)",283,religion,Hindu,Arunachal Pradesh,North East
12,invhighbp,55.7,46.2,64.7,Proportion,"55.7 (46.2, 64.7)",283,religion,Hindu,Arunachal Pradesh,North East
12,dm_treated,30.6,13.5,55.5,Proportion,"30.6 (13.5, 55.5)",28,religion,Muslim,Arunachal Pradesh,North East
12,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",28,religion,Muslim,Arunachal Pradesh,North East
12,highbp,0,0,0,Proportion,"0 (0, 0)",28,religion,Muslim,Arunachal Pradesh,North East
12,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",28,religion,Muslim,Arunachal Pradesh,North East
12,dm_treated,25.1,19.7,31.4,Proportion,"25.1 (19.7, 31.4)",1017,religion,Other,Arunachal Pradesh,North East
12,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",1017,religion,Other,Arunachal Pradesh,North East
12,highbp,44.5,39.7,49.4,Proportion,"44.5 (39.7, 49.4)",1015,religion,Other,Arunachal Pradesh,North East
12,invhighbp,55.5,50.6,60.3,Proportion,"55.5 (50.6, 60.3)",1015,religion,Other,Arunachal Pradesh,North East
13,dm_treated,NA,0,NA,Proportion,"NaN (0, NaN)",26,religion,Hindu,Nagaland,North East
13,dm_controlled,36.7,15.6,64.4,Proportion,"36.7 (15.6, 64.4)",26,religion,Hindu,Nagaland,North East
13,highbp,56.3,31.8,78.1,Proportion,"56.3 (31.8, 78.1)",26,religion,Hindu,Nagaland,North East
13,invhighbp,43.7,21.9,68.2,Proportion,"43.7 (21.9, 68.2)",26,religion,Hindu,Nagaland,North East
13,dm_treated,NA,0,NA,Proportion,"NaN (0, NaN)",7,religion,Muslim,Nagaland,North East
13,dm_controlled,66.6,14,96.1,Proportion,"66.6 (14, 96.1)",7,religion,Muslim,Nagaland,North East
13,highbp,0,0,0,Proportion,"0 (0, 0)",7,religion,Muslim,Nagaland,North East
13,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",7,religion,Muslim,Nagaland,North East
13,dm_treated,46.4,36.1,57.1,Proportion,"46.4 (36.1, 57.1)",386,religion,Other,Nagaland,North East
13,dm_controlled,58.1,47.5,68,Proportion,"58.1 (47.5, 68)",386,religion,Other,Nagaland,North East
13,highbp,51.5,42.2,60.6,Proportion,"51.5 (42.2, 60.6)",385,religion,Other,Nagaland,North East
13,invhighbp,48.5,39.4,57.8,Proportion,"48.5 (39.4, 57.8)",385,religion,Other,Nagaland,North East
14,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",321,religion,Hindu,Manipur,North East
14,dm_controlled,57.4,52,62.6,Proportion,"57.4 (52, 62.6)",321,religion,Hindu,Manipur,North East
14,highbp,42.5,35.9,49.3,Proportion,"42.5 (35.9, 49.3)",321,religion,Hindu,Manipur,North East
14,invhighbp,57.5,50.7,64.1,Proportion,"57.5 (50.7, 64.1)",321,religion,Hindu,Manipur,North East
14,dm_treated,NA,0,NA,Proportion,"NaN (0, NaN)",62,religion,Muslim,Manipur,North East
14,dm_controlled,43.9,28.8,60.2,Proportion,"43.9 (28.8, 60.2)",62,religion,Muslim,Manipur,North East
14,highbp,45.5,36.3,54.9,Proportion,"45.5 (36.3, 54.9)",62,religion,Muslim,Manipur,North East
14,invhighbp,54.5,45.1,63.7,Proportion,"54.5 (45.1, 63.7)",62,religion,Muslim,Manipur,North East
14,dm_treated,64.6,57.9,70.9,Proportion,"64.6 (57.9, 70.9)",435,religion,Other,Manipur,North East
14,dm_controlled,61,55.1,66.6,Proportion,"61 (55.1, 66.6)",435,religion,Other,Manipur,North East
14,highbp,42.6,37.6,47.8,Proportion,"42.6 (37.6, 47.8)",435,religion,Other,Manipur,North East
14,invhighbp,57.4,52.2,62.4,Proportion,"57.4 (52.2, 62.4)",435,religion,Other,Manipur,North East
15,dm_treated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",6,religion,Hindu,Mizoram,North East
15,dm_controlled,NA,0,NA,Proportion,"NaN (0, NaN)",6,religion,Hindu,Mizoram,North East
15,highbp,0,0,NA,Proportion,"0 (0, NaN)",6,religion,Hindu,Mizoram,North East
15,invhighbp,NA,0,NA,Proportion,"NaN (0, NaN)",6,religion,Hindu,Mizoram,North East
15,dm_treated,69.6,63.7,75,Proportion,"69.6 (63.7, 75)",643,religion,Other,Mizoram,North East
15,dm_controlled,66,60.9,70.8,Proportion,"66 (60.9, 70.8)",643,religion,Other,Mizoram,North East
15,highbp,33.1,28,38.7,Proportion,"33.1 (28, 38.7)",639,religion,Other,Mizoram,North East
15,invhighbp,66.9,61.3,72,Proportion,"66.9 (61.3, 72)",639,religion,Other,Mizoram,North East
16,dm_treated,71,64.9,76.4,Proportion,"71 (64.9, 76.4)",546,religion,Hindu,Tripura,North East
16,dm_controlled,57.1,51.9,62.3,Proportion,"57.1 (51.9, 62.3)",546,religion,Hindu,Tripura,North East
16,highbp,32.8,28.6,37.3,Proportion,"32.8 (28.6, 37.3)",546,religion,Hindu,Tripura,North East
16,invhighbp,67.2,62.7,71.4,Proportion,"67.2 (62.7, 71.4)",546,religion,Hindu,Tripura,North East
16,dm_treated,64.3,49.5,76.7,Proportion,"64.3 (49.5, 76.7)",56,religion,Muslim,Tripura,North East
16,dm_controlled,45.5,33.1,58.5,Proportion,"45.5 (33.1, 58.5)",56,religion,Muslim,Tripura,North East
16,highbp,0,0,0,Proportion,"0 (0, 0)",56,religion,Muslim,Tripura,North East
16,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",56,religion,Muslim,Tripura,North East
16,dm_treated,60.2,33.8,81.7,Proportion,"60.2 (33.8, 81.7)",21,religion,Other,Tripura,North East
16,dm_controlled,NA,0,NA,Proportion,"NaN (0, NaN)",21,religion,Other,Tripura,North East
16,highbp,0,0,0,Proportion,"0 (0, 0)",21,religion,Other,Tripura,North East
16,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",21,religion,Other,Tripura,North East
17,dm_treated,57.7,28.2,82.6,Proportion,"57.7 (28.2, 82.6)",37,religion,Hindu,Meghalaya,North East
17,dm_controlled,NA,0,NA,Proportion,"NaN (0, NaN)",37,religion,Hindu,Meghalaya,North East
17,highbp,0,0,NA,Proportion,"0 (0, NaN)",37,religion,Hindu,Meghalaya,North East
17,invhighbp,NA,0,NA,Proportion,"NaN (0, NaN)",37,religion,Hindu,Meghalaya,North East
17,dm_treated,100,100,100,Proportion,"100 (100, 100)",4,religion,Muslim,Meghalaya,North East
17,dm_controlled,100,100,100,Proportion,"100 (100, 100)",4,religion,Muslim,Meghalaya,North East
17,highbp,0,0,0,Proportion,"0 (0, 0)",4,religion,Muslim,Meghalaya,North East
17,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",4,religion,Muslim,Meghalaya,North East
17,dm_treated,56.4,47.4,65,Proportion,"56.4 (47.4, 65)",274,religion,Other,Meghalaya,North East
17,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",274,religion,Other,Meghalaya,North East
17,highbp,36.3,28.2,45.1,Proportion,"36.3 (28.2, 45.1)",273,religion,Other,Meghalaya,North East
17,invhighbp,63.7,54.9,71.8,Proportion,"63.7 (54.9, 71.8)",273,religion,Other,Meghalaya,North East
18,dm_treated,60.8,56.7,64.7,Proportion,"60.8 (56.7, 64.7)",1617,religion,Hindu,Assam,North East
18,dm_controlled,62.2,58.8,65.4,Proportion,"62.2 (58.8, 65.4)",1617,religion,Hindu,Assam,North East
18,highbp,37.5,34.8,40.3,Proportion,"37.5 (34.8, 40.3)",1616,religion,Hindu,Assam,North East
18,invhighbp,62.5,59.7,65.2,Proportion,"62.5 (59.7, 65.2)",1616,religion,Hindu,Assam,North East
18,dm_treated,65.4,59.7,70.6,Proportion,"65.4 (59.7, 70.6)",631,religion,Muslim,Assam,North East
18,dm_controlled,60,55.1,64.7,Proportion,"60 (55.1, 64.7)",631,religion,Muslim,Assam,North East
18,highbp,37.9,33.3,42.7,Proportion,"37.9 (33.3, 42.7)",629,religion,Muslim,Assam,North East
18,invhighbp,62.1,57.3,66.7,Proportion,"62.1 (57.3, 66.7)",629,religion,Muslim,Assam,North East
18,dm_treated,NA,0,NA,Proportion,"NaN (0, NaN)",66,religion,Other,Assam,North East
18,dm_controlled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",66,religion,Other,Assam,North East
18,highbp,0,0,0,Proportion,"0 (0, 0)",66,religion,Other,Assam,North East
18,invhighbp,NA,NA,NA,Proportion,"NaN (NaN, NaN)",66,religion,Other,Assam,North East
19,dm_treated,77.4,73.9,80.5,Proportion,"77.4 (73.9, 80.5)",1146,religion,Hindu,West Bengal,East
