state,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
1,highbp,33.9,27.9,40.3,Proportion,"33.9 (27.9, 40.3)",507,religion,Hindu,Jammu & Kashmir,North
1,dm_untreated,41.6,35.7,47.8,Proportion,"41.6 (35.7, 47.8)",1485,religion,Muslim,Jammu & Kashmir,North
1,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",1485,religion,Muslim,Jammu & Kashmir,North
1,highbp,30,26.4,33.9,Proportion,"30 (26.4, 33.9)",1480,religion,Muslim,Jammu & Kashmir,North
1,dm_untreated,55.7,34.7,74.8,Proportion,"55.7 (34.7, 74.8)",89,religion,Other,Jammu & Kashmir,North
1,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",89,religion,Other,Jammu & Kashmir,North
1,highbp,0,0,0,Proportion,"0 (0, 0)",88,religion,Other,Jammu & Kashmir,North
2,dm_untreated,33.3,28.5,38.5,Proportion,"33.3 (28.5, 38.5)",1092,religion,Hindu,Himachal Pradesh,North
2,dm_uncontrolled,40.7,36.2,45.3,Proportion,"40.7 (36.2, 45.3)",1092,religion,Hindu,Himachal Pradesh,North
2,highbp,38.2,34.9,41.7,Proportion,"38.2 (34.9, 41.7)",1089,religion,Hindu,Himachal Pradesh,North
2,dm_untreated,37.1,15.4,65.7,Proportion,"37.1 (15.4, 65.7)",18,religion,Muslim,Himachal Pradesh,North
2,dm_uncontrolled,36.7,15.7,64.4,Proportion,"36.7 (15.7, 64.4)",18,religion,Muslim,Himachal Pradesh,North
2,highbp,43.9,20.1,70.9,Proportion,"43.9 (20.1, 70.9)",18,religion,Muslim,Himachal Pradesh,North
2,dm_untreated,55.3,34.3,74.6,Proportion,"55.3 (34.3, 74.6)",73,religion,Other,Himachal Pradesh,North
2,dm_uncontrolled,31.1,20,44.9,Proportion,"31.1 (20, 44.9)",73,religion,Other,Himachal Pradesh,North
2,highbp,42.8,34,52.1,Proportion,"42.8 (34, 52.1)",73,religion,Other,Himachal Pradesh,North
3,dm_untreated,23.5,19.1,28.5,Proportion,"23.5 (19.1, 28.5)",934,religion,Hindu,Punjab,North
3,dm_uncontrolled,56.2,51.4,60.9,Proportion,"56.2 (51.4, 60.9)",934,religion,Hindu,Punjab,North
3,highbp,53.2,48.6,57.7,Proportion,"53.2 (48.6, 57.7)",934,religion,Hindu,Punjab,North
3,dm_untreated,0,0,0,Proportion,"0 (0, 0)",26,religion,Muslim,Punjab,North
3,dm_uncontrolled,NA,0,NA,Proportion,"NaN (0, NaN)",26,religion,Muslim,Punjab,North
3,highbp,NA,0,NA,Proportion,"NaN (0, NaN)",26,religion,Muslim,Punjab,North
3,dm_untreated,27.6,24.5,31,Proportion,"27.6 (24.5, 31)",1687,religion,Other,Punjab,North
3,dm_uncontrolled,53.7,50.4,56.9,Proportion,"53.7 (50.4, 56.9)",1687,religion,Other,Punjab,North
3,highbp,52.2,49.1,55.3,Proportion,"52.2 (49.1, 55.3)",1686,religion,Other,Punjab,North
4,dm_untreated,0,0,0,Proportion,"0 (0, 0)",71,religion,Hindu,Chandigarh,North
4,dm_uncontrolled,66.2,56,75.1,Proportion,"66.2 (56, 75.1)",71,religion,Hindu,Chandigarh,North
4,highbp,42.5,30.3,55.7,Proportion,"42.5 (30.3, 55.7)",71,religion,Hindu,Chandigarh,North
4,dm_untreated,0,0,NA,Proportion,"0 (0, NaN)",6,religion,Muslim,Chandigarh,North
4,dm_uncontrolled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",6,religion,Muslim,Chandigarh,North
4,highbp,50,12.9,87.1,Proportion,"50 (12.9, 87.1)",6,religion,Muslim,Chandigarh,North
4,dm_untreated,0,0,0,Proportion,"0 (0, 0)",19,religion,Other,Chandigarh,North
4,dm_uncontrolled,42.1,17.5,71.3,Proportion,"42.1 (17.5, 71.3)",19,religion,Other,Chandigarh,North
4,highbp,55,28.8,78.7,Proportion,"55 (28.8, 78.7)",19,religion,Other,Chandigarh,North
5,dm_untreated,30,25.2,35.4,Proportion,"30 (25.2, 35.4)",933,religion,Hindu,Uttarakhand,Central
5,dm_uncontrolled,45.3,40.8,49.9,Proportion,"45.3 (40.8, 49.9)",933,religion,Hindu,Uttarakhand,Central
5,highbp,45.9,41.6,50.3,Proportion,"45.9 (41.6, 50.3)",932,religion,Hindu,Uttarakhand,Central
5,dm_untreated,49.6,36.4,62.9,Proportion,"49.6 (36.4, 62.9)",71,religion,Muslim,Uttarakhand,Central
5,dm_uncontrolled,48.5,34.2,62.9,Proportion,"48.5 (34.2, 62.9)",71,religion,Muslim,Uttarakhand,Central
5,highbp,39,27.7,51.5,Proportion,"39 (27.7, 51.5)",71,religion,Muslim,Uttarakhand,Central
5,dm_untreated,0,0,0,Proportion,"0 (0, 0)",22,religion,Other,Uttarakhand,Central
5,dm_uncontrolled,47.2,27.5,67.9,Proportion,"47.2 (27.5, 67.9)",22,religion,Other,Uttarakhand,Central
5,highbp,0,0,0,Proportion,"0 (0, 0)",22,religion,Other,Uttarakhand,Central
6,dm_untreated,45.2,41,49.4,Proportion,"45.2 (41, 49.4)",1995,religion,Hindu,Haryana,North
6,dm_uncontrolled,39.7,36.4,43.1,Proportion,"39.7 (36.4, 43.1)",1995,religion,Hindu,Haryana,North
6,highbp,39.7,37.2,42.2,Proportion,"39.7 (37.2, 42.2)",1990,religion,Hindu,Haryana,North
6,dm_untreated,57.6,41.1,72.5,Proportion,"57.6 (41.1, 72.5)",44,religion,Muslim,Haryana,North
6,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",44,religion,Muslim,Haryana,North
6,highbp,0,0,0,Proportion,"0 (0, 0)",44,religion,Muslim,Haryana,North
6,dm_untreated,0,0,NA,Proportion,"0 (0, NaN)",137,religion,Other,Haryana,North
6,dm_uncontrolled,47.9,37.6,58.4,Proportion,"47.9 (37.6, 58.4)",137,religion,Other,Haryana,North
6,highbp,49.9,40.3,59.4,Proportion,"49.9 (40.3, 59.4)",137,religion,Other,Haryana,North
7,dm_untreated,0,0,0,Proportion,"0 (0, 0)",1136,religion,Hindu,Nct Of Delhi,North
7,dm_uncontrolled,45.8,42.1,49.4,Proportion,"45.8 (42.1, 49.4)",1136,religion,Hindu,Nct Of Delhi,North
7,highbp,49.9,46.3,53.4,Proportion,"49.9 (46.3, 53.4)",1133,religion,Hindu,Nct Of Delhi,North
7,dm_untreated,0,0,0,Proportion,"0 (0, 0)",125,religion,Muslim,Nct Of Delhi,North
7,dm_uncontrolled,44.8,32.8,57.5,Proportion,"44.8 (32.8, 57.5)",125,religion,Muslim,Nct Of Delhi,North
7,highbp,57.7,49.7,65.4,Proportion,"57.7 (49.7, 65.4)",124,religion,Muslim,Nct Of Delhi,North
7,dm_untreated,0,0,0,Proportion,"0 (0, 0)",71,religion,Other,Nct Of Delhi,North
7,dm_uncontrolled,45.6,33.6,58.1,Proportion,"45.6 (33.6, 58.1)",71,religion,Other,Nct Of Delhi,North
7,highbp,42.8,32,54.4,Proportion,"42.8 (32, 54.4)",70,religion,Other,Nct Of Delhi,North
8,dm_untreated,50.2,45.5,54.9,Proportion,"50.2 (45.5, 54.9)",1811,religion,Hindu,Rajasthan,North
8,dm_uncontrolled,27.8,24.8,31.1,Proportion,"27.8 (24.8, 31.1)",1811,religion,Hindu,Rajasthan,North
8,highbp,37.1,34.2,40.1,Proportion,"37.1 (34.2, 40.1)",1808,religion,Hindu,Rajasthan,North
8,dm_untreated,52.8,30,74.5,Proportion,"52.8 (30, 74.5)",177,religion,Muslim,Rajasthan,North
8,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",177,religion,Muslim,Rajasthan,North
8,highbp,0,0,NA,Proportion,"0 (0, NaN)",177,religion,Muslim,Rajasthan,North
8,dm_untreated,43.6,28.6,59.9,Proportion,"43.6 (28.6, 59.9)",91,religion,Other,Rajasthan,North
8,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",91,religion,Other,Rajasthan,North
8,highbp,35.6,26.2,46.2,Proportion,"35.6 (26.2, 46.2)",91,religion,Other,Rajasthan,North
9,dm_untreated,58,55.1,60.9,Proportion,"58 (55.1, 60.9)",5232,religion,Hindu,Uttar Pradesh,Central
9,dm_uncontrolled,29.3,27.2,31.5,Proportion,"29.3 (27.2, 31.5)",5232,religion,Hindu,Uttar Pradesh,Central
9,highbp,35.2,33.6,37,Proportion,"35.2 (33.6, 37)",5216,religion,Hindu,Uttar Pradesh,Central
9,dm_untreated,49.6,43.4,55.9,Proportion,"49.6 (43.4, 55.9)",864,religion,Muslim,Uttar Pradesh,Central
9,dm_uncontrolled,33.2,28.5,38.3,Proportion,"33.2 (28.5, 38.3)",864,religion,Muslim,Uttar Pradesh,Central
9,highbp,38.4,34.2,42.7,Proportion,"38.4 (34.2, 42.7)",861,religion,Muslim,Uttar Pradesh,Central
9,dm_untreated,40.5,21.5,62.9,Proportion,"40.5 (21.5, 62.9)",39,religion,Other,Uttar Pradesh,Central
9,dm_uncontrolled,0,0,NA,Proportion,"0 (0, NaN)",39,religion,Other,Uttar Pradesh,Central
9,highbp,38.5,22.5,57.3,Proportion,"38.5 (22.5, 57.3)",39,religion,Other,Uttar Pradesh,Central
10,dm_untreated,49.3,45.6,52.9,Proportion,"49.3 (45.6, 52.9)",2522,religion,Hindu,Bihar,East
10,dm_uncontrolled,34.1,31.2,37.1,Proportion,"34.1 (31.2, 37.1)",2522,religion,Hindu,Bihar,East
10,highbp,33.2,30.7,35.8,Proportion,"33.2 (30.7, 35.8)",2512,religion,Hindu,Bihar,East
10,dm_untreated,52.9,46.1,59.5,Proportion,"52.9 (46.1, 59.5)",511,religion,Muslim,Bihar,East
10,dm_uncontrolled,31.5,26.1,37.4,Proportion,"31.5 (26.1, 37.4)",511,religion,Muslim,Bihar,East
10,highbp,31.2,26.1,36.8,Proportion,"31.2 (26.1, 36.8)",510,religion,Muslim,Bihar,East
10,dm_untreated,0,0,NA,Proportion,"0 (0, NaN)",6,religion,Other,Bihar,East
10,dm_uncontrolled,NA,0,NA,Proportion,"NaN (0, NaN)",6,religion,Other,Bihar,East
10,highbp,0,0,NA,Proportion,"0 (0, NaN)",6,religion,Other,Bihar,East
11,dm_untreated,0,0,0,Proportion,"0 (0, 0)",154,religion,Hindu,Sikkim,North East
11,dm_uncontrolled,50.8,38.5,62.9,Proportion,"50.8 (38.5, 62.9)",154,religion,Hindu,Sikkim,North East
11,highbp,51.9,42.3,61.3,Proportion,"51.9 (42.3, 61.3)",154,religion,Hindu,Sikkim,North East
11,dm_untreated,NA,0,NA,Proportion,"NaN (0, NaN)",3,religion,Muslim,Sikkim,North East
11,dm_uncontrolled,0,0,NA,Proportion,"0 (0, NaN)",3,religion,Muslim,Sikkim,North East
11,highbp,9.2,0,97.8,Proportion,"9.2 (0, 97.8)",2,religion,Muslim,Sikkim,North East
11,dm_untreated,34.8,22.3,49.8,Proportion,"34.8 (22.3, 49.8)",130,religion,Other,Sikkim,North East
11,dm_uncontrolled,46.4,30.7,62.9,Proportion,"46.4 (30.7, 62.9)",130,religion,Other,Sikkim,North East
11,highbp,57.4,40.1,73,Proportion,"57.4 (40.1, 73)",129,religion,Other,Sikkim,North East
12,dm_untreated,54,44.8,63,Proportion,"54 (44.8, 63)",284,religion,Hindu,Arunachal Pradesh,North East
12,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",284,religion,Hindu,Arunachal Pradesh,North East
12,highbp,44.3,35.3,53.8,Proportion,"44.3 (35.3, 53.8)",283,religion,Hindu,Arunachal Pradesh,North East
12,dm_untreated,69.4,44.5,86.5,Proportion,"69.4 (44.5, 86.5)",28,religion,Muslim,Arunachal Pradesh,North East
12,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",28,religion,Muslim,Arunachal Pradesh,North East
12,highbp,0,0,0,Proportion,"0 (0, 0)",28,religion,Muslim,Arunachal Pradesh,North East
12,dm_untreated,74.9,68.6,80.3,Proportion,"74.9 (68.6, 80.3)",1017,religion,Other,Arunachal Pradesh,North East
12,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",1017,religion,Other,Arunachal Pradesh,North East
12,highbp,44.5,39.7,49.4,Proportion,"44.5 (39.7, 49.4)",1015,religion,Other,Arunachal Pradesh,North East
13,dm_untreated,0,0,NA,Proportion,"0 (0, NaN)",26,religion,Hindu,Nagaland,North East
13,dm_uncontrolled,63.3,35.6,84.4,Proportion,"63.3 (35.6, 84.4)",26,religion,Hindu,Nagaland,North East
13,highbp,56.3,31.8,78.1,Proportion,"56.3 (31.8, 78.1)",26,religion,Hindu,Nagaland,North East
13,dm_untreated,0,0,NA,Proportion,"0 (0, NaN)",7,religion,Muslim,Nagaland,North East
13,dm_uncontrolled,33.4,3.9,86,Proportion,"33.4 (3.9, 86)",7,religion,Muslim,Nagaland,North East
13,highbp,0,0,0,Proportion,"0 (0, 0)",7,religion,Muslim,Nagaland,North East
13,dm_untreated,53.6,42.9,63.9,Proportion,"53.6 (42.9, 63.9)",386,religion,Other,Nagaland,North East
13,dm_uncontrolled,41.9,32,52.5,Proportion,"41.9 (32, 52.5)",386,religion,Other,Nagaland,North East
13,highbp,51.5,42.2,60.6,Proportion,"51.5 (42.2, 60.6)",385,religion,Other,Nagaland,North East
14,dm_untreated,0,0,0,Proportion,"0 (0, 0)",321,religion,Hindu,Manipur,North East
14,dm_uncontrolled,42.6,37.4,48,Proportion,"42.6 (37.4, 48)",321,religion,Hindu,Manipur,North East
14,highbp,42.5,35.9,49.3,Proportion,"42.5 (35.9, 49.3)",321,religion,Hindu,Manipur,North East
14,dm_untreated,0,0,NA,Proportion,"0 (0, NaN)",62,religion,Muslim,Manipur,North East
14,dm_uncontrolled,56.1,39.8,71.2,Proportion,"56.1 (39.8, 71.2)",62,religion,Muslim,Manipur,North East
14,highbp,45.5,36.3,54.9,Proportion,"45.5 (36.3, 54.9)",62,religion,Muslim,Manipur,North East
14,dm_untreated,35.4,29.1,42.1,Proportion,"35.4 (29.1, 42.1)",435,religion,Other,Manipur,North East
14,dm_uncontrolled,39,33.4,44.9,Proportion,"39 (33.4, 44.9)",435,religion,Other,Manipur,North East
14,highbp,42.6,37.6,47.8,Proportion,"42.6 (37.6, 47.8)",435,religion,Other,Manipur,North East
15,dm_untreated,0,0,0,Proportion,"0 (0, 0)",6,religion,Hindu,Mizoram,North East
15,dm_uncontrolled,0,0,NA,Proportion,"0 (0, NaN)",6,religion,Hindu,Mizoram,North East
15,highbp,0,0,NA,Proportion,"0 (0, NaN)",6,religion,Hindu,Mizoram,North East
15,dm_untreated,30.4,25,36.3,Proportion,"30.4 (25, 36.3)",643,religion,Other,Mizoram,North East
15,dm_uncontrolled,34,29.2,39.1,Proportion,"34 (29.2, 39.1)",643,religion,Other,Mizoram,North East
15,highbp,33.1,28,38.7,Proportion,"33.1 (28, 38.7)",639,religion,Other,Mizoram,North East
16,dm_untreated,29,23.6,35.1,Proportion,"29 (23.6, 35.1)",546,religion,Hindu,Tripura,North East
16,dm_uncontrolled,42.9,37.7,48.1,Proportion,"42.9 (37.7, 48.1)",546,religion,Hindu,Tripura,North East
16,highbp,32.8,28.6,37.3,Proportion,"32.8 (28.6, 37.3)",546,religion,Hindu,Tripura,North East
16,dm_untreated,35.7,23.3,50.5,Proportion,"35.7 (23.3, 50.5)",56,religion,Muslim,Tripura,North East
16,dm_uncontrolled,54.5,41.5,66.9,Proportion,"54.5 (41.5, 66.9)",56,religion,Muslim,Tripura,North East
16,highbp,0,0,0,Proportion,"0 (0, 0)",56,religion,Muslim,Tripura,North East
16,dm_untreated,39.8,18.3,66.2,Proportion,"39.8 (18.3, 66.2)",21,religion,Other,Tripura,North East
16,dm_uncontrolled,0,0,NA,Proportion,"0 (0, NaN)",21,religion,Other,Tripura,North East
16,highbp,0,0,0,Proportion,"0 (0, 0)",21,religion,Other,Tripura,North East
17,dm_untreated,42.3,17.4,71.8,Proportion,"42.3 (17.4, 71.8)",37,religion,Hindu,Meghalaya,North East
17,dm_uncontrolled,0,0,NA,Proportion,"0 (0, NaN)",37,religion,Hindu,Meghalaya,North East
17,highbp,0,0,NA,Proportion,"0 (0, NaN)",37,religion,Hindu,Meghalaya,North East
17,dm_untreated,0,0,0,Proportion,"0 (0, 0)",4,religion,Muslim,Meghalaya,North East
17,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",4,religion,Muslim,Meghalaya,North East
17,highbp,0,0,0,Proportion,"0 (0, 0)",4,religion,Muslim,Meghalaya,North East
17,dm_untreated,43.6,35,52.6,Proportion,"43.6 (35, 52.6)",274,religion,Other,Meghalaya,North East
17,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",274,religion,Other,Meghalaya,North East
17,highbp,36.3,28.2,45.1,Proportion,"36.3 (28.2, 45.1)",273,religion,Other,Meghalaya,North East
18,dm_untreated,39.2,35.3,43.3,Proportion,"39.2 (35.3, 43.3)",1617,religion,Hindu,Assam,North East
18,dm_uncontrolled,37.8,34.6,41.2,Proportion,"37.8 (34.6, 41.2)",1617,religion,Hindu,Assam,North East
18,highbp,37.5,34.8,40.3,Proportion,"37.5 (34.8, 40.3)",1616,religion,Hindu,Assam,North East
18,dm_untreated,34.6,29.4,40.3,Proportion,"34.6 (29.4, 40.3)",631,religion,Muslim,Assam,North East
18,dm_uncontrolled,40,35.3,44.9,Proportion,"40 (35.3, 44.9)",631,religion,Muslim,Assam,North East
18,highbp,37.9,33.3,42.7,Proportion,"37.9 (33.3, 42.7)",629,religion,Muslim,Assam,North East
18,dm_untreated,0,0,NA,Proportion,"0 (0, NaN)",66,religion,Other,Assam,North East
18,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",66,religion,Other,Assam,North East
18,highbp,0,0,0,Proportion,"0 (0, 0)",66,religion,Other,Assam,North East
19,dm_untreated,22.6,19.5,26.1,Proportion,"22.6 (19.5, 26.1)",1146,religion,Hindu,West Bengal,East
19,dm_uncontrolled,46.2,42.5,50,Proportion,"46.2 (42.5, 50)",1146,religion,Hindu,West Bengal,East
19,highbp,36.8,33.3,40.4,Proportion,"36.8 (33.3, 40.4)",1146,religion,Hindu,West Bengal,East
19,dm_untreated,0,0,0,Proportion,"0 (0, 0)",348,religion,Muslim,West Bengal,East
19,dm_uncontrolled,49.5,43,56,Proportion,"49.5 (43, 56)",348,religion,Muslim,West Bengal,East
19,highbp,38.9,33.4,44.8,Proportion,"38.9 (33.4, 44.8)",348,religion,Muslim,West Bengal,East
19,dm_untreated,0,0,0,Proportion,"0 (0, 0)",18,religion,Other,West Bengal,East
19,dm_uncontrolled,42.1,20.3,67.5,Proportion,"42.1 (20.3, 67.5)",18,religion,Other,West Bengal,East
19,highbp,53.3,31,74.3,Proportion,"53.3 (31, 74.3)",18,religion,Other,West Bengal,East
20,dm_untreated,56.2,49.9,62.3,Proportion,"56.2 (49.9, 62.3)",1734,religion,Hindu,Jharkhand,East
20,dm_uncontrolled,26.7,22.8,31,Proportion,"26.7 (22.8, 31)",1734,religion,Hindu,Jharkhand,East
20,highbp,31,27,35.4,Proportion,"31 (27, 35.4)",1734,religion,Hindu,Jharkhand,East
20,dm_untreated,49.9,38.2,61.6,Proportion,"49.9 (38.2, 61.6)",189,religion,Muslim,Jharkhand,East
20,dm_uncontrolled,34.7,25.9,44.8,Proportion,"34.7 (25.9, 44.8)",189,religion,Muslim,Jharkhand,East
20,highbp,33.3,25.1,42.7,Proportion,"33.3 (25.1, 42.7)",189,religion,Muslim,Jharkhand,East
20,dm_untreated,NA,NA,NA,Proportion,"NaN (NaN, NaN)",186,religion,Other,Jharkhand,East
20,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",186,religion,Other,Jharkhand,East
20,highbp,0,0,0,Proportion,"0 (0, 0)",186,religion,Other,Jharkhand,East
21,dm_untreated,29.9,25.8,34.3,Proportion,"29.9 (25.8, 34.3)",2203,religion,Hindu,Odisha,East
21,dm_uncontrolled,43.1,40,46.4,Proportion,"43.1 (40, 46.4)",2203,religion,Hindu,Odisha,East
21,highbp,35.2,32.9,37.6,Proportion,"35.2 (32.9, 37.6)",2198,religion,Hindu,Odisha,East
21,dm_untreated,0,0,0,Proportion,"0 (0, 0)",61,religion,Muslim,Odisha,East
21,dm_uncontrolled,52.7,34.2,70.5,Proportion,"52.7 (34.2, 70.5)",61,religion,Muslim,Odisha,East
21,highbp,41.8,27.1,58,Proportion,"41.8 (27.1, 58)",61,religion,Muslim,Odisha,East
21,dm_untreated,0,0,0,Proportion,"0 (0, 0)",72,religion,Other,Odisha,East
21,dm_uncontrolled,34.3,22.8,47.9,Proportion,"34.3 (22.8, 47.9)",72,religion,Other,Odisha,East
21,highbp,0,0,0,Proportion,"0 (0, 0)",72,religion,Other,Odisha,East
22,dm_untreated,43.1,37.5,48.9,Proportion,"43.1 (37.5, 48.9)",1467,religion,Hindu,Chhattisgarh,Central
22,dm_uncontrolled,26.9,23.3,30.8,Proportion,"26.9 (23.3, 30.8)",1467,religion,Hindu,Chhattisgarh,Central
22,highbp,44.1,40.9,47.3,Proportion,"44.1 (40.9, 47.3)",1466,religion,Hindu,Chhattisgarh,Central
22,dm_untreated,51,31.6,70.1,Proportion,"51 (31.6, 70.1)",52,religion,Muslim,Chhattisgarh,Central
22,dm_uncontrolled,0,0,NA,Proportion,"0 (0, NaN)",52,religion,Muslim,Chhattisgarh,Central
22,highbp,38.1,24.6,53.6,Proportion,"38.1 (24.6, 53.6)",51,religion,Muslim,Chhattisgarh,Central
22,dm_untreated,34.3,17.1,56.8,Proportion,"34.3 (17.1, 56.8)",48,religion,Other,Chhattisgarh,Central
22,dm_uncontrolled,0,0,NA,Proportion,"0 (0, NaN)",48,religion,Other,Chhattisgarh,Central
22,highbp,46,31.5,61.3,Proportion,"46 (31.5, 61.3)",47,religion,Other,Chhattisgarh,Central
23,dm_untreated,32.1,29,35.3,Proportion,"32.1 (29, 35.3)",1933,religion,Hindu,Madhya Pradesh,Central
23,dm_uncontrolled,38.6,35.9,41.4,Proportion,"38.6 (35.9, 41.4)",1933,religion,Hindu,Madhya Pradesh,Central
23,highbp,41.9,39.2,44.7,Proportion,"41.9 (39.2, 44.7)",1931,religion,Hindu,Madhya Pradesh,Central
23,dm_untreated,0,0,0,Proportion,"0 (0, 0)",142,religion,Muslim,Madhya Pradesh,Central
23,dm_uncontrolled,47,37.9,56.3,Proportion,"47 (37.9, 56.3)",142,religion,Muslim,Madhya Pradesh,Central
23,highbp,46.9,37.2,56.8,Proportion,"46.9 (37.2, 56.8)",142,religion,Muslim,Madhya Pradesh,Central
23,dm_untreated,0,0,0,Proportion,"0 (0, 0)",47,religion,Other,Madhya Pradesh,Central
23,dm_uncontrolled,46.4,31.3,62.2,Proportion,"46.4 (31.3, 62.2)",47,religion,Other,Madhya Pradesh,Central
23,highbp,46.7,30.5,63.5,Proportion,"46.7 (30.5, 63.5)",47,religion,Other,Madhya Pradesh,Central
24,dm_untreated,17.7,15.4,20.2,Proportion,"17.7 (15.4, 20.2)",2076,religion,Hindu,Gujarat,West
24,dm_uncontrolled,42.9,40.2,45.7,Proportion,"42.9 (40.2, 45.7)",2076,religion,Hindu,Gujarat,West
24,highbp,34.6,31.8,37.7,Proportion,"34.6 (31.8, 37.7)",2074,religion,Hindu,Gujarat,West
24,dm_untreated,0,0,0,Proportion,"0 (0, 0)",315,religion,Muslim,Gujarat,West
24,dm_uncontrolled,47,40.2,54,Proportion,"47 (40.2, 54)",315,religion,Muslim,Gujarat,West
24,highbp,40,32.3,48.1,Proportion,"40 (32.3, 48.1)",314,religion,Muslim,Gujarat,West
24,dm_untreated,0,0,0,Proportion,"0 (0, 0)",35,religion,Other,Gujarat,West
24,dm_uncontrolled,0,0,0,Proportion,"0 (0, 0)",35,religion,Other,Gujarat,West
24,highbp,0,0,0,Proportion,"0 (0, 0)",35,religion,Other,Gujarat,West
25,dm_untreated,0,0,0,Proportion,"0 (0, 0)",199,religion,Hindu,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_uncontrolled,49.6,38.2,61.1,Proportion,"49.6 (38.2, 61.1)",199,religion,Hindu,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,28.5,18.6,41.2,Proportion,"28.5 (18.6, 41.2)",199,religion,Hindu,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_untreated,0,0,0,Proportion,"0 (0, 0)",17,religion,Muslim,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_uncontrolled,62.7,35.7,83.6,Proportion,"62.7 (35.7, 83.6)",17,religion,Muslim,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,50.9,32.7,68.8,Proportion,"50.9 (32.7, 68.8)",17,religion,Muslim,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_untreated,0,0,0,Proportion,"0 (0, 0)",7,religion,Other,Dadra & Nagar Haveli And Daman & Diu,West
25,dm_uncontrolled,NA,NA,NA,Proportion,"NaN (NaN, NaN)",7,religion,Other,Dadra & Nagar Haveli And Daman & Diu,West
25,highbp,48.7,12.3,86.5,Proportion,"48.7 (12.3, 86.5)",7,religion,Other,Dadra & Nagar Haveli And Daman & Diu,West
27,dm_untreated,13,11.2,15.1,Proportion,"13 (11.2, 15.1)",2277,religion,Hindu,Maharashtra,West
27,dm_uncontrolled,37.8,35,40.6,Proportion,"37.8 (35, 40.6)",2277,religion,Hindu,Maharashtra,West
27,highbp,38.5,35.6,41.5,Proportion,"38.5 (35.6, 41.5)",2274,religion,Hindu,Maharashtra,West
27,dm_untreated,0,0,0,Proportion,"0 (0, 0)",316,religion,Muslim,Maharashtra,West
27,dm_uncontrolled,49.4,38.8,60,Proportion,"49.4 (38.8, 60)",316,religion,Muslim,Maharashtra,West
27,highbp,44.4,37.1,52,Proportion,"44.4 (37.1, 52)",316,religion,Muslim,Maharashtra,West
27,dm_untreated,0,0,0,Proportion,"0 (0, 0)",246,religion,Other,Maharashtra,West
27,dm_uncontrolled,38.5,29.5,48.3,Proportion,"38.5 (29.5, 48.3)",246,religion,Other,Maharashtra,West
27,highbp,38.6,30.1,47.7,Proportion,"38.6 (30.1, 47.7)",245,religion,Other,Maharashtra,West
28,dm_untreated,10.8,9.1,12.9,Proportion,"10.8 (9.1, 12.9)",1656,religion,Hindu,Andhra Pradesh,South
28,dm_uncontrolled,50.4,47.6,53.2,Proportion,"50.4 (47.6, 53.2)",1656,religion,Hindu,Andhra Pradesh,South
28,highbp,40.6,37.9,43.4,Proportion,"40.6 (37.9, 43.4)",1654,religion,Hindu,Andhra Pradesh,South
28,dm_untreated,0,0,0,Proportion,"0 (0, 0)",131,religion,Muslim,Andhra Pradesh,South
28,dm_uncontrolled,57.5,47.6,66.9,Proportion,"57.5 (47.6, 66.9)",131,religion,Muslim,Andhra Pradesh,South
28,highbp,47.6,39.7,55.6,Proportion,"47.6 (39.7, 55.6)",131,religion,Muslim,Andhra Pradesh,South
28,dm_untreated,0,0,0,Proportion,"0 (0, 0)",182,religion,Other,Andhra Pradesh,South
28,dm_uncontrolled,58.8,51,66.2,Proportion,"58.8 (51, 66.2)",182,religion,Other,Andhra Pradesh,South
28,highbp,34.5,27.4,42.4,Proportion,"34.5 (27.4, 42.4)",182,religion,Other,Andhra Pradesh,South
29,dm_untreated,12.6,10.7,14.8,Proportion,"12.6 (10.7, 14.8)",2852,religion,Hindu,Karnataka,South
29,dm_uncontrolled,47.8,44.8,50.8,Proportion,"47.8 (44.8, 50.8)",2852,religion,Hindu,Karnataka,South
29,highbp,43.7,40.3,47.1,Proportion,"43.7 (40.3, 47.1)",2844,religion,Hindu,Karnataka,South
29,dm_untreated,0,0,0,Proportion,"0 (0, 0)",485,religion,Muslim,Karnataka,South
29,dm_uncontrolled,50.3,45.4,55.2,Proportion,"50.3 (45.4, 55.2)",485,religion,Muslim,Karnataka,South
