REGCODE,REGNAME,n5_state,v024,variable,estimate,lci,uci,strata,est_ci
859,Morbi,Gujarat,24,Treated,68.9,44.6,93.2,Total,"68.9 (44.6, 93.2)"
859,Morbi,Gujarat,24,Controlled,64.7,47.1,82.3,Total,"64.7 (47.1, 82.3)"
860,Panch Mahals,Gujarat,24,Treated,70.3,37.7,102.8,Total,"70.3 (37.7, 102.8)"
860,Panch Mahals,Gujarat,24,Controlled,70.1,61.8,78.5,Total,"70.1 (61.8, 78.5)"
861,Rajkot,Gujarat,24,Treated,68.8,58.8,78.9,Total,"68.8 (58.8, 78.9)"
861,Rajkot,Gujarat,24,Controlled,59.9,47.6,72.3,Total,"59.9 (47.6, 72.3)"
862,Sabar Kantha,Gujarat,24,Treated,81,57.6,104.5,Total,"81 (57.6, 104.5)"
862,Sabar Kantha,Gujarat,24,Controlled,68.6,61.1,76.1,Total,"68.6 (61.1, 76.1)"
863,Surendranagar,Gujarat,24,Treated,83.5,67.2,99.8,Total,"83.5 (67.2, 99.8)"
863,Surendranagar,Gujarat,24,Controlled,79.1,74.1,84.1,Total,"79.1 (74.1, 84.1)"
864,Vadodara,Gujarat,24,Treated,80.9,67.6,94.3,Total,"80.9 (67.6, 94.3)"
864,Vadodara,Gujarat,24,Controlled,53.1,37.2,69.1,Total,"53.1 (37.2, 69.1)"
865,Bhiwani,Haryana,6,Treated,79.2,58.4,100,Total,"79.2 (58.4, 100)"
865,Bhiwani,Haryana,6,Controlled,38.9,18.6,59.3,Total,"38.9 (18.6, 59.3)"
866,Charkhi Dadri,Haryana,6,Treated,64.1,38,90.3,Total,"64.1 (38, 90.3)"
866,Charkhi Dadri,Haryana,6,Controlled,43,15,71.1,Total,"43 (15, 71.1)"
867,Agar Malwa,Madhya Pradesh,23,Treated,100,100,100,Total,"100 (100, 100)"
867,Agar Malwa,Madhya Pradesh,23,Controlled,36,4.4,67.6,Total,"36 (4.4, 67.6)"
868,Shajapur,Madhya Pradesh,23,Treated,61.8,42.4,81.2,Total,"61.8 (42.4, 81.2)"
868,Shajapur,Madhya Pradesh,23,Controlled,83,74.5,91.4,Total,"83 (74.5, 91.4)"
869,Palghar,Maharashtra,27,Treated,83.5,60.8,106.2,Total,"83.5 (60.8, 106.2)"
869,Palghar,Maharashtra,27,Controlled,62.2,37.4,86.9,Total,"62.2 (37.4, 86.9)"
870,Thane,Maharashtra,27,Treated,53.5,33.7,73.3,Total,"53.5 (33.7, 73.3)"
870,Thane,Maharashtra,27,Controlled,68.3,47.3,89.2,Total,"68.3 (47.3, 89.2)"
871,East Garo Hills,Meghalaya,17,Treated,53.6,23.9,83.3,Total,"53.6 (23.9, 83.3)"
871,East Garo Hills,Meghalaya,17,Controlled,89,89,89,Total,"89 (89, 89)"
872,East Jantia Hills,Meghalaya,17,Treated,64,44.8,83.3,Total,"64 (44.8, 83.3)"
872,East Jantia Hills,Meghalaya,17,Controlled,73.9,64.5,83.3,Total,"73.9 (64.5, 83.3)"
873,North Garo Hills,Meghalaya,17,Treated,77.3,62.9,91.8,Total,"77.3 (62.9, 91.8)"
873,North Garo Hills,Meghalaya,17,Controlled,87.3,76.8,97.8,Total,"87.3 (76.8, 97.8)"
874,South West Garo Hills,Meghalaya,17,Treated,52.3,28.6,76,Total,"52.3 (28.6, 76)"
874,South West Garo Hills,Meghalaya,17,Controlled,92,82,102.1,Total,"92 (82, 102.1)"
875,South West Khasi Hills,Meghalaya,17,Treated,69.4,40.5,98.3,Total,"69.4 (40.5, 98.3)"
875,South West Khasi Hills,Meghalaya,17,Controlled,88.7,74.7,102.8,Total,"88.7 (74.7, 102.8)"
876,West Garo Hills,Meghalaya,17,Treated,43.9,25.3,62.5,Total,"43.9 (25.3, 62.5)"
876,West Garo Hills,Meghalaya,17,Controlled,71.6,48.8,94.3,Total,"71.6 (48.8, 94.3)"
877,West Jaintia Hills,Meghalaya,17,Treated,55.2,38.4,72,Total,"55.2 (38.4, 72)"
877,West Jaintia Hills,Meghalaya,17,Controlled,67.8,53.2,82.4,Total,"67.8 (53.2, 82.4)"
878,West Khasi Hills,Meghalaya,17,Treated,56.8,38.7,75,Total,"56.8 (38.7, 75)"
878,West Khasi Hills,Meghalaya,17,Controlled,71.7,57.7,85.7,Total,"71.7 (57.7, 85.7)"
879,Fazilka,Punjab,3,Treated,41.9,28.2,55.6,Total,"41.9 (28.2, 55.6)"
879,Fazilka,Punjab,3,Controlled,67.9,55.4,80.5,Total,"67.9 (55.4, 80.5)"
880,Firozpur,Punjab,3,Treated,39.9,32.8,47,Total,"39.9 (32.8, 47)"
880,Firozpur,Punjab,3,Controlled,68.8,60.2,77.4,Total,"68.8 (60.2, 77.4)"
881,Gurdaspur,Punjab,3,Treated,55.4,42.5,68.3,Total,"55.4 (42.5, 68.3)"
881,Gurdaspur,Punjab,3,Controlled,64.9,54.9,74.8,Total,"64.9 (54.9, 74.8)"
882,Pathankot,Punjab,3,Treated,75.9,62.3,89.5,Total,"75.9 (62.3, 89.5)"
882,Pathankot,Punjab,3,Controlled,41.3,24.8,57.8,Total,"41.3 (24.8, 57.8)"
883,Adilabad,Telangana,36,Treated,55.3,37.7,72.9,Total,"55.3 (37.7, 72.9)"
883,Adilabad,Telangana,36,Controlled,77.7,67.9,87.5,Total,"77.7 (67.9, 87.5)"
884,Bhadradri Kothagudem,Telangana,36,Treated,90.6,80.6,100.6,Total,"90.6 (80.6, 100.6)"
884,Bhadradri Kothagudem,Telangana,36,Controlled,46.1,27.1,65,Total,"46.1 (27.1, 65)"
885,Hyderabad,Telangana,36,Treated,85.6,71.2,99.9,Total,"85.6 (71.2, 99.9)"
885,Hyderabad,Telangana,36,Controlled,48.1,30.8,65.4,Total,"48.1 (30.8, 65.4)"
886,Jagitial,Telangana,36,Treated,90.4,81.6,99.2,Total,"90.4 (81.6, 99.2)"
886,Jagitial,Telangana,36,Controlled,61.2,49,73.4,Total,"61.2 (49, 73.4)"
887,Jangoan,Telangana,36,Treated,84.2,68,100.4,Total,"84.2 (68, 100.4)"
887,Jangoan,Telangana,36,Controlled,65.7,47.8,83.6,Total,"65.7 (47.8, 83.6)"
888,Jayashankar Bhupalapally,Telangana,36,Treated,66.2,41.2,91.2,Total,"66.2 (41.2, 91.2)"
888,Jayashankar Bhupalapally,Telangana,36,Controlled,67,46.1,87.8,Total,"67 (46.1, 87.8)"
889,Jogulamba Gadwal,Telangana,36,Treated,74.3,56.9,91.7,Total,"74.3 (56.9, 91.7)"
889,Jogulamba Gadwal,Telangana,36,Controlled,62.4,48.7,76.1,Total,"62.4 (48.7, 76.1)"
890,Kamareddy,Telangana,36,Treated,55.6,44.5,66.6,Total,"55.6 (44.5, 66.6)"
890,Kamareddy,Telangana,36,Controlled,82.4,73.4,91.4,Total,"82.4 (73.4, 91.4)"
891,Karimnagar,Telangana,36,Treated,79.3,67.4,91.1,Total,"79.3 (67.4, 91.1)"
891,Karimnagar,Telangana,36,Controlled,57.7,43.4,71.9,Total,"57.7 (43.4, 71.9)"
892,Khammam,Telangana,36,Treated,77.6,63.1,92,Total,"77.6 (63.1, 92)"
892,Khammam,Telangana,36,Controlled,50.7,36.5,64.8,Total,"50.7 (36.5, 64.8)"
893,Komaram Bheem Asifabad,Telangana,36,Treated,50.9,31.1,70.7,Total,"50.9 (31.1, 70.7)"
893,Komaram Bheem Asifabad,Telangana,36,Controlled,73.2,56.9,89.5,Total,"73.2 (56.9, 89.5)"
894,Mahabubabad,Telangana,36,Treated,90.5,77.6,103.4,Total,"90.5 (77.6, 103.4)"
894,Mahabubabad,Telangana,36,Controlled,48.3,29.7,66.9,Total,"48.3 (29.7, 66.9)"
895,Mahabubnagar,Telangana,36,Treated,77.8,58.9,96.7,Total,"77.8 (58.9, 96.7)"
895,Mahabubnagar,Telangana,36,Controlled,46.9,26.9,66.9,Total,"46.9 (26.9, 66.9)"
896,Mancherial,Telangana,36,Treated,74,61.2,86.7,Total,"74 (61.2, 86.7)"
896,Mancherial,Telangana,36,Controlled,70.9,59.7,82.1,Total,"70.9 (59.7, 82.1)"
897,Medak,Telangana,36,Treated,73.7,57.7,89.8,Total,"73.7 (57.7, 89.8)"
897,Medak,Telangana,36,Controlled,55.5,37.7,73.2,Total,"55.5 (37.7, 73.2)"
898,Medchal-Malkajgiri,Telangana,36,Treated,87.2,77.8,96.7,Total,"87.2 (77.8, 96.7)"
898,Medchal-Malkajgiri,Telangana,36,Controlled,52.5,36.1,68.9,Total,"52.5 (36.1, 68.9)"
899,Nagarkurnool,Telangana,36,Treated,94.8,90.9,98.6,Total,"94.8 (90.9, 98.6)"
899,Nagarkurnool,Telangana,36,Controlled,51.5,34.7,68.3,Total,"51.5 (34.7, 68.3)"
900,Nalgonda,Telangana,36,Treated,78.8,61.5,96,Total,"78.8 (61.5, 96)"
900,Nalgonda,Telangana,36,Controlled,57.1,36.4,77.8,Total,"57.1 (36.4, 77.8)"
901,Nirmal,Telangana,36,Treated,73.4,57.9,88.9,Total,"73.4 (57.9, 88.9)"
901,Nirmal,Telangana,36,Controlled,65.7,49.2,82.1,Total,"65.7 (49.2, 82.1)"
902,Nizamabad,Telangana,36,Treated,62.3,42,82.6,Total,"62.3 (42, 82.6)"
902,Nizamabad,Telangana,36,Controlled,70,53,87.1,Total,"70 (53, 87.1)"
903,Peddapalli,Telangana,36,Treated,69.5,55.5,83.5,Total,"69.5 (55.5, 83.5)"
903,Peddapalli,Telangana,36,Controlled,59.2,43.7,74.7,Total,"59.2 (43.7, 74.7)"
904,Rajanna Sircilla,Telangana,36,Treated,76.5,64.5,88.5,Total,"76.5 (64.5, 88.5)"
904,Rajanna Sircilla,Telangana,36,Controlled,67.3,54,80.5,Total,"67.3 (54, 80.5)"
905,Ranga Reddy,Telangana,36,Treated,92.1,83.9,100.3,Total,"92.1 (83.9, 100.3)"
905,Ranga Reddy,Telangana,36,Controlled,55.4,43.9,66.8,Total,"55.4 (43.9, 66.8)"
906,Sangareddy,Telangana,36,Treated,67.7,50.2,85.3,Total,"67.7 (50.2, 85.3)"
906,Sangareddy,Telangana,36,Controlled,60.7,46.7,74.6,Total,"60.7 (46.7, 74.6)"
907,Siddipet,Telangana,36,Treated,60.7,45.4,76,Total,"60.7 (45.4, 76)"
907,Siddipet,Telangana,36,Controlled,71.7,61.4,82,Total,"71.7 (61.4, 82)"
908,Suryapet,Telangana,36,Treated,96.2,93.7,98.8,Total,"96.2 (93.7, 98.8)"
908,Suryapet,Telangana,36,Controlled,50.9,30.2,71.6,Total,"50.9 (30.2, 71.6)"
909,Vikarabad,Telangana,36,Treated,88,79,97,Total,"88 (79, 97)"
909,Vikarabad,Telangana,36,Controlled,69.1,54.9,83.2,Total,"69.1 (54.9, 83.2)"
910,Wanaparthy,Telangana,36,Treated,87.5,73.9,101.1,Total,"87.5 (73.9, 101.1)"
910,Wanaparthy,Telangana,36,Controlled,35.8,18.9,52.7,Total,"35.8 (18.9, 52.7)"
911,Warangal Rural,Telangana,36,Treated,85.9,68,103.9,Total,"85.9 (68, 103.9)"
911,Warangal Rural,Telangana,36,Controlled,56.3,34.5,78.2,Total,"56.3 (34.5, 78.2)"
912,Warangal Urban,Telangana,36,Treated,64.3,53.4,75.2,Total,"64.3 (53.4, 75.2)"
912,Warangal Urban,Telangana,36,Controlled,71.5,61.4,81.7,Total,"71.5 (61.4, 81.7)"
913,Yadadri Bhuvanagiri,Telangana,36,Treated,76.3,59.9,92.8,Total,"76.3 (59.9, 92.8)"
913,Yadadri Bhuvanagiri,Telangana,36,Controlled,59.2,41.6,76.8,Total,"59.2 (41.6, 76.8)"
914,Gomati,Tripura,16,Treated,59.3,46.1,72.4,Total,"59.3 (46.1, 72.4)"
914,Gomati,Tripura,16,Controlled,60.6,52.1,69.1,Total,"60.6 (52.1, 69.1)"
915,Khowai,Tripura,16,Treated,52.1,34,70.3,Total,"52.1 (34, 70.3)"
915,Khowai,Tripura,16,Controlled,54.1,42.9,65.4,Total,"54.1 (42.9, 65.4)"
916,North Tripura,Tripura,16,Treated,61.2,41,81.4,Total,"61.2 (41, 81.4)"
916,North Tripura,Tripura,16,Controlled,73.4,67.1,79.7,Total,"73.4 (67.1, 79.7)"
917,Sepahijala,Tripura,16,Treated,66.5,51.7,81.3,Total,"66.5 (51.7, 81.3)"
917,Sepahijala,Tripura,16,Controlled,53.7,43,64.4,Total,"53.7 (43, 64.4)"
918,South Tripura,Tripura,16,Treated,57.6,43.8,71.3,Total,"57.6 (43.8, 71.3)"
918,South Tripura,Tripura,16,Controlled,55.9,38.9,72.9,Total,"55.9 (38.9, 72.9)"
919,Unakoti,Tripura,16,Treated,34.4,27.2,41.6,Total,"34.4 (27.2, 41.6)"
919,Unakoti,Tripura,16,Controlled,62.4,49,75.9,Total,"62.4 (49, 75.9)"
920,West Tripura,Tripura,16,Treated,74,61.6,86.4,Total,"74 (61.6, 86.4)"
920,West Tripura,Tripura,16,Controlled,58.4,44,72.8,Total,"58.4 (44, 72.8)"
921,Amethi,Uttar Pradesh,9,Treated,45.4,30.5,60.4,Total,"45.4 (30.5, 60.4)"
921,Amethi,Uttar Pradesh,9,Controlled,72.4,62,82.8,Total,"72.4 (62, 82.8)"
922,Budaun,Uttar Pradesh,9,Treated,50.3,12.8,87.9,Total,"50.3 (12.8, 87.9)"
922,Budaun,Uttar Pradesh,9,Controlled,72.5,61.1,83.8,Total,"72.5 (61.1, 83.8)"
923,Ghaziabad,Uttar Pradesh,9,Treated,87.1,76.1,98.1,Total,"87.1 (76.1, 98.1)"
923,Ghaziabad,Uttar Pradesh,9,Controlled,55.1,37.1,73.2,Total,"55.1 (37.1, 73.2)"
924,Hapur,Uttar Pradesh,9,Treated,58.8,36,81.6,Total,"58.8 (36, 81.6)"
924,Hapur,Uttar Pradesh,9,Controlled,65.8,46.9,84.7,Total,"65.8 (46.9, 84.7)"
925,Moradabad,Uttar Pradesh,9,Treated,68.6,56.5,80.7,Total,"68.6 (56.5, 80.7)"
925,Moradabad,Uttar Pradesh,9,Controlled,73.1,57.5,88.7,Total,"73.1 (57.5, 88.7)"
926,Muzaffarnagar,Uttar Pradesh,9,Treated,71.3,42.9,99.6,Total,"71.3 (42.9, 99.6)"
926,Muzaffarnagar,Uttar Pradesh,9,Controlled,33.2,4,62.4,Total,"33.2 (4, 62.4)"
927,Rae Bareli,Uttar Pradesh,9,Treated,31.5,14.7,48.3,Total,"31.5 (14.7, 48.3)"
927,Rae Bareli,Uttar Pradesh,9,Controlled,79.9,69.4,90.4,Total,"79.9 (69.4, 90.4)"
928,Sambhal,Uttar Pradesh,9,Treated,60.7,33.3,88.1,Total,"60.7 (33.3, 88.1)"
928,Sambhal,Uttar Pradesh,9,Controlled,61.6,38.4,84.7,Total,"61.6 (38.4, 84.7)"
929,Shamli,Uttar Pradesh,9,Treated,71.9,49.7,94.1,Total,"71.9 (49.7, 94.1)"
929,Shamli,Uttar Pradesh,9,Controlled,52.3,27.9,76.6,Total,"52.3 (27.9, 76.6)"
930,Sultanpur,Uttar Pradesh,9,Treated,50.4,30.2,70.5,Total,"50.4 (30.2, 70.5)"
930,Sultanpur,Uttar Pradesh,9,Controlled,71.7,59.2,84.1,Total,"71.7 (59.2, 84.1)"
931,Paschim Barddhaman,West Bengal,19,Treated,67.7,48.7,86.7,Total,"67.7 (48.7, 86.7)"
931,Paschim Barddhaman,West Bengal,19,Controlled,53.6,33.2,74,Total,"53.6 (33.2, 74)"
932,Purba Barddhaman,West Bengal,19,Treated,83.6,75.6,91.6,Total,"83.6 (75.6, 91.6)"
932,Purba Barddhaman,West Bengal,19,Controlled,43.8,23.3,64.4,Total,"43.8 (23.3, 64.4)"
1,Kupwara,Jammu & Kashmir,1,Treated,30.3,8,52.6,Female,"30.3 (8, 52.6)"
1,Kupwara,Jammu & Kashmir,1,Controlled,93.8,84.1,103.5,Female,"93.8 (84.1, 103.5)"
1,Kupwara,Jammu & Kashmir,1,Treated,35.5,20.1,50.9,Male,"35.5 (20.1, 50.9)"
1,Kupwara,Jammu & Kashmir,1,Controlled,85.2,75,95.3,Male,"85.2 (75, 95.3)"
2,Badgam,Jammu & Kashmir,1,Treated,57,34,80,Female,"57 (34, 80)"
2,Badgam,Jammu & Kashmir,1,Controlled,83.8,69.7,97.8,Female,"83.8 (69.7, 97.8)"
2,Badgam,Jammu & Kashmir,1,Treated,33.9,10.4,57.4,Male,"33.9 (10.4, 57.4)"
2,Badgam,Jammu & Kashmir,1,Controlled,87.4,78.9,96,Male,"87.4 (78.9, 96)"
3,Leh,Ladakh,37,Treated,35.4,15.7,55,Female,"35.4 (15.7, 55)"
3,Leh,Ladakh,37,Controlled,100,100,100,Female,"100 (100, 100)"
3,Leh,Ladakh,37,Treated,28.9,9.3,48.5,Male,"28.9 (9.3, 48.5)"
3,Leh,Ladakh,37,Controlled,83.5,67.9,99.1,Male,"83.5 (67.9, 99.1)"
4,Kargil,Ladakh,37,Treated,20.9,7.6,34.3,Female,"20.9 (7.6, 34.3)"
4,Kargil,Ladakh,37,Controlled,90.9,84.5,97.3,Female,"90.9 (84.5, 97.3)"
4,Kargil,Ladakh,37,Treated,25.2,9.3,41.2,Male,"25.2 (9.3, 41.2)"
4,Kargil,Ladakh,37,Controlled,91,84.1,97.9,Male,"91 (84.1, 97.9)"
5,Punch,Jammu & Kashmir,1,Treated,60.3,37,83.5,Female,"60.3 (37, 83.5)"
5,Punch,Jammu & Kashmir,1,Controlled,66.6,44.3,88.9,Female,"66.6 (44.3, 88.9)"
5,Punch,Jammu & Kashmir,1,Treated,66.2,43,89.5,Male,"66.2 (43, 89.5)"
5,Punch,Jammu & Kashmir,1,Controlled,55.7,34,77.3,Male,"55.7 (34, 77.3)"
6,Rajouri,Jammu & Kashmir,1,Treated,38.6,16.6,60.5,Female,"38.6 (16.6, 60.5)"
6,Rajouri,Jammu & Kashmir,1,Controlled,88,77,99.1,Female,"88 (77, 99.1)"
6,Rajouri,Jammu & Kashmir,1,Treated,40.8,16.1,65.5,Male,"40.8 (16.1, 65.5)"
6,Rajouri,Jammu & Kashmir,1,Controlled,92.6,78.8,106.4,Male,"92.6 (78.8, 106.4)"
7,Kathua,Jammu & Kashmir,1,Treated,89.9,80.8,99,Female,"89.9 (80.8, 99)"
7,Kathua,Jammu & Kashmir,1,Controlled,85.9,75.5,96.4,Female,"85.9 (75.5, 96.4)"
7,Kathua,Jammu & Kashmir,1,Treated,47.9,14.5,81.3,Male,"47.9 (14.5, 81.3)"
7,Kathua,Jammu & Kashmir,1,Controlled,95.4,86,104.7,Male,"95.4 (86, 104.7)"
8,Baramula,Jammu & Kashmir,1,Treated,72.2,58.7,85.6,Female,"72.2 (58.7, 85.6)"
8,Baramula,Jammu & Kashmir,1,Controlled,87.8,81.8,93.7,Female,"87.8 (81.8, 93.7)"
8,Baramula,Jammu & Kashmir,1,Treated,69,50.5,87.5,Male,"69 (50.5, 87.5)"
8,Baramula,Jammu & Kashmir,1,Controlled,76.6,66.3,86.9,Male,"76.6 (66.3, 86.9)"
9,Bandipore,Jammu & Kashmir,1,Treated,37.7,14.3,61.2,Female,"37.7 (14.3, 61.2)"
9,Bandipore,Jammu & Kashmir,1,Controlled,88.6,79.2,97.9,Female,"88.6 (79.2, 97.9)"
9,Bandipore,Jammu & Kashmir,1,Treated,28.9,9,48.9,Male,"28.9 (9, 48.9)"
9,Bandipore,Jammu & Kashmir,1,Controlled,85.1,70.5,99.6,Male,"85.1 (70.5, 99.6)"
10,Srinagar,Jammu & Kashmir,1,Treated,49.6,27,72.2,Female,"49.6 (27, 72.2)"
10,Srinagar,Jammu & Kashmir,1,Controlled,82,69.9,94.1,Female,"82 (69.9, 94.1)"
10,Srinagar,Jammu & Kashmir,1,Treated,64.9,42.2,87.5,Male,"64.9 (42.2, 87.5)"
10,Srinagar,Jammu & Kashmir,1,Controlled,75,55.8,94.1,Male,"75 (55.8, 94.1)"
11,Ganderbal,Jammu & Kashmir,1,Treated,56.1,37.3,74.8,Female,"56.1 (37.3, 74.8)"
11,Ganderbal,Jammu & Kashmir,1,Controlled,81.8,66.5,97.2,Female,"81.8 (66.5, 97.2)"
11,Ganderbal,Jammu & Kashmir,1,Treated,39.7,24.5,54.8,Male,"39.7 (24.5, 54.8)"
11,Ganderbal,Jammu & Kashmir,1,Controlled,88,79.2,96.7,Male,"88 (79.2, 96.7)"
12,Pulwama,Jammu & Kashmir,1,Treated,48.3,29.9,66.6,Female,"48.3 (29.9, 66.6)"
12,Pulwama,Jammu & Kashmir,1,Controlled,85.1,71.2,99.1,Female,"85.1 (71.2, 99.1)"
12,Pulwama,Jammu & Kashmir,1,Treated,50.7,25.4,75.9,Male,"50.7 (25.4, 75.9)"
12,Pulwama,Jammu & Kashmir,1,Controlled,91.2,84.3,98.1,Male,"91.2 (84.3, 98.1)"
13,Shupiyan,Jammu & Kashmir,1,Treated,39.5,22.3,56.7,Female,"39.5 (22.3, 56.7)"
13,Shupiyan,Jammu & Kashmir,1,Controlled,96.1,92.6,99.7,Female,"96.1 (92.6, 99.7)"
13,Shupiyan,Jammu & Kashmir,1,Treated,30.6,11.5,49.7,Male,"30.6 (11.5, 49.7)"
13,Shupiyan,Jammu & Kashmir,1,Controlled,96.8,93.2,100.5,Male,"96.8 (93.2, 100.5)"
14,Anantnag,Jammu & Kashmir,1,Treated,66,43.8,88.2,Female,"66 (43.8, 88.2)"
14,Anantnag,Jammu & Kashmir,1,Controlled,72.7,52.5,92.9,Female,"72.7 (52.5, 92.9)"
14,Anantnag,Jammu & Kashmir,1,Treated,63.9,38.1,89.7,Male,"63.9 (38.1, 89.7)"
14,Anantnag,Jammu & Kashmir,1,Controlled,86.6,70.4,102.9,Male,"86.6 (70.4, 102.9)"
15,Kulgam,Jammu & Kashmir,1,Treated,54.7,27.6,81.8,Female,"54.7 (27.6, 81.8)"
15,Kulgam,Jammu & Kashmir,1,Controlled,89.4,81,97.8,Female,"89.4 (81, 97.8)"
15,Kulgam,Jammu & Kashmir,1,Treated,92.4,77.4,107.3,Male,"92.4 (77.4, 107.3)"
15,Kulgam,Jammu & Kashmir,1,Controlled,100,100,100,Male,"100 (100, 100)"
16,Doda,Jammu & Kashmir,1,Treated,93.5,83.8,103.2,Female,"93.5 (83.8, 103.2)"
16,Doda,Jammu & Kashmir,1,Controlled,68.8,45.6,92.1,Female,"68.8 (45.6, 92.1)"
16,Doda,Jammu & Kashmir,1,Treated,28.6,13.1,44.1,Male,"28.6 (13.1, 44.1)"
16,Doda,Jammu & Kashmir,1,Controlled,76.3,59.5,93,Male,"76.3 (59.5, 93)"
17,Ramban,Jammu & Kashmir,1,Treated,19,7.8,30.2,Female,"19 (7.8, 30.2)"
17,Ramban,Jammu & Kashmir,1,Controlled,97.9,95,100.8,Female,"97.9 (95, 100.8)"
17,Ramban,Jammu & Kashmir,1,Treated,9.3,1.4,17.3,Male,"9.3 (1.4, 17.3)"
17,Ramban,Jammu & Kashmir,1,Controlled,94.1,86.4,101.8,Male,"94.1 (86.4, 101.8)"
18,Kishtwar,Jammu & Kashmir,1,Treated,52.2,31.5,72.9,Female,"52.2 (31.5, 72.9)"
18,Kishtwar,Jammu & Kashmir,1,Controlled,94.2,87.4,101,Female,"94.2 (87.4, 101)"
18,Kishtwar,Jammu & Kashmir,1,Treated,48.7,18.7,78.7,Male,"48.7 (18.7, 78.7)"
18,Kishtwar,Jammu & Kashmir,1,Controlled,93.1,83.9,102.4,Male,"93.1 (83.9, 102.4)"
19,Udhampur,Jammu & Kashmir,1,Treated,51.9,29.1,74.7,Female,"51.9 (29.1, 74.7)"
19,Udhampur,Jammu & Kashmir,1,Controlled,86.7,78.1,95.3,Female,"86.7 (78.1, 95.3)"
19,Udhampur,Jammu & Kashmir,1,Treated,56.7,36.6,76.9,Male,"56.7 (36.6, 76.9)"
19,Udhampur,Jammu & Kashmir,1,Controlled,82.1,68.7,95.5,Male,"82.1 (68.7, 95.5)"
20,Reasi,Jammu & Kashmir,1,Treated,71.1,47.4,94.9,Female,"71.1 (47.4, 94.9)"
20,Reasi,Jammu & Kashmir,1,Controlled,67.4,43.5,91.2,Female,"67.4 (43.5, 91.2)"
20,Reasi,Jammu & Kashmir,1,Treated,70.1,47.4,92.8,Male,"70.1 (47.4, 92.8)"
20,Reasi,Jammu & Kashmir,1,Controlled,77.1,58,96.1,Male,"77.1 (58, 96.1)"
21,Jammu,Jammu & Kashmir,1,Treated,53.1,37.2,68.9,Female,"53.1 (37.2, 68.9)"
21,Jammu,Jammu & Kashmir,1,Controlled,66.6,48.7,84.4,Female,"66.6 (48.7, 84.4)"
21,Jammu,Jammu & Kashmir,1,Treated,41.1,24.7,57.5,Male,"41.1 (24.7, 57.5)"
21,Jammu,Jammu & Kashmir,1,Controlled,83.7,72.3,95.1,Male,"83.7 (72.3, 95.1)"
22,Samba,Jammu & Kashmir,1,Treated,61.7,43.7,79.8,Female,"61.7 (43.7, 79.8)"
22,Samba,Jammu & Kashmir,1,Controlled,72.5,56.7,88.2,Female,"72.5 (56.7, 88.2)"
22,Samba,Jammu & Kashmir,1,Treated,80.3,61.2,99.4,Male,"80.3 (61.2, 99.4)"
22,Samba,Jammu & Kashmir,1,Controlled,89.4,79.2,99.6,Male,"89.4 (79.2, 99.6)"
23,Chamba,Himachal Pradesh,2,Treated,37.3,20.4,54.2,Female,"37.3 (20.4, 54.2)"
23,Chamba,Himachal Pradesh,2,Controlled,84.8,74.1,95.5,Female,"84.8 (74.1, 95.5)"
23,Chamba,Himachal Pradesh,2,Treated,28.2,7.5,49,Male,"28.2 (7.5, 49)"
23,Chamba,Himachal Pradesh,2,Controlled,81.6,66,97.3,Male,"81.6 (66, 97.3)"
24,Kangra,Himachal Pradesh,2,Treated,55.9,20.8,91.1,Female,"55.9 (20.8, 91.1)"
24,Kangra,Himachal Pradesh,2,Controlled,63.6,42.8,84.3,Female,"63.6 (42.8, 84.3)"
24,Kangra,Himachal Pradesh,2,Treated,61.7,35.8,87.6,Male,"61.7 (35.8, 87.6)"
24,Kangra,Himachal Pradesh,2,Controlled,63.5,45.2,81.9,Male,"63.5 (45.2, 81.9)"
25,Lahul & Spiti,Himachal Pradesh,2,Treated,50.6,18.7,82.4,Female,"50.6 (18.7, 82.4)"
25,Lahul & Spiti,Himachal Pradesh,2,Controlled,71.6,51.8,91.4,Female,"71.6 (51.8, 91.4)"
25,Lahul & Spiti,Himachal Pradesh,2,Treated,47.1,16.6,77.6,Male,"47.1 (16.6, 77.6)"
25,Lahul & Spiti,Himachal Pradesh,2,Controlled,72.9,38.3,107.6,Male,"72.9 (38.3, 107.6)"
26,Kullu,Himachal Pradesh,2,Treated,28.2,18.2,38.1,Female,"28.2 (18.2, 38.1)"
26,Kullu,Himachal Pradesh,2,Controlled,87,77.8,96.3,Female,"87 (77.8, 96.3)"
26,Kullu,Himachal Pradesh,2,Treated,25.8,11.1,40.5,Male,"25.8 (11.1, 40.5)"
26,Kullu,Himachal Pradesh,2,Controlled,81.8,67,96.6,Male,"81.8 (67, 96.6)"
27,Mandi,Himachal Pradesh,2,Treated,46.6,30.5,62.7,Female,"46.6 (30.5, 62.7)"
27,Mandi,Himachal Pradesh,2,Controlled,85.7,76.9,94.6,Female,"85.7 (76.9, 94.6)"
27,Mandi,Himachal Pradesh,2,Treated,61.5,33.7,89.3,Male,"61.5 (33.7, 89.3)"
27,Mandi,Himachal Pradesh,2,Controlled,68.3,42,94.6,Male,"68.3 (42, 94.6)"
28,Hamirpur,Himachal Pradesh,2,Treated,41.1,20.2,62.1,Female,"41.1 (20.2, 62.1)"
28,Hamirpur,Himachal Pradesh,2,Controlled,76.7,61.6,91.7,Female,"76.7 (61.6, 91.7)"
