state,n5_state,residence,variable,estimate,lci,uci,stratification,strata,est_ci,ST_NM
30,Goa,Urban,Treated,7,4.8,9.1,swealthq_ur,Wealth: Low,"7 (4.8, 9.1)",Goa
30,Goa,Urban,Controlled,4.2,2.6,5.9,swealthq_ur,Wealth: Low,"4.2 (2.6, 5.9)",Goa
30,Goa,Urban,Screened,78.4,71.9,85,swealthq_ur,Wealth: Medium,"78.4 (71.9, 85)",Goa
30,Goa,Urban,Diabetes,10.2,7.7,12.6,swealthq_ur,Wealth: Medium,"10.2 (7.7, 12.6)",Goa
30,Goa,Urban,Diagnosed,8.9,6.6,11.2,swealthq_ur,Wealth: Medium,"8.9 (6.6, 11.2)",Goa
30,Goa,Urban,Treated,7.5,5.2,9.8,swealthq_ur,Wealth: Medium,"7.5 (5.2, 9.8)",Goa
30,Goa,Urban,Controlled,4.6,3,6.2,swealthq_ur,Wealth: Medium,"4.6 (3, 6.2)",Goa
30,Goa,Urban,Screened,78.1,72.2,84,swealthq_ur,Wealth: High,"78.1 (72.2, 84)",Goa
30,Goa,Urban,Diabetes,12.1,9.7,14.6,swealthq_ur,Wealth: High,"12.1 (9.7, 14.6)",Goa
30,Goa,Urban,Diagnosed,11.1,8.7,13.5,swealthq_ur,Wealth: High,"11.1 (8.7, 13.5)",Goa
30,Goa,Urban,Treated,10.3,8.1,12.6,swealthq_ur,Wealth: High,"10.3 (8.1, 12.6)",Goa
30,Goa,Urban,Controlled,5.5,3.6,7.4,swealthq_ur,Wealth: High,"5.5 (3.6, 7.4)",Goa
30,Goa,Urban,Screened,82.9,77.3,88.5,swealthq_ur,Wealth: Highest,"82.9 (77.3, 88.5)",Goa
30,Goa,Urban,Diabetes,12.8,10.9,14.7,swealthq_ur,Wealth: Highest,"12.8 (10.9, 14.7)",Goa
30,Goa,Urban,Diagnosed,11.4,9.7,13.1,swealthq_ur,Wealth: Highest,"11.4 (9.7, 13.1)",Goa
30,Goa,Urban,Treated,10.5,8.6,12.4,swealthq_ur,Wealth: Highest,"10.5 (8.6, 12.4)",Goa
30,Goa,Urban,Controlled,5.6,3.7,7.6,swealthq_ur,Wealth: Highest,"5.6 (3.7, 7.6)",Goa
31,Lakshadweep,Rural,Screened,85.7,81.4,90.1,swealthq_ur,Wealth: Lowest,"85.7 (81.4, 90.1)",Lakshadweep
31,Lakshadweep,Rural,Diabetes,9.7,5.3,14.1,swealthq_ur,Wealth: Lowest,"9.7 (5.3, 14.1)",Lakshadweep
31,Lakshadweep,Rural,Diagnosed,6.4,2.2,10.6,swealthq_ur,Wealth: Lowest,"6.4 (2.2, 10.6)",Lakshadweep
31,Lakshadweep,Rural,Treated,5.1,0.6,9.6,swealthq_ur,Wealth: Lowest,"5.1 (0.6, 9.6)",Lakshadweep
31,Lakshadweep,Rural,Controlled,3,0.4,5.6,swealthq_ur,Wealth: Lowest,"3 (0.4, 5.6)",Lakshadweep
31,Lakshadweep,Rural,Screened,80.3,75,85.5,swealthq_ur,Wealth: Low,"80.3 (75, 85.5)",Lakshadweep
31,Lakshadweep,Rural,Diabetes,9,4.9,13.2,swealthq_ur,Wealth: Low,"9 (4.9, 13.2)",Lakshadweep
31,Lakshadweep,Rural,Diagnosed,9,4.9,13.2,swealthq_ur,Wealth: Low,"9 (4.9, 13.2)",Lakshadweep
31,Lakshadweep,Rural,Treated,7.9,4.3,11.4,swealthq_ur,Wealth: Low,"7.9 (4.3, 11.4)",Lakshadweep
31,Lakshadweep,Rural,Controlled,6.3,3.5,9.1,swealthq_ur,Wealth: Low,"6.3 (3.5, 9.1)",Lakshadweep
31,Lakshadweep,Rural,Screened,66.1,43.5,88.7,swealthq_ur,Wealth: Medium,"66.1 (43.5, 88.7)",Lakshadweep
31,Lakshadweep,Rural,Diabetes,4.8,2.2,7.4,swealthq_ur,Wealth: Medium,"4.8 (2.2, 7.4)",Lakshadweep
31,Lakshadweep,Rural,Diagnosed,4.3,1.8,6.9,swealthq_ur,Wealth: Medium,"4.3 (1.8, 6.9)",Lakshadweep
31,Lakshadweep,Rural,Treated,3.8,1.2,6.5,swealthq_ur,Wealth: Medium,"3.8 (1.2, 6.5)",Lakshadweep
31,Lakshadweep,Rural,Controlled,2.2,-0.1,4.4,swealthq_ur,Wealth: Medium,"2.2 (-0.1, 4.4)",Lakshadweep
31,Lakshadweep,Rural,Screened,82.4,76.9,87.9,swealthq_ur,Wealth: High,"82.4 (76.9, 87.9)",Lakshadweep
31,Lakshadweep,Rural,Diabetes,9.6,6,13.2,swealthq_ur,Wealth: High,"9.6 (6, 13.2)",Lakshadweep
31,Lakshadweep,Rural,Diagnosed,7.5,4.4,10.5,swealthq_ur,Wealth: High,"7.5 (4.4, 10.5)",Lakshadweep
31,Lakshadweep,Rural,Treated,5.2,2.8,7.5,swealthq_ur,Wealth: High,"5.2 (2.8, 7.5)",Lakshadweep
31,Lakshadweep,Rural,Controlled,1.6,0.2,3.1,swealthq_ur,Wealth: High,"1.6 (0.2, 3.1)",Lakshadweep
31,Lakshadweep,Rural,Screened,84.5,78.7,90.3,swealthq_ur,Wealth: Highest,"84.5 (78.7, 90.3)",Lakshadweep
31,Lakshadweep,Rural,Diabetes,17.4,5.9,28.9,swealthq_ur,Wealth: Highest,"17.4 (5.9, 28.9)",Lakshadweep
31,Lakshadweep,Rural,Diagnosed,17.4,5.9,28.9,swealthq_ur,Wealth: Highest,"17.4 (5.9, 28.9)",Lakshadweep
31,Lakshadweep,Rural,Treated,12.8,2.9,22.8,swealthq_ur,Wealth: Highest,"12.8 (2.9, 22.8)",Lakshadweep
31,Lakshadweep,Rural,Controlled,9.2,2.6,15.9,swealthq_ur,Wealth: Highest,"9.2 (2.6, 15.9)",Lakshadweep
31,Lakshadweep,Urban,Screened,79.5,73.5,85.5,swealthq_ur,Wealth: Lowest,"79.5 (73.5, 85.5)",Lakshadweep
31,Lakshadweep,Urban,Diabetes,9.2,5.9,12.5,swealthq_ur,Wealth: Lowest,"9.2 (5.9, 12.5)",Lakshadweep
31,Lakshadweep,Urban,Diagnosed,8.8,5.5,12.1,swealthq_ur,Wealth: Lowest,"8.8 (5.5, 12.1)",Lakshadweep
31,Lakshadweep,Urban,Treated,7.5,5.4,9.7,swealthq_ur,Wealth: Lowest,"7.5 (5.4, 9.7)",Lakshadweep
31,Lakshadweep,Urban,Controlled,4.2,1.1,7.3,swealthq_ur,Wealth: Lowest,"4.2 (1.1, 7.3)",Lakshadweep
31,Lakshadweep,Urban,Screened,85.3,80.5,90,swealthq_ur,Wealth: Low,"85.3 (80.5, 90)",Lakshadweep
31,Lakshadweep,Urban,Diabetes,9.5,7,12,swealthq_ur,Wealth: Low,"9.5 (7, 12)",Lakshadweep
31,Lakshadweep,Urban,Diagnosed,8.9,6.4,11.5,swealthq_ur,Wealth: Low,"8.9 (6.4, 11.5)",Lakshadweep
31,Lakshadweep,Urban,Treated,7.3,5,9.5,swealthq_ur,Wealth: Low,"7.3 (5, 9.5)",Lakshadweep
31,Lakshadweep,Urban,Controlled,5.2,3.4,7.1,swealthq_ur,Wealth: Low,"5.2 (3.4, 7.1)",Lakshadweep
31,Lakshadweep,Urban,Screened,86.2,82.1,90.4,swealthq_ur,Wealth: Medium,"86.2 (82.1, 90.4)",Lakshadweep
31,Lakshadweep,Urban,Diabetes,13.4,10.2,16.6,swealthq_ur,Wealth: Medium,"13.4 (10.2, 16.6)",Lakshadweep
31,Lakshadweep,Urban,Diagnosed,12.8,9.8,15.8,swealthq_ur,Wealth: Medium,"12.8 (9.8, 15.8)",Lakshadweep
31,Lakshadweep,Urban,Treated,10.3,7.9,12.8,swealthq_ur,Wealth: Medium,"10.3 (7.9, 12.8)",Lakshadweep
31,Lakshadweep,Urban,Controlled,8.1,5.3,10.8,swealthq_ur,Wealth: Medium,"8.1 (5.3, 10.8)",Lakshadweep
31,Lakshadweep,Urban,Screened,87.7,83.8,91.7,swealthq_ur,Wealth: High,"87.7 (83.8, 91.7)",Lakshadweep
31,Lakshadweep,Urban,Diabetes,8.1,5.1,11.1,swealthq_ur,Wealth: High,"8.1 (5.1, 11.1)",Lakshadweep
31,Lakshadweep,Urban,Diagnosed,7.3,4.4,10.1,swealthq_ur,Wealth: High,"7.3 (4.4, 10.1)",Lakshadweep
31,Lakshadweep,Urban,Treated,5.7,3.1,8.3,swealthq_ur,Wealth: High,"5.7 (3.1, 8.3)",Lakshadweep
31,Lakshadweep,Urban,Controlled,4,1.8,6.3,swealthq_ur,Wealth: High,"4 (1.8, 6.3)",Lakshadweep
31,Lakshadweep,Urban,Screened,88.1,84.6,91.6,swealthq_ur,Wealth: Highest,"88.1 (84.6, 91.6)",Lakshadweep
31,Lakshadweep,Urban,Diabetes,8,5.3,10.6,swealthq_ur,Wealth: Highest,"8 (5.3, 10.6)",Lakshadweep
31,Lakshadweep,Urban,Diagnosed,7.1,4.4,9.8,swealthq_ur,Wealth: Highest,"7.1 (4.4, 9.8)",Lakshadweep
31,Lakshadweep,Urban,Treated,6,3.6,8.4,swealthq_ur,Wealth: Highest,"6 (3.6, 8.4)",Lakshadweep
31,Lakshadweep,Urban,Controlled,5.2,3.2,7.2,swealthq_ur,Wealth: Highest,"5.2 (3.2, 7.2)",Lakshadweep
32,Kerala,Rural,Screened,71.1,68.5,73.6,swealthq_ur,Wealth: Lowest,"71.1 (68.5, 73.6)",Kerala
32,Kerala,Rural,Diabetes,12.1,10.9,13.3,swealthq_ur,Wealth: Lowest,"12.1 (10.9, 13.3)",Kerala
32,Kerala,Rural,Diagnosed,10.4,9.3,11.5,swealthq_ur,Wealth: Lowest,"10.4 (9.3, 11.5)",Kerala
32,Kerala,Rural,Treated,7.7,6.8,8.7,swealthq_ur,Wealth: Lowest,"7.7 (6.8, 8.7)",Kerala
32,Kerala,Rural,Controlled,6,5.1,6.9,swealthq_ur,Wealth: Lowest,"6 (5.1, 6.9)",Kerala
32,Kerala,Rural,Screened,75.2,72.6,77.8,swealthq_ur,Wealth: Low,"75.2 (72.6, 77.8)",Kerala
32,Kerala,Rural,Diabetes,12.3,11,13.5,swealthq_ur,Wealth: Low,"12.3 (11, 13.5)",Kerala
32,Kerala,Rural,Diagnosed,10.7,9.4,11.9,swealthq_ur,Wealth: Low,"10.7 (9.4, 11.9)",Kerala
32,Kerala,Rural,Treated,8.3,7.3,9.3,swealthq_ur,Wealth: Low,"8.3 (7.3, 9.3)",Kerala
32,Kerala,Rural,Controlled,6.5,5.6,7.4,swealthq_ur,Wealth: Low,"6.5 (5.6, 7.4)",Kerala
32,Kerala,Rural,Screened,78.9,76.6,81.3,swealthq_ur,Wealth: Medium,"78.9 (76.6, 81.3)",Kerala
32,Kerala,Rural,Diabetes,13.7,12.2,15.1,swealthq_ur,Wealth: Medium,"13.7 (12.2, 15.1)",Kerala
32,Kerala,Rural,Diagnosed,12,10.6,13.3,swealthq_ur,Wealth: Medium,"12 (10.6, 13.3)",Kerala
32,Kerala,Rural,Treated,9.8,8.7,11,swealthq_ur,Wealth: Medium,"9.8 (8.7, 11)",Kerala
32,Kerala,Rural,Controlled,6.6,5.6,7.6,swealthq_ur,Wealth: Medium,"6.6 (5.6, 7.6)",Kerala
32,Kerala,Rural,Screened,79.8,77.3,82.2,swealthq_ur,Wealth: High,"79.8 (77.3, 82.2)",Kerala
32,Kerala,Rural,Diabetes,15.1,13.7,16.4,swealthq_ur,Wealth: High,"15.1 (13.7, 16.4)",Kerala
32,Kerala,Rural,Diagnosed,13.4,12,14.7,swealthq_ur,Wealth: High,"13.4 (12, 14.7)",Kerala
32,Kerala,Rural,Treated,11.4,10.2,12.7,swealthq_ur,Wealth: High,"11.4 (10.2, 12.7)",Kerala
32,Kerala,Rural,Controlled,7.3,6.4,8.3,swealthq_ur,Wealth: High,"7.3 (6.4, 8.3)",Kerala
32,Kerala,Rural,Screened,80.5,78.1,82.9,swealthq_ur,Wealth: Highest,"80.5 (78.1, 82.9)",Kerala
32,Kerala,Rural,Diabetes,17,15.6,18.5,swealthq_ur,Wealth: Highest,"17 (15.6, 18.5)",Kerala
32,Kerala,Rural,Diagnosed,15.6,14.1,17,swealthq_ur,Wealth: Highest,"15.6 (14.1, 17)",Kerala
32,Kerala,Rural,Treated,12.6,11.3,13.9,swealthq_ur,Wealth: Highest,"12.6 (11.3, 13.9)",Kerala
32,Kerala,Rural,Controlled,9.7,8.6,10.8,swealthq_ur,Wealth: Highest,"9.7 (8.6, 10.8)",Kerala
32,Kerala,Urban,Screened,77.8,75.2,80.3,swealthq_ur,Wealth: Lowest,"77.8 (75.2, 80.3)",Kerala
32,Kerala,Urban,Diabetes,12.7,11.1,14.3,swealthq_ur,Wealth: Lowest,"12.7 (11.1, 14.3)",Kerala
32,Kerala,Urban,Diagnosed,11.1,9.6,12.6,swealthq_ur,Wealth: Lowest,"11.1 (9.6, 12.6)",Kerala
32,Kerala,Urban,Treated,8.6,7.3,9.9,swealthq_ur,Wealth: Lowest,"8.6 (7.3, 9.9)",Kerala
32,Kerala,Urban,Controlled,6.6,5.5,7.6,swealthq_ur,Wealth: Lowest,"6.6 (5.5, 7.6)",Kerala
32,Kerala,Urban,Screened,78.3,75.7,80.9,swealthq_ur,Wealth: Low,"78.3 (75.7, 80.9)",Kerala
32,Kerala,Urban,Diabetes,11.6,10.4,12.8,swealthq_ur,Wealth: Low,"11.6 (10.4, 12.8)",Kerala
32,Kerala,Urban,Diagnosed,10.7,9.5,11.9,swealthq_ur,Wealth: Low,"10.7 (9.5, 11.9)",Kerala
32,Kerala,Urban,Treated,8.7,7.6,9.8,swealthq_ur,Wealth: Low,"8.7 (7.6, 9.8)",Kerala
32,Kerala,Urban,Controlled,5.9,4.8,6.9,swealthq_ur,Wealth: Low,"5.9 (4.8, 6.9)",Kerala
32,Kerala,Urban,Screened,78.9,76.5,81.3,swealthq_ur,Wealth: Medium,"78.9 (76.5, 81.3)",Kerala
32,Kerala,Urban,Diabetes,13.3,11.7,14.8,swealthq_ur,Wealth: Medium,"13.3 (11.7, 14.8)",Kerala
32,Kerala,Urban,Diagnosed,11.9,10.4,13.3,swealthq_ur,Wealth: Medium,"11.9 (10.4, 13.3)",Kerala
32,Kerala,Urban,Treated,9.8,8.6,11.1,swealthq_ur,Wealth: Medium,"9.8 (8.6, 11.1)",Kerala
32,Kerala,Urban,Controlled,6.3,5.2,7.3,swealthq_ur,Wealth: Medium,"6.3 (5.2, 7.3)",Kerala
32,Kerala,Urban,Screened,79.7,76.7,82.7,swealthq_ur,Wealth: High,"79.7 (76.7, 82.7)",Kerala
32,Kerala,Urban,Diabetes,13.8,12.4,15.2,swealthq_ur,Wealth: High,"13.8 (12.4, 15.2)",Kerala
32,Kerala,Urban,Diagnosed,12.6,11.2,13.9,swealthq_ur,Wealth: High,"12.6 (11.2, 13.9)",Kerala
32,Kerala,Urban,Treated,11,9.7,12.3,swealthq_ur,Wealth: High,"11 (9.7, 12.3)",Kerala
32,Kerala,Urban,Controlled,6.5,5.4,7.5,swealthq_ur,Wealth: High,"6.5 (5.4, 7.5)",Kerala
32,Kerala,Urban,Screened,81.3,79,83.6,swealthq_ur,Wealth: Highest,"81.3 (79, 83.6)",Kerala
32,Kerala,Urban,Diabetes,15.8,14.2,17.4,swealthq_ur,Wealth: Highest,"15.8 (14.2, 17.4)",Kerala
32,Kerala,Urban,Diagnosed,14.6,13.1,16.1,swealthq_ur,Wealth: Highest,"14.6 (13.1, 16.1)",Kerala
32,Kerala,Urban,Treated,12.6,11.2,14,swealthq_ur,Wealth: Highest,"12.6 (11.2, 14)",Kerala
32,Kerala,Urban,Controlled,8.7,7.4,9.9,swealthq_ur,Wealth: Highest,"8.7 (7.4, 9.9)",Kerala
33,Tamil Nadu,Rural,Screened,66.4,64,68.9,swealthq_ur,Wealth: Lowest,"66.4 (64, 68.9)",Tamil Nadu
33,Tamil Nadu,Rural,Diabetes,9.3,8.1,10.5,swealthq_ur,Wealth: Lowest,"9.3 (8.1, 10.5)",Tamil Nadu
33,Tamil Nadu,Rural,Diagnosed,7.7,6.6,8.9,swealthq_ur,Wealth: Lowest,"7.7 (6.6, 8.9)",Tamil Nadu
33,Tamil Nadu,Rural,Treated,4.6,4.1,5.2,swealthq_ur,Wealth: Lowest,"4.6 (4.1, 5.2)",Tamil Nadu
33,Tamil Nadu,Rural,Controlled,5.3,4.3,6.3,swealthq_ur,Wealth: Lowest,"5.3 (4.3, 6.3)",Tamil Nadu
33,Tamil Nadu,Rural,Screened,67.2,64.7,69.7,swealthq_ur,Wealth: Low,"67.2 (64.7, 69.7)",Tamil Nadu
33,Tamil Nadu,Rural,Diabetes,9.9,8.6,11.1,swealthq_ur,Wealth: Low,"9.9 (8.6, 11.1)",Tamil Nadu
33,Tamil Nadu,Rural,Diagnosed,8.1,7,9.3,swealthq_ur,Wealth: Low,"8.1 (7, 9.3)",Tamil Nadu
33,Tamil Nadu,Rural,Treated,4.6,4.1,5.2,swealthq_ur,Wealth: Low,"4.6 (4.1, 5.2)",Tamil Nadu
33,Tamil Nadu,Rural,Controlled,5.5,4.5,6.4,swealthq_ur,Wealth: Low,"5.5 (4.5, 6.4)",Tamil Nadu
33,Tamil Nadu,Rural,Screened,68.8,66.5,71.1,swealthq_ur,Wealth: Medium,"68.8 (66.5, 71.1)",Tamil Nadu
33,Tamil Nadu,Rural,Diabetes,10,8.9,11.2,swealthq_ur,Wealth: Medium,"10 (8.9, 11.2)",Tamil Nadu
33,Tamil Nadu,Rural,Diagnosed,8,6.9,9,swealthq_ur,Wealth: Medium,"8 (6.9, 9)",Tamil Nadu
33,Tamil Nadu,Rural,Treated,4.9,4.4,5.4,swealthq_ur,Wealth: Medium,"4.9 (4.4, 5.4)",Tamil Nadu
33,Tamil Nadu,Rural,Controlled,5,4,5.9,swealthq_ur,Wealth: Medium,"5 (4, 5.9)",Tamil Nadu
33,Tamil Nadu,Rural,Screened,69.7,67.3,72,swealthq_ur,Wealth: High,"69.7 (67.3, 72)",Tamil Nadu
33,Tamil Nadu,Rural,Diabetes,11.7,10.3,13.2,swealthq_ur,Wealth: High,"11.7 (10.3, 13.2)",Tamil Nadu
33,Tamil Nadu,Rural,Diagnosed,9.6,8.2,11,swealthq_ur,Wealth: High,"9.6 (8.2, 11)",Tamil Nadu
33,Tamil Nadu,Rural,Treated,5.8,5.2,6.5,swealthq_ur,Wealth: High,"5.8 (5.2, 6.5)",Tamil Nadu
33,Tamil Nadu,Rural,Controlled,6.1,4.9,7.3,swealthq_ur,Wealth: High,"6.1 (4.9, 7.3)",Tamil Nadu
33,Tamil Nadu,Rural,Screened,71.7,69.4,74,swealthq_ur,Wealth: Highest,"71.7 (69.4, 74)",Tamil Nadu
33,Tamil Nadu,Rural,Diabetes,15.7,13.9,17.5,swealthq_ur,Wealth: Highest,"15.7 (13.9, 17.5)",Tamil Nadu
33,Tamil Nadu,Rural,Diagnosed,13.1,11.3,14.9,swealthq_ur,Wealth: Highest,"13.1 (11.3, 14.9)",Tamil Nadu
33,Tamil Nadu,Rural,Treated,8.3,7.5,9.1,swealthq_ur,Wealth: Highest,"8.3 (7.5, 9.1)",Tamil Nadu
33,Tamil Nadu,Rural,Controlled,7.5,5.8,9.1,swealthq_ur,Wealth: Highest,"7.5 (5.8, 9.1)",Tamil Nadu
33,Tamil Nadu,Urban,Screened,68.9,65.9,71.9,swealthq_ur,Wealth: Lowest,"68.9 (65.9, 71.9)",Tamil Nadu
33,Tamil Nadu,Urban,Diabetes,12.3,10.3,14.3,swealthq_ur,Wealth: Lowest,"12.3 (10.3, 14.3)",Tamil Nadu
33,Tamil Nadu,Urban,Diagnosed,10,8,11.9,swealthq_ur,Wealth: Lowest,"10 (8, 11.9)",Tamil Nadu
33,Tamil Nadu,Urban,Treated,6.3,5.6,7,swealthq_ur,Wealth: Lowest,"6.3 (5.6, 7)",Tamil Nadu
33,Tamil Nadu,Urban,Controlled,6.1,4.5,7.7,swealthq_ur,Wealth: Lowest,"6.1 (4.5, 7.7)",Tamil Nadu
33,Tamil Nadu,Urban,Screened,71.3,68.7,73.9,swealthq_ur,Wealth: Low,"71.3 (68.7, 73.9)",Tamil Nadu
33,Tamil Nadu,Urban,Diabetes,13.1,11.7,14.5,swealthq_ur,Wealth: Low,"13.1 (11.7, 14.5)",Tamil Nadu
33,Tamil Nadu,Urban,Diagnosed,10.8,9.4,12.2,swealthq_ur,Wealth: Low,"10.8 (9.4, 12.2)",Tamil Nadu
33,Tamil Nadu,Urban,Treated,7.6,6.7,8.4,swealthq_ur,Wealth: Low,"7.6 (6.7, 8.4)",Tamil Nadu
33,Tamil Nadu,Urban,Controlled,5.9,4.7,7.1,swealthq_ur,Wealth: Low,"5.9 (4.7, 7.1)",Tamil Nadu
33,Tamil Nadu,Urban,Screened,72.6,70,75.1,swealthq_ur,Wealth: Medium,"72.6 (70, 75.1)",Tamil Nadu
33,Tamil Nadu,Urban,Diabetes,14.2,12.7,15.8,swealthq_ur,Wealth: Medium,"14.2 (12.7, 15.8)",Tamil Nadu
33,Tamil Nadu,Urban,Diagnosed,12.3,10.8,13.8,swealthq_ur,Wealth: Medium,"12.3 (10.8, 13.8)",Tamil Nadu
33,Tamil Nadu,Urban,Treated,8.8,7.8,9.8,swealthq_ur,Wealth: Medium,"8.8 (7.8, 9.8)",Tamil Nadu
33,Tamil Nadu,Urban,Controlled,6.5,5.2,7.8,swealthq_ur,Wealth: Medium,"6.5 (5.2, 7.8)",Tamil Nadu
33,Tamil Nadu,Urban,Screened,74.9,72.4,77.5,swealthq_ur,Wealth: High,"74.9 (72.4, 77.5)",Tamil Nadu
33,Tamil Nadu,Urban,Diabetes,16.2,14.8,17.7,swealthq_ur,Wealth: High,"16.2 (14.8, 17.7)",Tamil Nadu
33,Tamil Nadu,Urban,Diagnosed,14.3,12.9,15.7,swealthq_ur,Wealth: High,"14.3 (12.9, 15.7)",Tamil Nadu
33,Tamil Nadu,Urban,Treated,11.4,10.4,12.5,swealthq_ur,Wealth: High,"11.4 (10.4, 12.5)",Tamil Nadu
33,Tamil Nadu,Urban,Controlled,7.6,6.3,8.8,swealthq_ur,Wealth: High,"7.6 (6.3, 8.8)",Tamil Nadu
33,Tamil Nadu,Urban,Screened,75.8,73.4,78.2,swealthq_ur,Wealth: Highest,"75.8 (73.4, 78.2)",Tamil Nadu
33,Tamil Nadu,Urban,Diabetes,18.5,16.5,20.4,swealthq_ur,Wealth: Highest,"18.5 (16.5, 20.4)",Tamil Nadu
33,Tamil Nadu,Urban,Diagnosed,16.3,14.3,18.2,swealthq_ur,Wealth: Highest,"16.3 (14.3, 18.2)",Tamil Nadu
33,Tamil Nadu,Urban,Treated,12.5,11.2,13.7,swealthq_ur,Wealth: Highest,"12.5 (11.2, 13.7)",Tamil Nadu
33,Tamil Nadu,Urban,Controlled,9.1,7.5,10.7,swealthq_ur,Wealth: Highest,"9.1 (7.5, 10.7)",Tamil Nadu
34,Puducherry,Rural,Screened,48.9,38.2,59.6,swealthq_ur,Wealth: Lowest,"48.9 (38.2, 59.6)",Puducherry
34,Puducherry,Rural,Diabetes,3.9,1.4,6.4,swealthq_ur,Wealth: Lowest,"3.9 (1.4, 6.4)",Puducherry
34,Puducherry,Rural,Diagnosed,2.7,0.7,4.7,swealthq_ur,Wealth: Lowest,"2.7 (0.7, 4.7)",Puducherry
34,Puducherry,Rural,Treated,1.8,0.3,3.3,swealthq_ur,Wealth: Lowest,"1.8 (0.3, 3.3)",Puducherry
34,Puducherry,Rural,Controlled,2,0.3,3.8,swealthq_ur,Wealth: Lowest,"2 (0.3, 3.8)",Puducherry
34,Puducherry,Rural,Screened,63.2,55.3,71.1,swealthq_ur,Wealth: Low,"63.2 (55.3, 71.1)",Puducherry
34,Puducherry,Rural,Diabetes,7.8,3.7,12,swealthq_ur,Wealth: Low,"7.8 (3.7, 12)",Puducherry
34,Puducherry,Rural,Diagnosed,5.7,2.5,8.8,swealthq_ur,Wealth: Low,"5.7 (2.5, 8.8)",Puducherry
34,Puducherry,Rural,Treated,4.4,1.5,7.4,swealthq_ur,Wealth: Low,"4.4 (1.5, 7.4)",Puducherry
34,Puducherry,Rural,Controlled,2.7,0.9,4.4,swealthq_ur,Wealth: Low,"2.7 (0.9, 4.4)",Puducherry
34,Puducherry,Rural,Screened,59.2,48.7,69.7,swealthq_ur,Wealth: Medium,"59.2 (48.7, 69.7)",Puducherry
34,Puducherry,Rural,Diabetes,8.5,5,12,swealthq_ur,Wealth: Medium,"8.5 (5, 12)",Puducherry
34,Puducherry,Rural,Diagnosed,6.6,3.2,9.9,swealthq_ur,Wealth: Medium,"6.6 (3.2, 9.9)",Puducherry
34,Puducherry,Rural,Treated,5.7,2.6,8.7,swealthq_ur,Wealth: Medium,"5.7 (2.6, 8.7)",Puducherry
34,Puducherry,Rural,Controlled,3.7,1.2,6.1,swealthq_ur,Wealth: Medium,"3.7 (1.2, 6.1)",Puducherry
34,Puducherry,Rural,Screened,57.9,48.3,67.6,swealthq_ur,Wealth: High,"57.9 (48.3, 67.6)",Puducherry
34,Puducherry,Rural,Diabetes,8.1,5.4,10.8,swealthq_ur,Wealth: High,"8.1 (5.4, 10.8)",Puducherry
34,Puducherry,Rural,Diagnosed,7.3,4.5,10,swealthq_ur,Wealth: High,"7.3 (4.5, 10)",Puducherry
34,Puducherry,Rural,Treated,6.2,3.8,8.6,swealthq_ur,Wealth: High,"6.2 (3.8, 8.6)",Puducherry
34,Puducherry,Rural,Controlled,2.1,0.6,3.7,swealthq_ur,Wealth: High,"2.1 (0.6, 3.7)",Puducherry
34,Puducherry,Rural,Screened,60.3,49.8,70.8,swealthq_ur,Wealth: Highest,"60.3 (49.8, 70.8)",Puducherry
34,Puducherry,Rural,Diabetes,11.2,5.7,16.6,swealthq_ur,Wealth: Highest,"11.2 (5.7, 16.6)",Puducherry
34,Puducherry,Rural,Diagnosed,10.4,5,15.9,swealthq_ur,Wealth: Highest,"10.4 (5, 15.9)",Puducherry
34,Puducherry,Rural,Treated,9.1,4.5,13.7,swealthq_ur,Wealth: Highest,"9.1 (4.5, 13.7)",Puducherry
34,Puducherry,Rural,Controlled,5.1,1.4,8.8,swealthq_ur,Wealth: Highest,"5.1 (1.4, 8.8)",Puducherry
34,Puducherry,Urban,Screened,65.2,59.3,71.1,swealthq_ur,Wealth: Lowest,"65.2 (59.3, 71.1)",Puducherry
34,Puducherry,Urban,Diabetes,12.1,9.3,14.9,swealthq_ur,Wealth: Lowest,"12.1 (9.3, 14.9)",Puducherry
34,Puducherry,Urban,Diagnosed,10,7.6,12.5,swealthq_ur,Wealth: Lowest,"10 (7.6, 12.5)",Puducherry
34,Puducherry,Urban,Treated,7.9,5.5,10.3,swealthq_ur,Wealth: Lowest,"7.9 (5.5, 10.3)",Puducherry
34,Puducherry,Urban,Controlled,7.1,5.1,9.1,swealthq_ur,Wealth: Lowest,"7.1 (5.1, 9.1)",Puducherry
34,Puducherry,Urban,Screened,71.9,65.5,78.3,swealthq_ur,Wealth: Low,"71.9 (65.5, 78.3)",Puducherry
34,Puducherry,Urban,Diabetes,13.3,9.4,17.3,swealthq_ur,Wealth: Low,"13.3 (9.4, 17.3)",Puducherry
34,Puducherry,Urban,Diagnosed,12.1,8.5,15.7,swealthq_ur,Wealth: Low,"12.1 (8.5, 15.7)",Puducherry
34,Puducherry,Urban,Treated,9.3,6.5,12.1,swealthq_ur,Wealth: Low,"9.3 (6.5, 12.1)",Puducherry
34,Puducherry,Urban,Controlled,7.1,3.4,10.9,swealthq_ur,Wealth: Low,"7.1 (3.4, 10.9)",Puducherry
34,Puducherry,Urban,Screened,76.5,70.9,82.1,swealthq_ur,Wealth: Medium,"76.5 (70.9, 82.1)",Puducherry
