state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
16,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2995,htn_disease_cat,Yes
16,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2995,htn_disease_cat,Yes
16,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",33,htn_disease_cat,Missing
16,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",33,htn_disease_cat,Missing
16,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",33,htn_disease_cat,Missing
16,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",33,htn_disease_cat,Missing
16,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",33,htn_disease_cat,Missing
16,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",2385,htn_disease_cat,No
16,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",2385,htn_disease_cat,No
16,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",2385,htn_disease_cat,No
16,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2385,htn_disease_cat,No
16,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2385,htn_disease_cat,No
16,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",936,htn_disease_cat,Yes
16,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",936,htn_disease_cat,Yes
16,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",936,htn_disease_cat,Yes
16,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",936,htn_disease_cat,Yes
16,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",936,htn_disease_cat,Yes
17,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1062,htn_disease_cat,Missing
17,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1062,htn_disease_cat,Missing
17,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1062,htn_disease_cat,Missing
17,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1062,htn_disease_cat,Missing
17,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1062,htn_disease_cat,Missing
17,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",17576,htn_disease_cat,No
17,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",17576,htn_disease_cat,No
17,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",17576,htn_disease_cat,No
17,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",17576,htn_disease_cat,No
17,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",17576,htn_disease_cat,No
17,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",4077,htn_disease_cat,Yes
17,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",4077,htn_disease_cat,Yes
17,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",4077,htn_disease_cat,Yes
17,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",4077,htn_disease_cat,Yes
17,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",4077,htn_disease_cat,Yes
17,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",123,htn_disease_cat,Missing
17,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",123,htn_disease_cat,Missing
17,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",123,htn_disease_cat,Missing
17,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",123,htn_disease_cat,Missing
17,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",123,htn_disease_cat,Missing
17,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",2090,htn_disease_cat,No
17,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",2090,htn_disease_cat,No
17,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",2090,htn_disease_cat,No
17,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2090,htn_disease_cat,No
17,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2090,htn_disease_cat,No
17,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",635,htn_disease_cat,Yes
17,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",635,htn_disease_cat,Yes
17,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",635,htn_disease_cat,Yes
17,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",635,htn_disease_cat,Yes
17,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",635,htn_disease_cat,Yes
18,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",4899,htn_disease_cat,Missing
18,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",4899,htn_disease_cat,Missing
18,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",4899,htn_disease_cat,Missing
18,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",4899,htn_disease_cat,Missing
18,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",4899,htn_disease_cat,Missing
18,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",48591,htn_disease_cat,No
18,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",48591,htn_disease_cat,No
18,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",48591,htn_disease_cat,No
18,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",48591,htn_disease_cat,No
18,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",48591,htn_disease_cat,No
18,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",14390,htn_disease_cat,Yes
18,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",14390,htn_disease_cat,Yes
18,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",14390,htn_disease_cat,Yes
18,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",14390,htn_disease_cat,Yes
18,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",14390,htn_disease_cat,Yes
18,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",645,htn_disease_cat,Missing
18,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",645,htn_disease_cat,Missing
18,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",645,htn_disease_cat,Missing
18,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",645,htn_disease_cat,Missing
18,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",645,htn_disease_cat,Missing
18,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",6558,htn_disease_cat,No
18,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",6558,htn_disease_cat,No
18,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",6558,htn_disease_cat,No
18,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",6558,htn_disease_cat,No
18,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",6558,htn_disease_cat,No
18,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",2572,htn_disease_cat,Yes
18,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",2572,htn_disease_cat,Yes
18,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",2572,htn_disease_cat,Yes
18,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2572,htn_disease_cat,Yes
18,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2572,htn_disease_cat,Yes
19,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3794,htn_disease_cat,Missing
19,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3794,htn_disease_cat,Missing
19,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3794,htn_disease_cat,Missing
19,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3794,htn_disease_cat,Missing
19,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3794,htn_disease_cat,Missing
19,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",22829,htn_disease_cat,No
19,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",22829,htn_disease_cat,No
19,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",22829,htn_disease_cat,No
19,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",22829,htn_disease_cat,No
19,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",22829,htn_disease_cat,No
19,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",6332,htn_disease_cat,Yes
19,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",6332,htn_disease_cat,Yes
19,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",6332,htn_disease_cat,Yes
19,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",6332,htn_disease_cat,Yes
19,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",6332,htn_disease_cat,Yes
19,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1168,htn_disease_cat,Missing
19,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1168,htn_disease_cat,Missing
19,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1168,htn_disease_cat,Missing
19,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1168,htn_disease_cat,Missing
19,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1168,htn_disease_cat,Missing
19,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",10228,htn_disease_cat,No
19,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",10228,htn_disease_cat,No
19,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",10228,htn_disease_cat,No
19,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",10228,htn_disease_cat,No
19,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",10228,htn_disease_cat,No
19,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3409,htn_disease_cat,Yes
19,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3409,htn_disease_cat,Yes
19,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3409,htn_disease_cat,Yes
19,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3409,htn_disease_cat,Yes
19,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3409,htn_disease_cat,Yes
20,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",352,htn_disease_cat,Missing
20,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",352,htn_disease_cat,Missing
20,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",352,htn_disease_cat,Missing
20,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",352,htn_disease_cat,Missing
20,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",352,htn_disease_cat,Missing
20,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",34300,htn_disease_cat,No
20,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",34300,htn_disease_cat,No
20,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",34300,htn_disease_cat,No
20,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",34300,htn_disease_cat,No
20,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",34300,htn_disease_cat,No
20,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",10604,htn_disease_cat,Yes
20,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",10604,htn_disease_cat,Yes
20,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",10604,htn_disease_cat,Yes
20,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",10604,htn_disease_cat,Yes
20,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",10604,htn_disease_cat,Yes
20,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",97,htn_disease_cat,Missing
20,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",97,htn_disease_cat,Missing
20,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",97,htn_disease_cat,Missing
20,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",97,htn_disease_cat,Missing
20,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",97,htn_disease_cat,Missing
20,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",8023,htn_disease_cat,No
20,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",8023,htn_disease_cat,No
20,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",8023,htn_disease_cat,No
20,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",8023,htn_disease_cat,No
20,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",8023,htn_disease_cat,No
20,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3250,htn_disease_cat,Yes
20,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3250,htn_disease_cat,Yes
20,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3250,htn_disease_cat,Yes
20,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3250,htn_disease_cat,Yes
20,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3250,htn_disease_cat,Yes
21,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",720,htn_disease_cat,Missing
21,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",720,htn_disease_cat,Missing
21,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",720,htn_disease_cat,Missing
21,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",720,htn_disease_cat,Missing
21,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",720,htn_disease_cat,Missing
21,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",41893,htn_disease_cat,No
21,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",41893,htn_disease_cat,No
21,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",41893,htn_disease_cat,No
21,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",41893,htn_disease_cat,No
21,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",41893,htn_disease_cat,No
21,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",14878,htn_disease_cat,Yes
21,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",14878,htn_disease_cat,Yes
21,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",14878,htn_disease_cat,Yes
21,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",14878,htn_disease_cat,Yes
21,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",14878,htn_disease_cat,Yes
21,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",153,htn_disease_cat,Missing
21,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",153,htn_disease_cat,Missing
21,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",153,htn_disease_cat,Missing
21,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",153,htn_disease_cat,Missing
21,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",153,htn_disease_cat,Missing
21,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",6460,htn_disease_cat,No
21,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",6460,htn_disease_cat,No
21,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",6460,htn_disease_cat,No
21,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",6460,htn_disease_cat,No
21,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",6460,htn_disease_cat,No
21,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",2648,htn_disease_cat,Yes
21,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",2648,htn_disease_cat,Yes
21,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",2648,htn_disease_cat,Yes
21,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2648,htn_disease_cat,Yes
21,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2648,htn_disease_cat,Yes
22,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",423,htn_disease_cat,Missing
22,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",423,htn_disease_cat,Missing
22,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",423,htn_disease_cat,Missing
22,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",423,htn_disease_cat,Missing
22,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",423,htn_disease_cat,Missing
22,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",38312,htn_disease_cat,No
22,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",38312,htn_disease_cat,No
22,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",38312,htn_disease_cat,No
22,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",38312,htn_disease_cat,No
22,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",38312,htn_disease_cat,No
22,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",13875,htn_disease_cat,Yes
22,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",13875,htn_disease_cat,Yes
22,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",13875,htn_disease_cat,Yes
22,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",13875,htn_disease_cat,Yes
22,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",13875,htn_disease_cat,Yes
22,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",158,htn_disease_cat,Missing
22,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",158,htn_disease_cat,Missing
22,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",158,htn_disease_cat,Missing
22,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",158,htn_disease_cat,Missing
22,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",158,htn_disease_cat,Missing
22,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",8473,htn_disease_cat,No
22,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",8473,htn_disease_cat,No
22,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",8473,htn_disease_cat,No
22,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",8473,htn_disease_cat,No
22,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",8473,htn_disease_cat,No
22,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",3612,htn_disease_cat,Yes
22,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",3612,htn_disease_cat,Yes
22,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",3612,htn_disease_cat,Yes
22,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",3612,htn_disease_cat,Yes
22,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",3612,htn_disease_cat,Yes
23,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",660,htn_disease_cat,Missing
23,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",660,htn_disease_cat,Missing
23,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",660,htn_disease_cat,Missing
23,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",660,htn_disease_cat,Missing
23,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",660,htn_disease_cat,Missing
23,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",65798,htn_disease_cat,No
23,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",65798,htn_disease_cat,No
23,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",65798,htn_disease_cat,No
23,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",65798,htn_disease_cat,No
23,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",65798,htn_disease_cat,No
23,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",20500,htn_disease_cat,Yes
23,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",20500,htn_disease_cat,Yes
23,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",20500,htn_disease_cat,Yes
23,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",20500,htn_disease_cat,Yes
23,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",20500,htn_disease_cat,Yes
23,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",158,htn_disease_cat,Missing
23,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",158,htn_disease_cat,Missing
23,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",158,htn_disease_cat,Missing
23,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",158,htn_disease_cat,Missing
23,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",158,htn_disease_cat,Missing
23,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",16148,htn_disease_cat,No
23,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",16148,htn_disease_cat,No
23,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",16148,htn_disease_cat,No
23,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",16148,htn_disease_cat,No
23,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",16148,htn_disease_cat,No
23,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",6333,htn_disease_cat,Yes
23,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",6333,htn_disease_cat,Yes
23,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",6333,htn_disease_cat,Yes
23,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",6333,htn_disease_cat,Yes
23,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",6333,htn_disease_cat,Yes
24,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",2401,htn_disease_cat,Missing
24,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",2401,htn_disease_cat,Missing
24,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",2401,htn_disease_cat,Missing
24,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",2401,htn_disease_cat,Missing
24,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",2401,htn_disease_cat,Missing
24,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",44662,htn_disease_cat,No
24,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",44662,htn_disease_cat,No
24,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",44662,htn_disease_cat,No
24,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",44662,htn_disease_cat,No
24,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",44662,htn_disease_cat,No
24,Rural,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",12280,htn_disease_cat,Yes
24,Rural,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",12280,htn_disease_cat,Yes
24,Rural,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",12280,htn_disease_cat,Yes
24,Rural,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",12280,htn_disease_cat,Yes
24,Rural,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",12280,htn_disease_cat,Yes
24,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",1022,htn_disease_cat,Missing
24,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",1022,htn_disease_cat,Missing
24,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",1022,htn_disease_cat,Missing
24,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",1022,htn_disease_cat,Missing
24,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",1022,htn_disease_cat,Missing
24,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",20115,htn_disease_cat,No
24,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",20115,htn_disease_cat,No
24,Urban,dm_diagnosed,NA,NA,NA,Proportion,"NA (NaN, NaN)",20115,htn_disease_cat,No
24,Urban,dm_treated,NA,NA,NA,Proportion,"NA (NaN, NaN)",20115,htn_disease_cat,No
24,Urban,dm_controlled,NA,NA,NA,Proportion,"NA (NaN, NaN)",20115,htn_disease_cat,No
24,Urban,dm_screened,NA,NA,NA,Proportion,"NA (NaN, NaN)",5674,htn_disease_cat,Yes
24,Urban,dm_disease,NA,NA,NA,Proportion,"NA (NaN, NaN)",5674,htn_disease_cat,Yes
