Level1,Level2,Level3,Level4,Level5,ST_NM,estimate,lci,uci,est_ci,nfhs5_statecode,nfhs5_statename
Age-standardized,Urban,Treated,Schooling,Primary,Arunachal Pradesh,47,27.7,66.3,"47 (27.7, 66.3)",12,Arunachal Pradesh
Age-standardized,Urban,Controlled,Schooling,Primary,Arunachal Pradesh,78.5,63.6,93.4,"78.5 (63.6, 93.4)",12,Arunachal Pradesh
Age-standardized,Urban,Treated,Schooling,Secondary,Arunachal Pradesh,32.2,24.3,40.2,"32.2 (24.3, 40.2)",12,Arunachal Pradesh
Age-standardized,Urban,Controlled,Schooling,Secondary,Arunachal Pradesh,82,75,89,"82 (75, 89)",12,Arunachal Pradesh
Age-standardized,Rural,Treated,Schooling,Higher,Nagaland,52,28.2,75.8,"52 (28.2, 75.8)",13,Nagaland
Age-standardized,Rural,Controlled,Schooling,Higher,Nagaland,65.2,42.2,88.1,"65.2 (42.2, 88.1)",13,Nagaland
Age-standardized,Rural,Treated,Schooling,No education,Nagaland,52.9,32.9,72.9,"52.9 (32.9, 72.9)",13,Nagaland
Age-standardized,Rural,Controlled,Schooling,No education,Nagaland,50.6,30.5,70.6,"50.6 (30.5, 70.6)",13,Nagaland
Age-standardized,Rural,Treated,Schooling,Primary,Nagaland,62.8,42.5,83.2,"62.8 (42.5, 83.2)",13,Nagaland
Age-standardized,Rural,Controlled,Schooling,Primary,Nagaland,47.2,25.8,68.6,"47.2 (25.8, 68.6)",13,Nagaland
Age-standardized,Rural,Treated,Schooling,Secondary,Nagaland,41.4,25.7,57.1,"41.4 (25.7, 57.1)",13,Nagaland
Age-standardized,Rural,Controlled,Schooling,Secondary,Nagaland,63.5,49.3,77.8,"63.5 (49.3, 77.8)",13,Nagaland
Age-standardized,Urban,Treated,Schooling,Higher,Nagaland,49.6,23.1,76.1,"49.6 (23.1, 76.1)",13,Nagaland
Age-standardized,Urban,Controlled,Schooling,Higher,Nagaland,66,45.3,86.7,"66 (45.3, 86.7)",13,Nagaland
Age-standardized,Urban,Treated,Schooling,No education,Nagaland,68.6,31.6,105.6,"68.6 (31.6, 105.6)",13,Nagaland
Age-standardized,Urban,Controlled,Schooling,No education,Nagaland,31.4,-5.6,68.4,"31.4 (-5.6, 68.4)",13,Nagaland
Age-standardized,Urban,Treated,Schooling,Primary,Nagaland,44.4,5.6,83.2,"44.4 (5.6, 83.2)",13,Nagaland
Age-standardized,Urban,Controlled,Schooling,Primary,Nagaland,67.8,43.6,91.9,"67.8 (43.6, 91.9)",13,Nagaland
Age-standardized,Urban,Treated,Schooling,Secondary,Nagaland,48.3,32.4,64.2,"48.3 (32.4, 64.2)",13,Nagaland
Age-standardized,Urban,Controlled,Schooling,Secondary,Nagaland,52.1,37.6,66.5,"52.1 (37.6, 66.5)",13,Nagaland
Age-standardized,Rural,Treated,Schooling,Higher,Manipur,68.8,55.2,82.3,"68.8 (55.2, 82.3)",14,Manipur
Age-standardized,Rural,Controlled,Schooling,Higher,Manipur,52.5,40.5,64.4,"52.5 (40.5, 64.4)",14,Manipur
Age-standardized,Rural,Treated,Schooling,No education,Manipur,66.5,54,79.1,"66.5 (54, 79.1)",14,Manipur
Age-standardized,Rural,Controlled,Schooling,No education,Manipur,56,45.9,66.1,"56 (45.9, 66.1)",14,Manipur
Age-standardized,Rural,Treated,Schooling,Primary,Manipur,69.8,58.1,81.5,"69.8 (58.1, 81.5)",14,Manipur
Age-standardized,Rural,Controlled,Schooling,Primary,Manipur,60.3,47.3,73.2,"60.3 (47.3, 73.2)",14,Manipur
Age-standardized,Rural,Treated,Schooling,Secondary,Manipur,60.4,52.5,68.3,"60.4 (52.5, 68.3)",14,Manipur
Age-standardized,Rural,Controlled,Schooling,Secondary,Manipur,67,58.7,75.4,"67 (58.7, 75.4)",14,Manipur
Age-standardized,Urban,Treated,Schooling,Higher,Manipur,74.2,63.3,85.1,"74.2 (63.3, 85.1)",14,Manipur
Age-standardized,Urban,Controlled,Schooling,Higher,Manipur,51.9,42.1,61.8,"51.9 (42.1, 61.8)",14,Manipur
Age-standardized,Urban,Treated,Schooling,No education,Manipur,77.1,62.4,91.8,"77.1 (62.4, 91.8)",14,Manipur
Age-standardized,Urban,Controlled,Schooling,No education,Manipur,62.8,45.9,79.7,"62.8 (45.9, 79.7)",14,Manipur
Age-standardized,Urban,Treated,Schooling,Primary,Manipur,69.7,56,83.3,"69.7 (56, 83.3)",14,Manipur
Age-standardized,Urban,Controlled,Schooling,Primary,Manipur,60.9,46.4,75.4,"60.9 (46.4, 75.4)",14,Manipur
Age-standardized,Urban,Treated,Schooling,Secondary,Manipur,73.5,66.4,80.6,"73.5 (66.4, 80.6)",14,Manipur
Age-standardized,Urban,Controlled,Schooling,Secondary,Manipur,53.6,43.6,63.7,"53.6 (43.6, 63.7)",14,Manipur
Age-standardized,Rural,Treated,Schooling,Higher,Mizoram,52.3,20.6,84,"52.3 (20.6, 84)",15,Mizoram
Age-standardized,Rural,Controlled,Schooling,Higher,Mizoram,90.9,77.9,104,"90.9 (77.9, 104)",15,Mizoram
Age-standardized,Rural,Treated,Schooling,No education,Mizoram,41.7,20.7,62.8,"41.7 (20.7, 62.8)",15,Mizoram
Age-standardized,Rural,Controlled,Schooling,No education,Mizoram,56.8,33.9,79.7,"56.8 (33.9, 79.7)",15,Mizoram
Age-standardized,Rural,Treated,Schooling,Primary,Mizoram,68,55.9,80,"68 (55.9, 80)",15,Mizoram
Age-standardized,Rural,Controlled,Schooling,Primary,Mizoram,72.8,62.9,82.7,"72.8 (62.9, 82.7)",15,Mizoram
Age-standardized,Rural,Treated,Schooling,Secondary,Mizoram,61.1,49.3,72.9,"61.1 (49.3, 72.9)",15,Mizoram
Age-standardized,Rural,Controlled,Schooling,Secondary,Mizoram,66.6,58.5,74.6,"66.6 (58.5, 74.6)",15,Mizoram
Age-standardized,Urban,Treated,Schooling,Higher,Mizoram,69.1,48.4,89.8,"69.1 (48.4, 89.8)",15,Mizoram
Age-standardized,Urban,Controlled,Schooling,Higher,Mizoram,68.3,54.2,82.5,"68.3 (54.2, 82.5)",15,Mizoram
Age-standardized,Urban,Treated,Schooling,No education,Mizoram,83.2,58.3,108.1,"83.2 (58.3, 108.1)",15,Mizoram
Age-standardized,Urban,Controlled,Schooling,No education,Mizoram,59.3,23.5,95.2,"59.3 (23.5, 95.2)",15,Mizoram
Age-standardized,Urban,Treated,Schooling,Primary,Mizoram,73.9,62.2,85.6,"73.9 (62.2, 85.6)",15,Mizoram
Age-standardized,Urban,Controlled,Schooling,Primary,Mizoram,67.8,55.1,80.4,"67.8 (55.1, 80.4)",15,Mizoram
Age-standardized,Urban,Treated,Schooling,Secondary,Mizoram,73.4,66.7,80.2,"73.4 (66.7, 80.2)",15,Mizoram
Age-standardized,Urban,Controlled,Schooling,Secondary,Mizoram,62.7,54,71.5,"62.7 (54, 71.5)",15,Mizoram
Age-standardized,Rural,Treated,Schooling,Higher,Tripura,56.8,37.4,76.1,"56.8 (37.4, 76.1)",16,Tripura
Age-standardized,Rural,Controlled,Schooling,Higher,Tripura,50.5,35.6,65.3,"50.5 (35.6, 65.3)",16,Tripura
Age-standardized,Rural,Treated,Schooling,No education,Tripura,63.5,51.1,75.9,"63.5 (51.1, 75.9)",16,Tripura
Age-standardized,Rural,Controlled,Schooling,No education,Tripura,55.8,43.6,68,"55.8 (43.6, 68)",16,Tripura
Age-standardized,Rural,Treated,Schooling,Primary,Tripura,54.8,43.3,66.4,"54.8 (43.3, 66.4)",16,Tripura
Age-standardized,Rural,Controlled,Schooling,Primary,Tripura,62.8,53,72.5,"62.8 (53, 72.5)",16,Tripura
Age-standardized,Rural,Treated,Schooling,Secondary,Tripura,60.9,52,69.9,"60.9 (52, 69.9)",16,Tripura
Age-standardized,Rural,Controlled,Schooling,Secondary,Tripura,52.3,45.5,59,"52.3 (45.5, 59)",16,Tripura
Age-standardized,Urban,Treated,Schooling,Higher,Tripura,89.1,78.2,100.1,"89.1 (78.2, 100.1)",16,Tripura
Age-standardized,Urban,Controlled,Schooling,Higher,Tripura,56,42.1,69.9,"56 (42.1, 69.9)",16,Tripura
Age-standardized,Urban,Treated,Schooling,No education,Tripura,73.1,50.1,96.1,"73.1 (50.1, 96.1)",16,Tripura
Age-standardized,Urban,Controlled,Schooling,No education,Tripura,89.7,75.9,103.4,"89.7 (75.9, 103.4)",16,Tripura
Age-standardized,Urban,Treated,Schooling,Primary,Tripura,69.8,57.9,81.6,"69.8 (57.9, 81.6)",16,Tripura
Age-standardized,Urban,Controlled,Schooling,Primary,Tripura,72.9,56.2,89.5,"72.9 (56.2, 89.5)",16,Tripura
Age-standardized,Urban,Treated,Schooling,Secondary,Tripura,84,77,91,"84 (77, 91)",16,Tripura
Age-standardized,Urban,Controlled,Schooling,Secondary,Tripura,51.1,40.4,61.8,"51.1 (40.4, 61.8)",16,Tripura
Age-standardized,Rural,Treated,Schooling,Higher,Meghalaya,16.7,-2.5,35.9,"16.7 (-2.5, 35.9)",17,Meghalaya
Age-standardized,Rural,Controlled,Schooling,Higher,Meghalaya,97.1,91.3,102.8,"97.1 (91.3, 102.8)",17,Meghalaya
Age-standardized,Rural,Treated,Schooling,No education,Meghalaya,64.6,48,81.2,"64.6 (48, 81.2)",17,Meghalaya
Age-standardized,Rural,Controlled,Schooling,No education,Meghalaya,57.3,37.5,77,"57.3 (37.5, 77)",17,Meghalaya
Age-standardized,Rural,Treated,Schooling,Primary,Meghalaya,64.1,47.2,81.1,"64.1 (47.2, 81.1)",17,Meghalaya
Age-standardized,Rural,Controlled,Schooling,Primary,Meghalaya,68.4,52,84.8,"68.4 (52, 84.8)",17,Meghalaya
Age-standardized,Rural,Treated,Schooling,Secondary,Meghalaya,34.2,21.4,47.1,"34.2 (21.4, 47.1)",17,Meghalaya
Age-standardized,Rural,Controlled,Schooling,Secondary,Meghalaya,90.9,84.1,97.7,"90.9 (84.1, 97.7)",17,Meghalaya
Age-standardized,Urban,Treated,Schooling,Higher,Meghalaya,71,51.3,90.8,"71 (51.3, 90.8)",17,Meghalaya
Age-standardized,Urban,Controlled,Schooling,Higher,Meghalaya,88.8,74.6,103.1,"88.8 (74.6, 103.1)",17,Meghalaya
Age-standardized,Urban,Treated,Schooling,No education,Meghalaya,61.3,23.2,99.4,"61.3 (23.2, 99.4)",17,Meghalaya
Age-standardized,Urban,Controlled,Schooling,No education,Meghalaya,48.5,11.8,85.2,"48.5 (11.8, 85.2)",17,Meghalaya
Age-standardized,Urban,Treated,Schooling,Primary,Meghalaya,86.8,68.7,105,"86.8 (68.7, 105)",17,Meghalaya
Age-standardized,Urban,Controlled,Schooling,Primary,Meghalaya,61.8,32.2,91.4,"61.8 (32.2, 91.4)",17,Meghalaya
Age-standardized,Urban,Treated,Schooling,Secondary,Meghalaya,66.2,46.4,86,"66.2 (46.4, 86)",17,Meghalaya
Age-standardized,Urban,Controlled,Schooling,Secondary,Meghalaya,58.5,32.7,84.3,"58.5 (32.7, 84.3)",17,Meghalaya
Age-standardized,Rural,Treated,Schooling,Higher,Assam,58.4,48.8,68.1,"58.4 (48.8, 68.1)",18,Assam
Age-standardized,Rural,Controlled,Schooling,Higher,Assam,57.5,48.4,66.5,"57.5 (48.4, 66.5)",18,Assam
Age-standardized,Rural,Treated,Schooling,No education,Assam,61.8,56,67.7,"61.8 (56, 67.7)",18,Assam
Age-standardized,Rural,Controlled,Schooling,No education,Assam,70.2,65.2,75.1,"70.2 (65.2, 75.1)",18,Assam
Age-standardized,Rural,Treated,Schooling,Primary,Assam,59.5,52.5,66.4,"59.5 (52.5, 66.4)",18,Assam
Age-standardized,Rural,Controlled,Schooling,Primary,Assam,60.6,54,67.1,"60.6 (54, 67.1)",18,Assam
Age-standardized,Rural,Treated,Schooling,Secondary,Assam,59.4,54.2,64.5,"59.4 (54.2, 64.5)",18,Assam
Age-standardized,Rural,Controlled,Schooling,Secondary,Assam,59.5,55.2,63.8,"59.5 (55.2, 63.8)",18,Assam
Age-standardized,Urban,Treated,Schooling,Higher,Assam,63.3,52.1,74.4,"63.3 (52.1, 74.4)",18,Assam
Age-standardized,Urban,Controlled,Schooling,Higher,Assam,65.7,56.7,74.6,"65.7 (56.7, 74.6)",18,Assam
Age-standardized,Urban,Treated,Schooling,No education,Assam,65.6,50.9,80.3,"65.6 (50.9, 80.3)",18,Assam
Age-standardized,Urban,Controlled,Schooling,No education,Assam,53.6,40.2,67,"53.6 (40.2, 67)",18,Assam
Age-standardized,Urban,Treated,Schooling,Primary,Assam,73.1,61.7,84.6,"73.1 (61.7, 84.6)",18,Assam
Age-standardized,Urban,Controlled,Schooling,Primary,Assam,51.4,37.3,65.6,"51.4 (37.3, 65.6)",18,Assam
Age-standardized,Urban,Treated,Schooling,Secondary,Assam,69.8,61.3,78.2,"69.8 (61.3, 78.2)",18,Assam
Age-standardized,Urban,Controlled,Schooling,Secondary,Assam,60.9,53,68.7,"60.9 (53, 68.7)",18,Assam
Age-standardized,Rural,Treated,Schooling,Higher,West Bengal,72.6,58.1,87.1,"72.6 (58.1, 87.1)",19,West Bengal
Age-standardized,Rural,Controlled,Schooling,Higher,West Bengal,47.7,29.6,65.9,"47.7 (29.6, 65.9)",19,West Bengal
Age-standardized,Rural,Treated,Schooling,No education,West Bengal,78.4,73.2,83.7,"78.4 (73.2, 83.7)",19,West Bengal
Age-standardized,Rural,Controlled,Schooling,No education,West Bengal,53.4,46.5,60.4,"53.4 (46.5, 60.4)",19,West Bengal
Age-standardized,Rural,Treated,Schooling,Primary,West Bengal,72.1,64.9,79.3,"72.1 (64.9, 79.3)",19,West Bengal
Age-standardized,Rural,Controlled,Schooling,Primary,West Bengal,50.4,42.7,58.1,"50.4 (42.7, 58.1)",19,West Bengal
Age-standardized,Rural,Treated,Schooling,Secondary,West Bengal,70.6,65,76.2,"70.6 (65, 76.2)",19,West Bengal
Age-standardized,Rural,Controlled,Schooling,Secondary,West Bengal,53.1,46.5,59.7,"53.1 (46.5, 59.7)",19,West Bengal
Age-standardized,Urban,Treated,Schooling,Higher,West Bengal,85.7,79.5,91.9,"85.7 (79.5, 91.9)",19,West Bengal
Age-standardized,Urban,Controlled,Schooling,Higher,West Bengal,57.1,47.6,66.6,"57.1 (47.6, 66.6)",19,West Bengal
Age-standardized,Urban,Treated,Schooling,No education,West Bengal,80.4,73,87.8,"80.4 (73, 87.8)",19,West Bengal
Age-standardized,Urban,Controlled,Schooling,No education,West Bengal,51.1,40.7,61.4,"51.1 (40.7, 61.4)",19,West Bengal
Age-standardized,Urban,Treated,Schooling,Primary,West Bengal,84.9,78.1,91.7,"84.9 (78.1, 91.7)",19,West Bengal
Age-standardized,Urban,Controlled,Schooling,Primary,West Bengal,55.2,43.6,66.9,"55.2 (43.6, 66.9)",19,West Bengal
Age-standardized,Urban,Treated,Schooling,Secondary,West Bengal,83.9,79.2,88.5,"83.9 (79.2, 88.5)",19,West Bengal
Age-standardized,Urban,Controlled,Schooling,Secondary,West Bengal,52.9,46.3,59.4,"52.9 (46.3, 59.4)",19,West Bengal
Age-standardized,Rural,Treated,Schooling,Higher,Jharkhand,43,29.2,56.7,"43 (29.2, 56.7)",20,Jharkhand
Age-standardized,Rural,Controlled,Schooling,Higher,Jharkhand,68.9,57,80.9,"68.9 (57, 80.9)",20,Jharkhand
Age-standardized,Rural,Treated,Schooling,No education,Jharkhand,37.8,31.2,44.4,"37.8 (31.2, 44.4)",20,Jharkhand
Age-standardized,Rural,Controlled,Schooling,No education,Jharkhand,76.1,70.9,81.3,"76.1 (70.9, 81.3)",20,Jharkhand
Age-standardized,Rural,Treated,Schooling,Primary,Jharkhand,35.9,26,45.9,"35.9 (26, 45.9)",20,Jharkhand
Age-standardized,Rural,Controlled,Schooling,Primary,Jharkhand,77.2,69,85.3,"77.2 (69, 85.3)",20,Jharkhand
Age-standardized,Rural,Treated,Schooling,Secondary,Jharkhand,34.1,25.9,42.3,"34.1 (25.9, 42.3)",20,Jharkhand
Age-standardized,Rural,Controlled,Schooling,Secondary,Jharkhand,79.7,73.9,85.4,"79.7 (73.9, 85.4)",20,Jharkhand
Age-standardized,Urban,Treated,Schooling,Higher,Jharkhand,58.6,44.3,73,"58.6 (44.3, 73)",20,Jharkhand
Age-standardized,Urban,Controlled,Schooling,Higher,Jharkhand,64.6,54.3,74.9,"64.6 (54.3, 74.9)",20,Jharkhand
Age-standardized,Urban,Treated,Schooling,No education,Jharkhand,58.5,47.7,69.3,"58.5 (47.7, 69.3)",20,Jharkhand
Age-standardized,Urban,Controlled,Schooling,No education,Jharkhand,64.1,54.8,73.4,"64.1 (54.8, 73.4)",20,Jharkhand
Age-standardized,Urban,Treated,Schooling,Primary,Jharkhand,43,27.5,58.5,"43 (27.5, 58.5)",20,Jharkhand
Age-standardized,Urban,Controlled,Schooling,Primary,Jharkhand,69.6,56.2,82.9,"69.6 (56.2, 82.9)",20,Jharkhand
Age-standardized,Urban,Treated,Schooling,Secondary,Jharkhand,45.6,35.5,55.7,"45.6 (35.5, 55.7)",20,Jharkhand
Age-standardized,Urban,Controlled,Schooling,Secondary,Jharkhand,73.1,65.7,80.5,"73.1 (65.7, 80.5)",20,Jharkhand
Age-standardized,Rural,Treated,Schooling,Higher,Odisha,65.9,55.8,75.9,"65.9 (55.8, 75.9)",21,Odisha
Age-standardized,Rural,Controlled,Schooling,Higher,Odisha,59.8,51.3,68.3,"59.8 (51.3, 68.3)",21,Odisha
Age-standardized,Rural,Treated,Schooling,No education,Odisha,64.4,57.6,71.1,"64.4 (57.6, 71.1)",21,Odisha
Age-standardized,Rural,Controlled,Schooling,No education,Odisha,61,55.3,66.7,"61 (55.3, 66.7)",21,Odisha
Age-standardized,Rural,Treated,Schooling,Primary,Odisha,66.2,60.1,72.2,"66.2 (60.1, 72.2)",21,Odisha
Age-standardized,Rural,Controlled,Schooling,Primary,Odisha,60,54.1,65.8,"60 (54.1, 65.8)",21,Odisha
Age-standardized,Rural,Treated,Schooling,Secondary,Odisha,68.3,62.5,74,"68.3 (62.5, 74)",21,Odisha
Age-standardized,Rural,Controlled,Schooling,Secondary,Odisha,56.4,51.8,61,"56.4 (51.8, 61)",21,Odisha
Age-standardized,Urban,Treated,Schooling,Higher,Odisha,80.6,69.6,91.5,"80.6 (69.6, 91.5)",21,Odisha
Age-standardized,Urban,Controlled,Schooling,Higher,Odisha,55.2,43.6,66.8,"55.2 (43.6, 66.8)",21,Odisha
Age-standardized,Urban,Treated,Schooling,No education,Odisha,73.6,60.1,87.2,"73.6 (60.1, 87.2)",21,Odisha
Age-standardized,Urban,Controlled,Schooling,No education,Odisha,55.1,41.1,69.1,"55.1 (41.1, 69.1)",21,Odisha
Age-standardized,Urban,Treated,Schooling,Primary,Odisha,86.8,75.4,98.3,"86.8 (75.4, 98.3)",21,Odisha
Age-standardized,Urban,Controlled,Schooling,Primary,Odisha,52.4,39.6,65.1,"52.4 (39.6, 65.1)",21,Odisha
Age-standardized,Urban,Treated,Schooling,Secondary,Odisha,78.9,71.2,86.6,"78.9 (71.2, 86.6)",21,Odisha
Age-standardized,Urban,Controlled,Schooling,Secondary,Odisha,51.5,42.4,60.5,"51.5 (42.4, 60.5)",21,Odisha
Age-standardized,Rural,Treated,Schooling,Higher,Chhattisgarh,58.7,41.2,76.3,"58.7 (41.2, 76.3)",22,Chhattisgarh
Age-standardized,Rural,Controlled,Schooling,Higher,Chhattisgarh,61.4,47,75.8,"61.4 (47, 75.8)",22,Chhattisgarh
Age-standardized,Rural,Treated,Schooling,No education,Chhattisgarh,53,44,61.9,"53 (44, 61.9)",22,Chhattisgarh
Age-standardized,Rural,Controlled,Schooling,No education,Chhattisgarh,75.7,69.5,81.8,"75.7 (69.5, 81.8)",22,Chhattisgarh
Age-standardized,Rural,Treated,Schooling,Primary,Chhattisgarh,55.9,47.9,63.9,"55.9 (47.9, 63.9)",22,Chhattisgarh
Age-standardized,Rural,Controlled,Schooling,Primary,Chhattisgarh,73.3,66.1,80.6,"73.3 (66.1, 80.6)",22,Chhattisgarh
Age-standardized,Rural,Treated,Schooling,Secondary,Chhattisgarh,49.7,41.1,58.3,"49.7 (41.1, 58.3)",22,Chhattisgarh
Age-standardized,Rural,Controlled,Schooling,Secondary,Chhattisgarh,73.5,67.7,79.3,"73.5 (67.7, 79.3)",22,Chhattisgarh
Age-standardized,Urban,Treated,Schooling,Higher,Chhattisgarh,63.8,48.5,79.1,"63.8 (48.5, 79.1)",22,Chhattisgarh
Age-standardized,Urban,Controlled,Schooling,Higher,Chhattisgarh,73.6,64.6,82.6,"73.6 (64.6, 82.6)",22,Chhattisgarh
Age-standardized,Urban,Treated,Schooling,No education,Chhattisgarh,57.4,45.3,69.4,"57.4 (45.3, 69.4)",22,Chhattisgarh
Age-standardized,Urban,Controlled,Schooling,No education,Chhattisgarh,72.9,62.2,83.7,"72.9 (62.2, 83.7)",22,Chhattisgarh
Age-standardized,Urban,Treated,Schooling,Primary,Chhattisgarh,71.9,57.7,86.2,"71.9 (57.7, 86.2)",22,Chhattisgarh
Age-standardized,Urban,Controlled,Schooling,Primary,Chhattisgarh,69.4,55.7,83,"69.4 (55.7, 83)",22,Chhattisgarh
Age-standardized,Urban,Treated,Schooling,Secondary,Chhattisgarh,62.2,50,74.4,"62.2 (50, 74.4)",22,Chhattisgarh
Age-standardized,Urban,Controlled,Schooling,Secondary,Chhattisgarh,72.8,64.6,81,"72.8 (64.6, 81)",22,Chhattisgarh
Age-standardized,Rural,Treated,Schooling,Higher,Madhya Pradesh,59.8,48.4,71.1,"59.8 (48.4, 71.1)",23,Madhya Pradesh
Age-standardized,Rural,Controlled,Schooling,Higher,Madhya Pradesh,64.2,54.5,73.9,"64.2 (54.5, 73.9)",23,Madhya Pradesh
Age-standardized,Rural,Treated,Schooling,No education,Madhya Pradesh,68.5,63.3,73.8,"68.5 (63.3, 73.8)",23,Madhya Pradesh
Age-standardized,Rural,Controlled,Schooling,No education,Madhya Pradesh,61.4,56.4,66.4,"61.4 (56.4, 66.4)",23,Madhya Pradesh
Age-standardized,Rural,Treated,Schooling,Primary,Madhya Pradesh,64.9,58.5,71.3,"64.9 (58.5, 71.3)",23,Madhya Pradesh
Age-standardized,Rural,Controlled,Schooling,Primary,Madhya Pradesh,66.9,60.7,73.1,"66.9 (60.7, 73.1)",23,Madhya Pradesh
Age-standardized,Rural,Treated,Schooling,Secondary,Madhya Pradesh,62,55.9,68.1,"62 (55.9, 68.1)",23,Madhya Pradesh
Age-standardized,Rural,Controlled,Schooling,Secondary,Madhya Pradesh,64.2,58.9,69.5,"64.2 (58.9, 69.5)",23,Madhya Pradesh
Age-standardized,Urban,Treated,Schooling,Higher,Madhya Pradesh,71.4,62.6,80.2,"71.4 (62.6, 80.2)",23,Madhya Pradesh
Age-standardized,Urban,Controlled,Schooling,Higher,Madhya Pradesh,58.4,50.5,66.3,"58.4 (50.5, 66.3)",23,Madhya Pradesh
Age-standardized,Urban,Treated,Schooling,No education,Madhya Pradesh,78.5,70.3,86.7,"78.5 (70.3, 86.7)",23,Madhya Pradesh
Age-standardized,Urban,Controlled,Schooling,No education,Madhya Pradesh,53.8,45,62.6,"53.8 (45, 62.6)",23,Madhya Pradesh
Age-standardized,Urban,Treated,Schooling,Primary,Madhya Pradesh,73.2,63.3,83.2,"73.2 (63.3, 83.2)",23,Madhya Pradesh
Age-standardized,Urban,Controlled,Schooling,Primary,Madhya Pradesh,55.5,45.8,65.3,"55.5 (45.8, 65.3)",23,Madhya Pradesh
Age-standardized,Urban,Treated,Schooling,Secondary,Madhya Pradesh,70.8,64.5,77.2,"70.8 (64.5, 77.2)",23,Madhya Pradesh
Age-standardized,Urban,Controlled,Schooling,Secondary,Madhya Pradesh,57.8,50.4,65.2,"57.8 (50.4, 65.2)",23,Madhya Pradesh
Age-standardized,Rural,Treated,Schooling,Higher,Gujarat,83.5,75,92,"83.5 (75, 92)",24,Gujarat
Age-standardized,Rural,Controlled,Schooling,Higher,Gujarat,71.2,60,82.3,"71.2 (60, 82.3)",24,Gujarat
Age-standardized,Rural,Treated,Schooling,No education,Gujarat,75,69.8,80.2,"75 (69.8, 80.2)",24,Gujarat
Age-standardized,Rural,Controlled,Schooling,No education,Gujarat,60.7,55.4,66,"60.7 (55.4, 66)",24,Gujarat
Age-standardized,Rural,Treated,Schooling,Primary,Gujarat,76.4,70.2,82.6,"76.4 (70.2, 82.6)",24,Gujarat
Age-standardized,Rural,Controlled,Schooling,Primary,Gujarat,49.2,42.1,56.2,"49.2 (42.1, 56.2)",24,Gujarat
Age-standardized,Rural,Treated,Schooling,Secondary,Gujarat,74.4,68.9,79.9,"74.4 (68.9, 79.9)",24,Gujarat
Age-standardized,Rural,Controlled,Schooling,Secondary,Gujarat,56.5,50.6,62.4,"56.5 (50.6, 62.4)",24,Gujarat
Age-standardized,Urban,Treated,Schooling,Higher,Gujarat,91.9,87.9,96,"91.9 (87.9, 96)",24,Gujarat
Age-standardized,Urban,Controlled,Schooling,Higher,Gujarat,56,47.2,64.7,"56 (47.2, 64.7)",24,Gujarat
Age-standardized,Urban,Treated,Schooling,No education,Gujarat,83.3,76.1,90.5,"83.3 (76.1, 90.5)",24,Gujarat
Age-standardized,Urban,Controlled,Schooling,No education,Gujarat,57.1,48.5,65.6,"57.1 (48.5, 65.6)",24,Gujarat
Age-standardized,Urban,Treated,Schooling,Primary,Gujarat,86.8,80.3,93.2,"86.8 (80.3, 93.2)",24,Gujarat
Age-standardized,Urban,Controlled,Schooling,Primary,Gujarat,57.5,47.1,67.8,"57.5 (47.1, 67.8)",24,Gujarat
Age-standardized,Urban,Treated,Schooling,Secondary,Gujarat,87.3,84,90.7,"87.3 (84, 90.7)",24,Gujarat
Age-standardized,Urban,Controlled,Schooling,Secondary,Gujarat,55.4,50.3,60.5,"55.4 (50.3, 60.5)",24,Gujarat
Age-standardized,Rural,Treated,Schooling,Higher,Dadra & Nagar Haveli And Daman & Diu,98.2,94.3,102.2,"98.2 (94.3, 102.2)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Rural,Controlled,Schooling,Higher,Dadra & Nagar Haveli And Daman & Diu,36,-10.6,82.7,"36 (-10.6, 82.7)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Rural,Treated,Schooling,No education,Dadra & Nagar Haveli And Daman & Diu,93.2,83.8,102.5,"93.2 (83.8, 102.5)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Rural,Controlled,Schooling,No education,Dadra & Nagar Haveli And Daman & Diu,57.9,31,84.8,"57.9 (31, 84.8)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Rural,Treated,Schooling,Primary,Dadra & Nagar Haveli And Daman & Diu,97.8,93.3,102.4,"97.8 (93.3, 102.4)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Rural,Controlled,Schooling,Primary,Dadra & Nagar Haveli And Daman & Diu,78.8,55.1,102.5,"78.8 (55.1, 102.5)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Rural,Treated,Schooling,Secondary,Dadra & Nagar Haveli And Daman & Diu,82.3,57.1,107.5,"82.3 (57.1, 107.5)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Rural,Controlled,Schooling,Secondary,Dadra & Nagar Haveli And Daman & Diu,38.9,6.7,71.1,"38.9 (6.7, 71.1)",25,Dadra & Nagar Haveli And Daman & Diu
Age-standardized,Urban,Treated,Schooling,Higher,Dadra & Nagar Haveli And Daman & Diu,93.6,80.7,106.4,"93.6 (80.7, 106.4)",25,Dadra & Nagar Haveli And Daman & Diu
