Level1,Level2,Level3,REGNAME,REGCODE,estimate,lci,uci,est_ci,nfhs5_statecode,nfhs5_statename
Age-standardized,Treated,Male,Baran,128,97.5,92.3,102.6,"97.5 (92.3, 102.6)",8,Rajasthan
Age-standardized,Controlled,Male,Baran,128,78,56.4,99.5,"78 (56.4, 99.5)",8,Rajasthan
Age-standardized,Treated,Female,Jhalawar,129,86.7,74.1,99.2,"86.7 (74.1, 99.2)",8,Rajasthan
Age-standardized,Controlled,Female,Jhalawar,129,80.2,70.3,90.1,"80.2 (70.3, 90.1)",8,Rajasthan
Age-standardized,Treated,Male,Jhalawar,129,100,100,100,"100 (100, 100)",8,Rajasthan
Age-standardized,Controlled,Male,Jhalawar,129,79.9,40.2,119.6,"79.9 (40.2, 119.6)",8,Rajasthan
Age-standardized,Treated,Female,Udaipur,130,24.5,11.6,37.3,"24.5 (11.6, 37.3)",8,Rajasthan
Age-standardized,Controlled,Female,Udaipur,130,90.7,83.9,97.5,"90.7 (83.9, 97.5)",8,Rajasthan
Age-standardized,Treated,Male,Udaipur,130,19.6,12.5,26.7,"19.6 (12.5, 26.7)",8,Rajasthan
Age-standardized,Controlled,Male,Udaipur,130,85,78.9,91.1,"85 (78.9, 91.1)",8,Rajasthan
Age-standardized,Treated,Female,Pratapgarh,131,25.2,5.5,44.9,"25.2 (5.5, 44.9)",8,Rajasthan
Age-standardized,Controlled,Female,Pratapgarh,131,82.9,64.3,101.5,"82.9 (64.3, 101.5)",8,Rajasthan
Age-standardized,Treated,Male,Pratapgarh,131,86.1,66.4,105.8,"86.1 (66.4, 105.8)",8,Rajasthan
Age-standardized,Controlled,Male,Pratapgarh,131,74.5,40.9,108.1,"74.5 (40.9, 108.1)",8,Rajasthan
Age-standardized,Treated,Female,Saharanpur,132,62.3,37.1,87.5,"62.3 (37.1, 87.5)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Saharanpur,132,55.2,28.3,82.2,"55.2 (28.3, 82.2)",9,Uttar Pradesh
Age-standardized,Treated,Male,Saharanpur,132,35.5,7.9,63,"35.5 (7.9, 63)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Saharanpur,132,71.6,48.9,94.4,"71.6 (48.9, 94.4)",9,Uttar Pradesh
Age-standardized,Treated,Female,Bijnor,134,45.4,28.8,62,"45.4 (28.8, 62)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Bijnor,134,63.2,47.1,79.3,"63.2 (47.1, 79.3)",9,Uttar Pradesh
Age-standardized,Treated,Male,Bijnor,134,62.6,38.4,86.8,"62.6 (38.4, 86.8)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Bijnor,134,46.6,21.5,71.8,"46.6 (21.5, 71.8)",9,Uttar Pradesh
Age-standardized,Treated,Female,Rampur,136,31.9,11.3,52.4,"31.9 (11.3, 52.4)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Rampur,136,72.4,51.5,93.3,"72.4 (51.5, 93.3)",9,Uttar Pradesh
Age-standardized,Treated,Male,Rampur,136,81.9,67.4,96.4,"81.9 (67.4, 96.4)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Rampur,136,64.9,42.1,87.6,"64.9 (42.1, 87.6)",9,Uttar Pradesh
Age-standardized,Treated,Female,Jyotiba Phule Nagar,137,63.2,32.7,93.7,"63.2 (32.7, 93.7)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Jyotiba Phule Nagar,137,64.2,48.1,80.2,"64.2 (48.1, 80.2)",9,Uttar Pradesh
Age-standardized,Treated,Male,Jyotiba Phule Nagar,137,60.6,38.5,82.8,"60.6 (38.5, 82.8)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Jyotiba Phule Nagar,137,47.7,22.3,73.2,"47.7 (22.3, 73.2)",9,Uttar Pradesh
Age-standardized,Treated,Female,Meerut,138,53.8,27.7,79.8,"53.8 (27.7, 79.8)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Meerut,138,56.4,42.2,70.7,"56.4 (42.2, 70.7)",9,Uttar Pradesh
Age-standardized,Treated,Male,Meerut,138,76.4,56.7,96.1,"76.4 (56.7, 96.1)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Meerut,138,30.8,10.9,50.7,"30.8 (10.9, 50.7)",9,Uttar Pradesh
Age-standardized,Treated,Female,Baghpat,139,41.2,18.1,64.3,"41.2 (18.1, 64.3)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Baghpat,139,73,55.3,90.6,"73 (55.3, 90.6)",9,Uttar Pradesh
Age-standardized,Treated,Male,Baghpat,139,71.3,48.5,94.1,"71.3 (48.5, 94.1)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Baghpat,139,32.1,8.4,55.7,"32.1 (8.4, 55.7)",9,Uttar Pradesh
Age-standardized,Treated,Female,Gautam Buddha Nagar,141,71.9,47.5,96.3,"71.9 (47.5, 96.3)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Gautam Buddha Nagar,141,54.3,30.7,77.9,"54.3 (30.7, 77.9)",9,Uttar Pradesh
Age-standardized,Treated,Male,Gautam Buddha Nagar,141,66.3,29.9,102.8,"66.3 (29.9, 102.8)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Gautam Buddha Nagar,141,37.3,17.5,57,"37.3 (17.5, 57)",9,Uttar Pradesh
Age-standardized,Treated,Female,Bulandshahr,142,57.4,22.9,91.8,"57.4 (22.9, 91.8)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Bulandshahr,142,66.5,49.9,83,"66.5 (49.9, 83)",9,Uttar Pradesh
Age-standardized,Treated,Male,Bulandshahr,142,87.2,76.7,97.7,"87.2 (76.7, 97.7)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Bulandshahr,142,23.8,5.9,41.8,"23.8 (5.9, 41.8)",9,Uttar Pradesh
Age-standardized,Treated,Female,Aligarh,143,63.4,30.4,96.4,"63.4 (30.4, 96.4)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Aligarh,143,43.4,9.8,77.1,"43.4 (9.8, 77.1)",9,Uttar Pradesh
Age-standardized,Treated,Male,Aligarh,143,43.8,28.1,59.6,"43.8 (28.1, 59.6)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Aligarh,143,56.2,25.5,86.9,"56.2 (25.5, 86.9)",9,Uttar Pradesh
Age-standardized,Treated,Female,Mahamaya Nagar,144,25.2,12.1,38.3,"25.2 (12.1, 38.3)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Mahamaya Nagar,144,79.3,66.5,92.1,"79.3 (66.5, 92.1)",9,Uttar Pradesh
Age-standardized,Treated,Male,Mahamaya Nagar,144,42.9,25.6,60.1,"42.9 (25.6, 60.1)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Mahamaya Nagar,144,78.9,64.8,93,"78.9 (64.8, 93)",9,Uttar Pradesh
Age-standardized,Treated,Female,Mathura,145,49.2,30,68.4,"49.2 (30, 68.4)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Mathura,145,82.9,70.6,95.2,"82.9 (70.6, 95.2)",9,Uttar Pradesh
Age-standardized,Treated,Male,Mathura,145,56.8,36.5,77.1,"56.8 (36.5, 77.1)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Mathura,145,56.3,34.8,77.7,"56.3 (34.8, 77.7)",9,Uttar Pradesh
Age-standardized,Treated,Female,Agra,146,36,13.7,58.2,"36 (13.7, 58.2)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Agra,146,80.1,66.5,93.7,"80.1 (66.5, 93.7)",9,Uttar Pradesh
Age-standardized,Treated,Male,Agra,146,28.9,9.5,48.4,"28.9 (9.5, 48.4)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Agra,146,62.9,34.8,91.1,"62.9 (34.8, 91.1)",9,Uttar Pradesh
Age-standardized,Treated,Female,Firozabad,147,42.2,14.2,70.2,"42.2 (14.2, 70.2)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Firozabad,147,80.8,56.2,105.4,"80.8 (56.2, 105.4)",9,Uttar Pradesh
Age-standardized,Treated,Male,Firozabad,147,75.4,54.1,96.8,"75.4 (54.1, 96.8)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Firozabad,147,58.1,33.7,82.4,"58.1 (33.7, 82.4)",9,Uttar Pradesh
Age-standardized,Treated,Female,Mainpuri,148,35.4,19.9,50.9,"35.4 (19.9, 50.9)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Mainpuri,148,65.6,37.1,94.1,"65.6 (37.1, 94.1)",9,Uttar Pradesh
Age-standardized,Treated,Male,Mainpuri,148,78.9,58.5,99.3,"78.9 (58.5, 99.3)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Mainpuri,148,52.2,21.3,83.1,"52.2 (21.3, 83.1)",9,Uttar Pradesh
Age-standardized,Treated,Female,Bareilly,150,52.3,27.2,77.3,"52.3 (27.2, 77.3)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Bareilly,150,62.3,32,92.6,"62.3 (32, 92.6)",9,Uttar Pradesh
Age-standardized,Treated,Male,Bareilly,150,63.9,28.8,99,"63.9 (28.8, 99)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Bareilly,150,82,69.8,94.2,"82 (69.8, 94.2)",9,Uttar Pradesh
Age-standardized,Treated,Female,Pilibhit,151,72.9,50.6,95.3,"72.9 (50.6, 95.3)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Pilibhit,151,41.2,10.6,71.9,"41.2 (10.6, 71.9)",9,Uttar Pradesh
Age-standardized,Treated,Male,Pilibhit,151,74.7,48.2,101.2,"74.7 (48.2, 101.2)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Pilibhit,151,25.3,-1.2,51.8,"25.3 (-1.2, 51.8)",9,Uttar Pradesh
Age-standardized,Treated,Female,Shahjahanpur,152,38.9,20,57.9,"38.9 (20, 57.9)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Shahjahanpur,152,64.9,43.9,86,"64.9 (43.9, 86)",9,Uttar Pradesh
Age-standardized,Treated,Male,Shahjahanpur,152,47.5,7.4,87.5,"47.5 (7.4, 87.5)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Shahjahanpur,152,60.5,21.6,99.4,"60.5 (21.6, 99.4)",9,Uttar Pradesh
Age-standardized,Treated,Female,Kheri,153,34.7,10.9,58.4,"34.7 (10.9, 58.4)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Kheri,153,78.6,63.2,93.9,"78.6 (63.2, 93.9)",9,Uttar Pradesh
Age-standardized,Treated,Male,Kheri,153,69.9,48,91.8,"69.9 (48, 91.8)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Kheri,153,43,20.7,65.3,"43 (20.7, 65.3)",9,Uttar Pradesh
Age-standardized,Treated,Female,Sitapur,154,36.6,17.2,56,"36.6 (17.2, 56)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Sitapur,154,59.8,39.2,80.4,"59.8 (39.2, 80.4)",9,Uttar Pradesh
Age-standardized,Treated,Male,Sitapur,154,64.6,32.5,96.7,"64.6 (32.5, 96.7)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Sitapur,154,76.2,60.4,92,"76.2 (60.4, 92)",9,Uttar Pradesh
Age-standardized,Treated,Female,Hardoi,155,56.5,25.3,87.7,"56.5 (25.3, 87.7)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Hardoi,155,85.8,70.5,101,"85.8 (70.5, 101)",9,Uttar Pradesh
Age-standardized,Treated,Male,Hardoi,155,42,23.1,60.8,"42 (23.1, 60.8)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Hardoi,155,72.8,55.2,90.4,"72.8 (55.2, 90.4)",9,Uttar Pradesh
Age-standardized,Treated,Female,Unnao,156,25.9,15.3,36.6,"25.9 (15.3, 36.6)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Unnao,156,96.8,92.3,101.3,"96.8 (92.3, 101.3)",9,Uttar Pradesh
Age-standardized,Treated,Male,Unnao,156,24.2,8.6,39.8,"24.2 (8.6, 39.8)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Unnao,156,77,61.1,93,"77 (61.1, 93)",9,Uttar Pradesh
Age-standardized,Treated,Female,Lucknow,157,49.4,30.2,68.7,"49.4 (30.2, 68.7)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Lucknow,157,61,43.1,78.9,"61 (43.1, 78.9)",9,Uttar Pradesh
Age-standardized,Treated,Male,Lucknow,157,67.5,50.6,84.5,"67.5 (50.6, 84.5)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Lucknow,157,54.4,35.2,73.7,"54.4 (35.2, 73.7)",9,Uttar Pradesh
Age-standardized,Treated,Female,Farrukhabad,159,67.7,46.1,89.4,"67.7 (46.1, 89.4)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Farrukhabad,159,75.2,58.9,91.4,"75.2 (58.9, 91.4)",9,Uttar Pradesh
Age-standardized,Treated,Male,Farrukhabad,159,65.6,30.4,100.8,"65.6 (30.4, 100.8)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Farrukhabad,159,84,72.1,95.8,"84 (72.1, 95.8)",9,Uttar Pradesh
Age-standardized,Treated,Female,Kannauj,160,83,69.8,96.1,"83 (69.8, 96.1)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Kannauj,160,80.9,65.4,96.5,"80.9 (65.4, 96.5)",9,Uttar Pradesh
Age-standardized,Treated,Male,Kannauj,160,58.6,27,90.1,"58.6 (27, 90.1)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Kannauj,160,48.6,17.1,80.1,"48.6 (17.1, 80.1)",9,Uttar Pradesh
Age-standardized,Treated,Female,Etawah,161,41.1,17.6,64.6,"41.1 (17.6, 64.6)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Etawah,161,77.8,61.1,94.5,"77.8 (61.1, 94.5)",9,Uttar Pradesh
Age-standardized,Treated,Male,Etawah,161,56.9,27,86.8,"56.9 (27, 86.8)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Etawah,161,54.8,24.3,85.3,"54.8 (24.3, 85.3)",9,Uttar Pradesh
Age-standardized,Treated,Female,Auraiya,162,56.9,28.8,84.9,"56.9 (28.8, 84.9)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Auraiya,162,82.8,69.9,95.7,"82.8 (69.9, 95.7)",9,Uttar Pradesh
Age-standardized,Treated,Male,Auraiya,162,32.9,11.2,54.7,"32.9 (11.2, 54.7)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Auraiya,162,83.6,73,94.2,"83.6 (73, 94.2)",9,Uttar Pradesh
Age-standardized,Treated,Female,Kanpur Dehat,163,20.1,9.8,30.3,"20.1 (9.8, 30.3)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Kanpur Dehat,163,91.2,80.2,102.2,"91.2 (80.2, 102.2)",9,Uttar Pradesh
Age-standardized,Treated,Male,Kanpur Dehat,163,37.8,23.1,52.5,"37.8 (23.1, 52.5)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Kanpur Dehat,163,80.4,68.6,92.1,"80.4 (68.6, 92.1)",9,Uttar Pradesh
Age-standardized,Treated,Female,Kanpur Nagar,164,54.2,34.3,74,"54.2 (34.3, 74)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Kanpur Nagar,164,82.6,72,93.2,"82.6 (72, 93.2)",9,Uttar Pradesh
Age-standardized,Treated,Male,Kanpur Nagar,164,65.3,45,85.6,"65.3 (45, 85.6)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Kanpur Nagar,164,79.4,64.7,94.2,"79.4 (64.7, 94.2)",9,Uttar Pradesh
Age-standardized,Treated,Female,Jalaun,165,16.8,4.5,29.1,"16.8 (4.5, 29.1)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Jalaun,165,88,77.7,98.4,"88 (77.7, 98.4)",9,Uttar Pradesh
Age-standardized,Treated,Male,Jalaun,165,33.2,17.8,48.7,"33.2 (17.8, 48.7)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Jalaun,165,67.4,50.3,84.6,"67.4 (50.3, 84.6)",9,Uttar Pradesh
Age-standardized,Treated,Female,Jhansi,166,24,3.3,44.7,"24 (3.3, 44.7)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Jhansi,166,84.7,69.7,99.6,"84.7 (69.7, 99.6)",9,Uttar Pradesh
Age-standardized,Treated,Male,Jhansi,166,31.1,13.7,48.6,"31.1 (13.7, 48.6)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Jhansi,166,87,69.8,104.2,"87 (69.8, 104.2)",9,Uttar Pradesh
Age-standardized,Treated,Female,Lalitpur,167,9.7,0,19.4,"9.7 (0, 19.4)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Lalitpur,167,93.4,87.1,99.6,"93.4 (87.1, 99.6)",9,Uttar Pradesh
Age-standardized,Treated,Male,Lalitpur,167,19.8,6.8,32.7,"19.8 (6.8, 32.7)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Lalitpur,167,85.3,70.4,100.1,"85.3 (70.4, 100.1)",9,Uttar Pradesh
Age-standardized,Treated,Female,Hamirpur,168,52.3,14.9,89.8,"52.3 (14.9, 89.8)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Hamirpur,168,88.1,74,102.2,"88.1 (74, 102.2)",9,Uttar Pradesh
Age-standardized,Treated,Male,Hamirpur,168,82.7,56.2,109.3,"82.7 (56.2, 109.3)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Hamirpur,168,58.5,16.2,100.8,"58.5 (16.2, 100.8)",9,Uttar Pradesh
Age-standardized,Treated,Female,Mahoba,169,18.5,-2.6,39.6,"18.5 (-2.6, 39.6)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Mahoba,169,98,94.4,101.5,"98 (94.4, 101.5)",9,Uttar Pradesh
Age-standardized,Treated,Male,Mahoba,169,28,10.7,45.3,"28 (10.7, 45.3)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Mahoba,169,92.9,83.6,102.2,"92.9 (83.6, 102.2)",9,Uttar Pradesh
Age-standardized,Treated,Female,Banda,170,56,38.9,73.1,"56 (38.9, 73.1)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Banda,170,93.6,85,102.2,"93.6 (85, 102.2)",9,Uttar Pradesh
Age-standardized,Treated,Male,Banda,170,66.7,52.2,81.2,"66.7 (52.2, 81.2)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Banda,170,93.8,86.6,101.1,"93.8 (86.6, 101.1)",9,Uttar Pradesh
Age-standardized,Treated,Female,Chitrakoot,171,27.5,17.7,37.2,"27.5 (17.7, 37.2)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Chitrakoot,171,94.9,89.4,100.5,"94.9 (89.4, 100.5)",9,Uttar Pradesh
Age-standardized,Treated,Male,Chitrakoot,171,31.7,17.8,45.6,"31.7 (17.8, 45.6)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Chitrakoot,171,98.2,95.5,100.8,"98.2 (95.5, 100.8)",9,Uttar Pradesh
Age-standardized,Treated,Female,Fatehpur,172,31.3,10.8,51.9,"31.3 (10.8, 51.9)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Fatehpur,172,84.6,74.1,95,"84.6 (74.1, 95)",9,Uttar Pradesh
Age-standardized,Treated,Male,Fatehpur,172,37.1,21.1,53.2,"37.1 (21.1, 53.2)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Fatehpur,172,65.6,47.5,83.7,"65.6 (47.5, 83.7)",9,Uttar Pradesh
Age-standardized,Treated,Female,Pratapgarh,173,19.2,10.9,27.6,"19.2 (10.9, 27.6)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Pratapgarh,173,72.7,54.6,90.9,"72.7 (54.6, 90.9)",9,Uttar Pradesh
Age-standardized,Treated,Male,Pratapgarh,173,36.3,14.4,58.3,"36.3 (14.4, 58.3)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Pratapgarh,173,73.6,59.6,87.6,"73.6 (59.6, 87.6)",9,Uttar Pradesh
Age-standardized,Treated,Female,Kaushambi,174,59.2,29,89.4,"59.2 (29, 89.4)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Kaushambi,174,40,10.1,70,"40 (10.1, 70)",9,Uttar Pradesh
Age-standardized,Treated,Male,Kaushambi,174,22.4,-5.5,50.4,"22.4 (-5.5, 50.4)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Kaushambi,174,75.8,44.6,106.9,"75.8 (44.6, 106.9)",9,Uttar Pradesh
Age-standardized,Treated,Female,Allahabad,175,18.9,6.4,31.3,"18.9 (6.4, 31.3)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Allahabad,175,74,59.3,88.8,"74 (59.3, 88.8)",9,Uttar Pradesh
Age-standardized,Treated,Male,Allahabad,175,47.3,22.3,72.4,"47.3 (22.3, 72.4)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Allahabad,175,66.4,47.5,85.4,"66.4 (47.5, 85.4)",9,Uttar Pradesh
Age-standardized,Treated,Female,Bara Banki,176,40.9,15.7,66,"40.9 (15.7, 66)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Bara Banki,176,86.8,77,96.6,"86.8 (77, 96.6)",9,Uttar Pradesh
Age-standardized,Treated,Male,Bara Banki,176,42.6,19.3,65.8,"42.6 (19.3, 65.8)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Bara Banki,176,75.3,61.2,89.4,"75.3 (61.2, 89.4)",9,Uttar Pradesh
Age-standardized,Treated,Female,Faizabad,177,50.7,18.7,82.7,"50.7 (18.7, 82.7)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Faizabad,177,66.1,40,92.3,"66.1 (40, 92.3)",9,Uttar Pradesh
Age-standardized,Treated,Male,Faizabad,177,62.6,33.7,91.5,"62.6 (33.7, 91.5)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Faizabad,177,42.6,14.1,71.1,"42.6 (14.1, 71.1)",9,Uttar Pradesh
Age-standardized,Treated,Female,Ambedkar Nagar,178,53.1,25.4,80.9,"53.1 (25.4, 80.9)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Ambedkar Nagar,178,75.2,63,87.4,"75.2 (63, 87.4)",9,Uttar Pradesh
Age-standardized,Treated,Male,Ambedkar Nagar,178,63.9,27,100.8,"63.9 (27, 100.8)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Ambedkar Nagar,178,46.9,9.8,83.9,"46.9 (9.8, 83.9)",9,Uttar Pradesh
Age-standardized,Treated,Female,Bahraich,180,25.2,7.8,42.6,"25.2 (7.8, 42.6)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Bahraich,180,94.6,90,99.3,"94.6 (90, 99.3)",9,Uttar Pradesh
Age-standardized,Treated,Male,Bahraich,180,22.8,6.5,39,"22.8 (6.5, 39)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Bahraich,180,86.8,75,98.5,"86.8 (75, 98.5)",9,Uttar Pradesh
Age-standardized,Treated,Female,Shrawasti,181,32.5,11.2,53.7,"32.5 (11.2, 53.7)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Shrawasti,181,79.6,64.1,95.1,"79.6 (64.1, 95.1)",9,Uttar Pradesh
Age-standardized,Treated,Male,Shrawasti,181,42.5,24.7,60.2,"42.5 (24.7, 60.2)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Shrawasti,181,91.8,86.1,97.6,"91.8 (86.1, 97.6)",9,Uttar Pradesh
Age-standardized,Treated,Female,Balrampur,182,31.3,14.2,48.4,"31.3 (14.2, 48.4)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Balrampur,182,88.2,82.1,94.4,"88.2 (82.1, 94.4)",9,Uttar Pradesh
Age-standardized,Treated,Male,Balrampur,182,26.8,12.1,41.4,"26.8 (12.1, 41.4)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Balrampur,182,87.8,77.9,97.7,"87.8 (77.9, 97.7)",9,Uttar Pradesh
Age-standardized,Treated,Female,Gonda,183,33.1,19.8,46.4,"33.1 (19.8, 46.4)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Gonda,183,88.1,80.6,95.6,"88.1 (80.6, 95.6)",9,Uttar Pradesh
Age-standardized,Treated,Male,Gonda,183,54.6,41,68.2,"54.6 (41, 68.2)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Gonda,183,90.4,85.6,95.1,"90.4 (85.6, 95.1)",9,Uttar Pradesh
Age-standardized,Treated,Female,Siddharthnagar,184,30,12.9,47.1,"30 (12.9, 47.1)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Siddharthnagar,184,85,73.2,96.8,"85 (73.2, 96.8)",9,Uttar Pradesh
Age-standardized,Treated,Male,Siddharthnagar,184,27.8,9.7,45.8,"27.8 (9.7, 45.8)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Siddharthnagar,184,78.4,60.4,96.4,"78.4 (60.4, 96.4)",9,Uttar Pradesh
Age-standardized,Treated,Female,Basti,185,22,11.9,32.1,"22 (11.9, 32.1)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Basti,185,87.8,80.2,95.3,"87.8 (80.2, 95.3)",9,Uttar Pradesh
Age-standardized,Treated,Male,Basti,185,21.8,10.1,33.6,"21.8 (10.1, 33.6)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Basti,185,81.7,73.2,90.2,"81.7 (73.2, 90.2)",9,Uttar Pradesh
Age-standardized,Treated,Female,Sant Kabir Nagar,186,45.9,17.9,73.9,"45.9 (17.9, 73.9)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Sant Kabir Nagar,186,81.5,66.5,96.6,"81.5 (66.5, 96.6)",9,Uttar Pradesh
Age-standardized,Treated,Male,Sant Kabir Nagar,186,37.9,11,64.8,"37.9 (11, 64.8)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Sant Kabir Nagar,186,78.8,63.1,94.5,"78.8 (63.1, 94.5)",9,Uttar Pradesh
Age-standardized,Treated,Female,Maharajganj,187,55.6,32.7,78.4,"55.6 (32.7, 78.4)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Maharajganj,187,75.7,63.3,88,"75.7 (63.3, 88)",9,Uttar Pradesh
Age-standardized,Treated,Male,Maharajganj,187,52.8,20,85.6,"52.8 (20, 85.6)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Maharajganj,187,80.1,67.6,92.6,"80.1 (67.6, 92.6)",9,Uttar Pradesh
Age-standardized,Treated,Female,Gorakhpur,188,34.7,20.1,49.2,"34.7 (20.1, 49.2)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Gorakhpur,188,81.3,72.7,89.9,"81.3 (72.7, 89.9)",9,Uttar Pradesh
Age-standardized,Treated,Male,Gorakhpur,188,18.1,5.1,31.1,"18.1 (5.1, 31.1)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Gorakhpur,188,85.1,72.7,97.5,"85.1 (72.7, 97.5)",9,Uttar Pradesh
Age-standardized,Treated,Female,Kushinagar,189,19.5,6.1,32.8,"19.5 (6.1, 32.8)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Kushinagar,189,87.1,80.3,93.9,"87.1 (80.3, 93.9)",9,Uttar Pradesh
Age-standardized,Treated,Male,Kushinagar,189,21.6,11,32.3,"21.6 (11, 32.3)",9,Uttar Pradesh
Age-standardized,Controlled,Male,Kushinagar,189,82.9,73,92.9,"82.9 (73, 92.9)",9,Uttar Pradesh
Age-standardized,Treated,Female,Deoria,190,13.7,6.7,20.7,"13.7 (6.7, 20.7)",9,Uttar Pradesh
Age-standardized,Controlled,Female,Deoria,190,87.5,83.1,91.8,"87.5 (83.1, 91.8)",9,Uttar Pradesh
